"","scenario","type","method1","method2","distance","pValue"
"487","300","IMPACT","center","reachedgrid",9.1585,0
"488","300","OCCURRENCE","center","reachedgrid",9.7791,0
"489","300","IMPACT","center","weighted",1.1587,0.2826
"490","300","OCCURRENCE","center","weighted",2.0576,0.0838
"491","300","IMPACT","center","pooling",Inf,0
"492","300","OCCURRENCE","center","pooling",Inf,0
"493","300","IMPACT","centertogrid","reachedgrid",0.6818,0.5758
"494","300","OCCURRENCE","centertogrid","reachedgrid",0.1714,0.9975
"495","300","IMPACT","centertogrid","weighted",3.9645,0.0087
"496","300","OCCURRENCE","centertogrid","weighted",2.3885,0.0554
"497","300","IMPACT","centertogrid","pooling",Inf,0
"498","300","OCCURRENCE","centertogrid","pooling",Inf,0
"499","300","IMPACT","reachedgrid","weighted",8.3808,1e-04
"500","300","OCCURRENCE","reachedgrid","weighted",3.4414,0.016
"501","300","IMPACT","reachedgrid","pooling",Inf,0
"502","300","OCCURRENCE","reachedgrid","pooling",Inf,0
"503","300","IMPACT","weighted","pooling",Inf,0
"504","300","OCCURRENCE","weighted","pooling",Inf,0
"505","301","IMPACT","classic","area",6.8363,4e-04
"506","301","OCCURRENCE","classic","area",4.4925,0.0051
"507","301","IMPACT","classic","center",12.01,0
"508","301","OCCURRENCE","classic","center",5.285,0.002
"509","301","IMPACT","classic","centertogrid",0.944,0.388
"510","301","OCCURRENCE","classic","centertogrid",1.369,0.2096
"511","301","IMPACT","classic","reachedgrid",1.6201,0.1492
"512","301","OCCURRENCE","classic","reachedgrid",0.6852,0.5733
"513","301","IMPACT","classic","weighted",5.9375,9e-04
"514","301","OCCURRENCE","classic","weighted",1.584,0.1557
"515","301","IMPACT","classic","pooling",Inf,0
"516","301","OCCURRENCE","classic","pooling",Inf,0
"517","301","IMPACT","area","center",1.4509,0.1887
"518","301","OCCURRENCE","area","center",0.2874,0.9467
"519","301","IMPACT","area","centertogrid",5.6593,0.0014
"520","301","OCCURRENCE","area","centertogrid",7.7946,1e-04
"521","301","IMPACT","area","reachedgrid",15.299,0
"522","301","OCCURRENCE","area","reachedgrid",12.473,0
"523","301","IMPACT","area","weighted",1.7055,0.1344
"524","301","OCCURRENCE","area","weighted",3.7782,0.0113
"525","301","IMPACT","area","pooling",Inf,0
"526","301","OCCURRENCE","area","pooling",Inf,0
"527","301","IMPACT","center","centertogrid",9.9033,0
"528","301","OCCURRENCE","center","centertogrid",8.6386,0
"529","301","IMPACT","center","reachedgrid",16.547,0
"530","301","OCCURRENCE","center","reachedgrid",10.703,0
"531","301","IMPACT","center","weighted",2.7295,0.0367
"532","301","OCCURRENCE","center","weighted",2.7321,0.0365
"533","301","IMPACT","center","pooling",Inf,0
"534","301","OCCURRENCE","center","pooling",Inf,0
"535","301","IMPACT","centertogrid","reachedgrid",0.4696,0.7814
"536","301","OCCURRENCE","centertogrid","reachedgrid",0.5651,0.6848
"537","301","IMPACT","centertogrid","weighted",3.7503,0.011
"538","301","OCCURRENCE","centertogrid","weighted",3.1516,0.0221
"539","301","IMPACT","centertogrid","pooling",Inf,0
"540","301","OCCURRENCE","centertogrid","pooling",Inf,0
"541","301","IMPACT","reachedgrid","weighted",6.3333,6e-04
"542","301","OCCURRENCE","reachedgrid","weighted",2.869,0.0313
"543","301","IMPACT","reachedgrid","pooling",Inf,0
"544","301","OCCURRENCE","reachedgrid","pooling",Inf,0
"545","301","IMPACT","weighted","pooling",Inf,0
"546","301","OCCURRENCE","weighted","pooling",Inf,0
"547","302","IMPACT","classic","area",5.5605,0.0015
"548","302","OCCURRENCE","classic","area",10.13,0
"549","302","IMPACT","classic","center",10.256,0
"550","302","OCCURRENCE","classic","center",9.1641,0
"551","302","IMPACT","classic","centertogrid",1.5728,0.1583
"552","302","OCCURRENCE","classic","centertogrid",2.1827,0.0717
"553","302","IMPACT","classic","reachedgrid",2.0492,0.0854
"554","302","OCCURRENCE","classic","reachedgrid",1.6504,0.143
"555","302","IMPACT","classic","weighted",2.844,0.0319
"556","302","OCCURRENCE","classic","weighted",2.51,0.0478
"557","302","IMPACT","classic","pooling",Inf,0
"558","302","OCCURRENCE","classic","pooling",Inf,0
"559","302","IMPACT","area","center",1.4509,0.1887
"560","302","OCCURRENCE","area","center",0.2874,0.9467
"561","302","IMPACT","area","centertogrid",3.4993,0.0155
"562","302","OCCURRENCE","area","centertogrid",23.219,0
"563","302","IMPACT","area","reachedgrid",10.283,0
"564","302","OCCURRENCE","area","reachedgrid",29.409,0
"565","302","IMPACT","area","weighted",3.6905,0.0125
"566","302","OCCURRENCE","area","weighted",9.5366,0
"567","302","IMPACT","area","pooling",Inf,0
"568","302","OCCURRENCE","area","pooling",Inf,0
"569","302","IMPACT","center","centertogrid",6.2019,7e-04
"570","302","OCCURRENCE","center","centertogrid",14.638,0
"571","302","IMPACT","center","reachedgrid",11.263,0
"572","302","OCCURRENCE","center","reachedgrid",16.818,0
"573","302","IMPACT","center","weighted",4.3169,0.0058
"574","302","OCCURRENCE","center","weighted",6.0416,8e-04
"575","302","IMPACT","center","pooling",Inf,0
"576","302","OCCURRENCE","center","pooling",Inf,0
"577","302","IMPACT","centertogrid","reachedgrid",0.2275,0.9839
"578","302","OCCURRENCE","centertogrid","reachedgrid",0.3025,0.9414
"579","302","IMPACT","centertogrid","weighted",1.4717,0.1815
"580","302","OCCURRENCE","centertogrid","weighted",3.8922,0.0094
"581","302","IMPACT","centertogrid","pooling",Inf,0
"582","302","OCCURRENCE","centertogrid","pooling",Inf,0
"583","302","IMPACT","reachedgrid","weighted",2.1379,0.0764
"584","302","OCCURRENCE","reachedgrid","weighted",3.6563,0.0125
"585","302","IMPACT","reachedgrid","pooling",Inf,0
"586","302","OCCURRENCE","reachedgrid","pooling",Inf,0
"587","302","IMPACT","weighted","pooling",Inf,0
"588","302","OCCURRENCE","weighted","pooling",Inf,0
"589","303","IMPACT","classic","area",7.2272,3e-04
"590","303","OCCURRENCE","classic","area",2.6853,0.0399
"591","303","IMPACT","classic","center",3.4686,0.0154
"592","303","OCCURRENCE","classic","center",2.6416,0.0409
"593","303","IMPACT","classic","centertogrid",0.2113,0.9904
"594","303","OCCURRENCE","classic","centertogrid",1.1081,0.3043
"595","303","IMPACT","classic","reachedgrid",1.0214,0.3457
"596","303","OCCURRENCE","classic","reachedgrid",0.864,0.4375
"597","303","IMPACT","classic","weighted",4.2598,0.0062
"598","303","OCCURRENCE","classic","weighted",4.2748,0.0061
"599","303","IMPACT","classic","pooling",Inf,0
"600","303","OCCURRENCE","classic","pooling",Inf,0
"601","303","IMPACT","area","center",1.4509,0.1887
"602","303","OCCURRENCE","area","center",0.2874,0.9467
"603","303","IMPACT","area","centertogrid",8.1442,1e-04
"604","303","OCCURRENCE","area","centertogrid",3.995,0.0088
"605","303","IMPACT","area","reachedgrid",8.9645,0
"606","303","OCCURRENCE","area","reachedgrid",5.0403,0.0027
"607","303","IMPACT","area","weighted",0.8114,0.4723
"608","303","OCCURRENCE","area","weighted",1.1745,0.2773
"609","303","IMPACT","area","pooling",Inf,0
"610","303","OCCURRENCE","area","pooling",Inf,0
"611","303","IMPACT","center","centertogrid",3.2152,0.0207
"612","303","OCCURRENCE","center","centertogrid",2.7442,0.0362
"613","303","IMPACT","center","reachedgrid",5.5756,0.0014
"614","303","OCCURRENCE","center","reachedgrid",3.3855,0.0171
"615","303","IMPACT","center","weighted",0.5119,0.7412
"616","303","OCCURRENCE","center","weighted",0.8441,0.4515
"617","303","IMPACT","center","pooling",Inf,0
"618","303","OCCURRENCE","center","pooling",Inf,0
"619","303","IMPACT","centertogrid","reachedgrid",0.9404,0.39
"620","303","OCCURRENCE","centertogrid","reachedgrid",0.2221,0.9861
"621","303","IMPACT","centertogrid","weighted",3.6612,0.0122
"622","303","OCCURRENCE","centertogrid","weighted",3.4287,0.016
"623","303","IMPACT","centertogrid","pooling",Inf,0
"624","303","OCCURRENCE","centertogrid","pooling",Inf,0
"625","303","IMPACT","reachedgrid","weighted",7.3893,2e-04
"626","303","OCCURRENCE","reachedgrid","weighted",5.2238,0.0021
"627","303","IMPACT","reachedgrid","pooling",Inf,0
"628","303","OCCURRENCE","reachedgrid","pooling",Inf,0
"629","303","IMPACT","weighted","pooling",Inf,0
"630","303","OCCURRENCE","weighted","pooling",Inf,0
"631","304","IMPACT","classic","area",8.5467,1e-04
"632","304","OCCURRENCE","classic","area",12.041,0
"633","304","IMPACT","classic","center",14.37,0
"634","304","OCCURRENCE","classic","center",4.5805,0.0044
"635","304","IMPACT","classic","centertogrid",2.73,0.0368
"636","304","OCCURRENCE","classic","centertogrid",2.0434,0.0855
"637","304","IMPACT","classic","reachedgrid",2.8217,0.0333
"638","304","OCCURRENCE","classic","reachedgrid",3.2525,0.02
"639","304","IMPACT","classic","weighted",6.1012,8e-04
"640","304","OCCURRENCE","classic","weighted",4.4796,0.0048
"641","304","IMPACT","classic","pooling",Inf,0
"642","304","OCCURRENCE","classic","pooling",Inf,0
"643","304","IMPACT","area","center",1.4509,0.1887
"644","304","OCCURRENCE","area","center",0.2874,0.9467
"645","304","IMPACT","area","centertogrid",4.4856,0.0051
"646","304","OCCURRENCE","area","centertogrid",4.1459,0.0075
"647","304","IMPACT","area","reachedgrid",11.459,0
"648","304","OCCURRENCE","area","reachedgrid",6.0942,8e-04
"649","304","IMPACT","area","weighted",1.0797,0.3177
"650","304","OCCURRENCE","area","weighted",2.1318,0.0781
"651","304","IMPACT","area","pooling",Inf,0
"652","304","OCCURRENCE","area","pooling",Inf,0
"653","304","IMPACT","center","centertogrid",7.8852,1e-04
"654","304","OCCURRENCE","center","centertogrid",2.431,0.0528
"655","304","IMPACT","center","reachedgrid",13.391,0
"656","304","OCCURRENCE","center","reachedgrid",3.2965,0.019
"657","304","IMPACT","center","weighted",2.2828,0.0632
"658","304","OCCURRENCE","center","weighted",1.5863,0.1552
"659","304","IMPACT","center","pooling",Inf,0
"660","304","OCCURRENCE","center","pooling",Inf,0
"661","304","IMPACT","centertogrid","reachedgrid",0.6339,0.6186
"662","304","OCCURRENCE","centertogrid","reachedgrid",0.0583,1
"663","304","IMPACT","centertogrid","weighted",2.7406,0.0361
"664","304","OCCURRENCE","centertogrid","weighted",1.2874,0.2348
"665","304","IMPACT","centertogrid","pooling",Inf,0
"666","304","OCCURRENCE","centertogrid","pooling",Inf,0
"667","304","IMPACT","reachedgrid","weighted",4.8573,0.0032
"668","304","OCCURRENCE","reachedgrid","weighted",1.2616,0.2441
"669","304","IMPACT","reachedgrid","pooling",Inf,0
"670","304","OCCURRENCE","reachedgrid","pooling",Inf,0
"671","304","IMPACT","weighted","pooling",Inf,0
"672","304","OCCURRENCE","weighted","pooling",Inf,0
"673","305","IMPACT","classic","area",4.7989,0.0036
"674","305","OCCURRENCE","classic","area",11.627,0
"675","305","IMPACT","classic","center",4.579,0.0044
"676","305","OCCURRENCE","classic","center",10.314,0
"677","305","IMPACT","classic","centertogrid",1.2876,0.235
"678","305","OCCURRENCE","classic","centertogrid",6.5611,5e-04
"679","305","IMPACT","classic","reachedgrid",1.7332,0.1284
"680","305","OCCURRENCE","classic","reachedgrid",4.8614,0.0032
"681","305","IMPACT","classic","weighted",4.0222,0.0081
"682","305","OCCURRENCE","classic","weighted",2.6107,0.0423
"683","305","IMPACT","classic","pooling",Inf,0
"684","305","OCCURRENCE","classic","pooling",Inf,0
"685","305","IMPACT","area","center",1.4509,0.1887
"686","305","OCCURRENCE","area","center",0.2874,0.9467
"687","305","IMPACT","area","centertogrid",4.5865,0.0046
"688","305","OCCURRENCE","area","centertogrid",49.965,0
"689","305","IMPACT","area","reachedgrid",8.2412,1e-04
"690","305","OCCURRENCE","area","reachedgrid",54.743,0
"691","305","IMPACT","area","weighted",1.1246,0.2979
"692","305","OCCURRENCE","area","weighted",25.091,0
"693","305","IMPACT","area","pooling",Inf,0
"694","305","OCCURRENCE","area","pooling",Inf,0
"695","305","IMPACT","center","centertogrid",3.871,0.0097
"696","305","OCCURRENCE","center","centertogrid",27.629,0
"697","305","IMPACT","center","reachedgrid",7.4977,2e-04
"698","305","OCCURRENCE","center","reachedgrid",29.969,0
"699","305","IMPACT","center","weighted",1.9729,0.0934
"700","305","OCCURRENCE","center","weighted",12.383,0
"701","305","IMPACT","center","pooling",Inf,0
"702","305","OCCURRENCE","center","pooling",Inf,0
"703","305","IMPACT","centertogrid","reachedgrid",0.5352,0.7141
"704","305","OCCURRENCE","centertogrid","reachedgrid",0.9613,0.378
"705","305","IMPACT","centertogrid","weighted",2.8742,0.0308
"706","305","OCCURRENCE","centertogrid","weighted",4.5497,0.0045
"707","305","IMPACT","centertogrid","pooling",Inf,0
"708","305","OCCURRENCE","centertogrid","pooling",Inf,0
"709","305","IMPACT","reachedgrid","weighted",5.7475,0.0012
"710","305","OCCURRENCE","reachedgrid","weighted",3.0113,0.0264
"711","305","IMPACT","reachedgrid","pooling",Inf,0
"712","305","OCCURRENCE","reachedgrid","pooling",Inf,0
"713","305","IMPACT","weighted","pooling",Inf,0
"714","305","OCCURRENCE","weighted","pooling",Inf,0
"715","306","IMPACT","classic","area",5.9915,0.001
"716","306","OCCURRENCE","classic","area",8.0005,1e-04
"717","306","IMPACT","classic","center",4.4588,0.005
"718","306","OCCURRENCE","classic","center",7.9242,1e-04
"719","306","IMPACT","classic","centertogrid",2.1706,0.0728
"720","306","OCCURRENCE","classic","centertogrid",2.8863,0.0304
"721","306","IMPACT","classic","reachedgrid",2.3866,0.0562
"722","306","OCCURRENCE","classic","reachedgrid",4.1393,0.0073
"723","306","IMPACT","classic","weighted",7.7062,1e-04
"724","306","OCCURRENCE","classic","weighted",3.2393,0.0199
"725","306","IMPACT","classic","pooling",Inf,0
"726","306","OCCURRENCE","classic","pooling",Inf,0
"727","306","IMPACT","area","center",1.4509,0.1887
"728","306","OCCURRENCE","area","center",0.2874,0.9467
"729","306","IMPACT","area","centertogrid",6.633,5e-04
"730","306","OCCURRENCE","area","centertogrid",23.058,0
"731","306","IMPACT","area","reachedgrid",8.2267,1e-04
"732","306","OCCURRENCE","area","reachedgrid",43.366,0
"733","306","IMPACT","area","weighted",2.1497,0.0764
"734","306","OCCURRENCE","area","weighted",20.2,0
"735","306","IMPACT","area","pooling",Inf,0
"736","306","OCCURRENCE","area","pooling",Inf,0
"737","306","IMPACT","center","centertogrid",3.6228,0.0129
"738","306","OCCURRENCE","center","centertogrid",17.986,0
"739","306","IMPACT","center","reachedgrid",6.5139,5e-04
"740","306","OCCURRENCE","center","reachedgrid",26.481,0
"741","306","IMPACT","center","weighted",1.0014,0.3561
"742","306","OCCURRENCE","center","weighted",12.503,0
"743","306","IMPACT","center","pooling",Inf,0
"744","306","OCCURRENCE","center","pooling",Inf,0
"745","306","IMPACT","centertogrid","reachedgrid",0.9558,0.3811
"746","306","OCCURRENCE","centertogrid","reachedgrid",0.0777,1
"747","306","IMPACT","centertogrid","weighted",4.1011,0.0074
"748","306","OCCURRENCE","centertogrid","weighted",2.3927,0.0551
"749","306","IMPACT","centertogrid","pooling",Inf,0
"750","306","OCCURRENCE","centertogrid","pooling",Inf,0
"751","306","IMPACT","reachedgrid","weighted",9.6453,0
"752","306","OCCURRENCE","reachedgrid","weighted",3.5534,0.014
"753","306","IMPACT","reachedgrid","pooling",Inf,0
"754","306","OCCURRENCE","reachedgrid","pooling",Inf,0
"755","306","IMPACT","weighted","pooling",Inf,0
"756","306","OCCURRENCE","weighted","pooling",Inf,0
"757","307","IMPACT","classic","area",7.3939,2e-04
"758","307","OCCURRENCE","classic","area",3.8866,0.01
"759","307","IMPACT","classic","center",12.178,0
"760","307","OCCURRENCE","classic","center",3.7809,0.0107
"761","307","IMPACT","classic","centertogrid",2.8708,0.0311
"762","307","OCCURRENCE","classic","centertogrid",0.7067,0.556
"763","307","IMPACT","classic","reachedgrid",2.7747,0.0352
"764","307","OCCURRENCE","classic","reachedgrid",0.7254,0.5396
"765","307","IMPACT","classic","weighted",8.3442,1e-04
"766","307","OCCURRENCE","classic","weighted",2.0501,0.0846
"767","307","IMPACT","classic","pooling",Inf,0
"768","307","OCCURRENCE","classic","pooling",Inf,0
"769","307","IMPACT","area","center",1.4509,0.1887
"770","307","OCCURRENCE","area","center",0.2874,0.9467
"771","307","IMPACT","area","centertogrid",3.9672,0.0091
"772","307","OCCURRENCE","area","centertogrid",3.6396,0.0132
"773","307","IMPACT","area","reachedgrid",6.4399,6e-04
"774","307","OCCURRENCE","area","reachedgrid",5.1637,0.0024
"775","307","IMPACT","area","weighted",0.3192,0.9217
"776","307","OCCURRENCE","area","weighted",1.1357,0.2931
"777","307","IMPACT","area","pooling",Inf,0
"778","307","OCCURRENCE","area","pooling",Inf,0
"779","307","IMPACT","center","centertogrid",4.7245,0.0037
"780","307","OCCURRENCE","center","centertogrid",3.963,0.0088
"781","307","IMPACT","center","reachedgrid",8.7932,0
"782","307","OCCURRENCE","center","reachedgrid",5.4194,0.0017
"783","307","IMPACT","center","weighted",0.6138,0.6395
"784","307","OCCURRENCE","center","weighted",0.9644,0.3764
"785","307","IMPACT","center","pooling",Inf,0
"786","307","OCCURRENCE","center","pooling",Inf,0
"787","307","IMPACT","centertogrid","reachedgrid",0.5002,0.7498
"788","307","OCCURRENCE","centertogrid","reachedgrid",0.1633,0.9983
"789","307","IMPACT","centertogrid","weighted",3.0104,0.0262
"790","307","OCCURRENCE","centertogrid","weighted",2.4325,0.0525
"791","307","IMPACT","centertogrid","pooling",Inf,0
"792","307","OCCURRENCE","centertogrid","pooling",Inf,0
"793","307","IMPACT","reachedgrid","weighted",5.3229,0.0019
"794","307","OCCURRENCE","reachedgrid","weighted",2.505,0.0485
"795","307","IMPACT","reachedgrid","pooling",Inf,0
"796","307","OCCURRENCE","reachedgrid","pooling",Inf,0
"797","307","IMPACT","weighted","pooling",Inf,0
"798","307","OCCURRENCE","weighted","pooling",Inf,0
"799","308","IMPACT","classic","area",5.7061,0.0013
"800","308","OCCURRENCE","classic","area",9.5185,0
"801","308","IMPACT","classic","center",10.412,0
"802","308","OCCURRENCE","classic","center",8.1082,1e-04
"803","308","IMPACT","classic","centertogrid",2.6926,0.0384
"804","308","OCCURRENCE","classic","centertogrid",1.5094,0.1725
"805","308","IMPACT","classic","reachedgrid",2.6081,0.043
"806","308","OCCURRENCE","classic","reachedgrid",0.5553,0.6948
"807","308","IMPACT","classic","weighted",3.6404,0.0125
"808","308","OCCURRENCE","classic","weighted",1.954,0.0955
"809","308","IMPACT","classic","pooling",Inf,0
"810","308","OCCURRENCE","classic","pooling",Inf,0
"811","308","IMPACT","area","center",1.4509,0.1887
"812","308","OCCURRENCE","area","center",0.2874,0.9467
"813","308","IMPACT","area","centertogrid",5.6671,0.0014
"814","308","OCCURRENCE","area","centertogrid",22.495,0
"815","308","IMPACT","area","reachedgrid",17.459,0
"816","308","OCCURRENCE","area","reachedgrid",23.799,0
"817","308","IMPACT","area","weighted",3.1199,0.024
"818","308","OCCURRENCE","area","weighted",18.109,0
"819","308","IMPACT","area","pooling",Inf,0
"820","308","OCCURRENCE","area","pooling",Inf,0
"821","308","IMPACT","center","centertogrid",7.6216,2e-04
"822","308","OCCURRENCE","center","centertogrid",13.963,0
"823","308","IMPACT","center","reachedgrid",14.84,0
"824","308","OCCURRENCE","center","reachedgrid",14.448,0
"825","308","IMPACT","center","weighted",4.1954,0.0067
"826","308","OCCURRENCE","center","weighted",9.4625,0
"827","308","IMPACT","center","pooling",Inf,0
"828","308","OCCURRENCE","center","pooling",Inf,0
"829","308","IMPACT","centertogrid","reachedgrid",0.8114,0.4737
"830","308","OCCURRENCE","centertogrid","reachedgrid",0.8497,0.4472
"831","308","IMPACT","centertogrid","weighted",2.6242,0.0415
"832","308","OCCURRENCE","centertogrid","weighted",3.2028,0.0208
"833","308","IMPACT","centertogrid","pooling",Inf,0
"834","308","OCCURRENCE","centertogrid","pooling",Inf,0
"835","308","IMPACT","reachedgrid","weighted",4.9422,0.0029
"836","308","OCCURRENCE","reachedgrid","weighted",2.1145,0.0784
"837","308","IMPACT","reachedgrid","pooling",Inf,0
"838","308","OCCURRENCE","reachedgrid","pooling",Inf,0
"839","308","IMPACT","weighted","pooling",Inf,0
"840","308","OCCURRENCE","weighted","pooling",Inf,0
"841","310","IMPACT","classic","area",4.1565,0.0074
"842","310","OCCURRENCE","classic","area",48.502,0
"843","310","IMPACT","classic","center",3.6038,0.0131
"844","310","OCCURRENCE","classic","center",30.147,0
"845","310","IMPACT","classic","centertogrid",0.6098,0.643
"846","310","OCCURRENCE","classic","centertogrid",4.6,0.0042
"847","310","IMPACT","classic","reachedgrid",0.8002,0.4818
"848","310","OCCURRENCE","classic","reachedgrid",1.0734,0.3202
"849","310","IMPACT","classic","weighted",4.4397,0.0051
"850","310","OCCURRENCE","classic","weighted",2.6468,0.0404
"851","310","IMPACT","classic","pooling",Inf,0
"852","310","OCCURRENCE","classic","pooling",Inf,0
"853","310","IMPACT","area","center",1.4509,0.1887
"854","310","OCCURRENCE","area","center",0.2874,0.9467
"855","310","IMPACT","area","centertogrid",5.5973,0.0015
"856","310","OCCURRENCE","area","centertogrid",88.461,0
"857","310","IMPACT","area","reachedgrid",8.7561,0
"858","310","OCCURRENCE","area","reachedgrid",98.148,0
"859","310","IMPACT","area","weighted",3.5362,0.0148
"860","310","OCCURRENCE","area","weighted",51.905,0
"861","310","IMPACT","area","pooling",Inf,0
"862","310","OCCURRENCE","area","pooling",Inf,0
"863","310","IMPACT","center","centertogrid",4.3322,0.0058
"864","310","OCCURRENCE","center","centertogrid",45.862,0
"865","310","IMPACT","center","reachedgrid",7.6973,1e-04
"866","310","OCCURRENCE","center","reachedgrid",46.972,0
"867","310","IMPACT","center","weighted",2.7786,0.0346
"868","310","OCCURRENCE","center","weighted",24.626,0
"869","310","IMPACT","center","pooling",Inf,0
"870","310","OCCURRENCE","center","pooling",Inf,0
"871","310","IMPACT","centertogrid","reachedgrid",0.5349,0.7147
"872","310","OCCURRENCE","centertogrid","reachedgrid",2.0492,0.0851
"873","310","IMPACT","centertogrid","weighted",4.023,0.0081
"874","310","OCCURRENCE","centertogrid","weighted",8.4026,1e-04
"875","310","IMPACT","centertogrid","pooling",Inf,0
"876","310","OCCURRENCE","centertogrid","pooling",Inf,0
"877","310","IMPACT","reachedgrid","weighted",8.1477,1e-04
"878","310","OCCURRENCE","reachedgrid","weighted",4.645,0.0041
"879","310","IMPACT","reachedgrid","pooling",Inf,0
"880","310","OCCURRENCE","reachedgrid","pooling",Inf,0
"881","310","IMPACT","weighted","pooling",Inf,0
"882","310","OCCURRENCE","weighted","pooling",Inf,0
"883","311","IMPACT","classic","area",17.826,0
"884","311","OCCURRENCE","classic","area",18.11,0
"885","311","IMPACT","classic","center",5.2264,0.0021
"886","311","OCCURRENCE","classic","center",13.942,0
"887","311","IMPACT","classic","centertogrid",0.343,0.9103
"888","311","OCCURRENCE","classic","centertogrid",1.1816,0.2735
"889","311","IMPACT","classic","reachedgrid",2.7519,0.0361
"890","311","OCCURRENCE","classic","reachedgrid",0.4355,0.8178
"891","311","IMPACT","classic","weighted",5.9443,9e-04
"892","311","OCCURRENCE","classic","weighted",1.5502,0.1629
"893","311","IMPACT","classic","pooling",Inf,0
"894","311","OCCURRENCE","classic","pooling",Inf,0
"895","311","IMPACT","area","center",1.4509,0.1887
"896","311","OCCURRENCE","area","center",0.2874,0.9467
"897","311","IMPACT","area","centertogrid",21.279,0
"898","311","OCCURRENCE","area","centertogrid",30.349,0
"899","311","IMPACT","area","reachedgrid",12.215,0
"900","311","OCCURRENCE","area","reachedgrid",40.107,0
"901","311","IMPACT","area","weighted",2.3331,0.061
"902","311","OCCURRENCE","area","weighted",23.556,0
"903","311","IMPACT","area","pooling",Inf,0
"904","311","OCCURRENCE","area","pooling",Inf,0
"905","311","IMPACT","center","centertogrid",6.3299,6e-04
"906","311","OCCURRENCE","center","centertogrid",21.091,0
"907","311","IMPACT","center","reachedgrid",4.9261,0.003
"908","311","OCCURRENCE","center","reachedgrid",25.387,0
"909","311","IMPACT","center","weighted",1.4298,0.1924
"910","311","OCCURRENCE","center","weighted",12.783,0
"911","311","IMPACT","center","pooling",Inf,0
"912","311","OCCURRENCE","center","pooling",Inf,0
"913","311","IMPACT","centertogrid","reachedgrid",2.9552,0.0284
"914","311","OCCURRENCE","centertogrid","reachedgrid",0.555,0.695
"915","311","IMPACT","centertogrid","weighted",6.4298,5e-04
"916","311","OCCURRENCE","centertogrid","weighted",3.2145,0.0205
"917","311","IMPACT","centertogrid","pooling",Inf,0
"918","311","OCCURRENCE","centertogrid","pooling",Inf,0
"919","311","IMPACT","reachedgrid","weighted",10.15,0
"920","311","OCCURRENCE","reachedgrid","weighted",2.588,0.0438
"921","311","IMPACT","reachedgrid","pooling",Inf,0
"922","311","OCCURRENCE","reachedgrid","pooling",Inf,0
"923","311","IMPACT","weighted","pooling",Inf,0
"924","311","OCCURRENCE","weighted","pooling",Inf,0
"925","312","IMPACT","classic","area",5.8108,0.0012
"926","312","OCCURRENCE","classic","area",5.719,0.0013
"927","312","IMPACT","classic","center",9.9976,0
"928","312","OCCURRENCE","classic","center",6.4825,5e-04
"929","312","IMPACT","classic","centertogrid",2.3216,0.0601
"930","312","OCCURRENCE","classic","centertogrid",2.1016,0.0792
"931","312","IMPACT","classic","reachedgrid",2.3977,0.0553
"932","312","OCCURRENCE","classic","reachedgrid",1.7263,0.1291
"933","312","IMPACT","classic","weighted",2.9678,0.0274
"934","312","OCCURRENCE","classic","weighted",1.8475,0.1096
"935","312","IMPACT","classic","pooling",Inf,0
"936","312","OCCURRENCE","classic","pooling",Inf,0
"937","312","IMPACT","area","center",1.4509,0.1887
"938","312","OCCURRENCE","area","center",0.2874,0.9467
"939","312","IMPACT","area","centertogrid",4.8368,0.0035
"940","312","OCCURRENCE","area","centertogrid",17.328,0
"941","312","IMPACT","area","reachedgrid",12.884,0
"942","312","OCCURRENCE","area","reachedgrid",22.08,0
"943","312","IMPACT","area","weighted",5.476,0.0017
"944","312","OCCURRENCE","area","weighted",11.88,0
"945","312","IMPACT","area","pooling",Inf,0
"946","312","OCCURRENCE","area","pooling",Inf,0
"947","312","IMPACT","center","centertogrid",7.1047,3e-04
"948","312","OCCURRENCE","center","centertogrid",13,0
"949","312","IMPACT","center","reachedgrid",12.543,0
"950","312","OCCURRENCE","center","reachedgrid",14.951,0
"951","312","IMPACT","center","weighted",6.2256,7e-04
"952","312","OCCURRENCE","center","weighted",7.2427,2e-04
"953","312","IMPACT","center","pooling",Inf,0
"954","312","OCCURRENCE","center","pooling",Inf,0
"955","312","IMPACT","centertogrid","reachedgrid",0.8962,0.4168
"956","312","OCCURRENCE","centertogrid","reachedgrid",0.2908,0.9506
"957","312","IMPACT","centertogrid","weighted",2.1852,0.0711
"958","312","OCCURRENCE","centertogrid","weighted",3.1911,0.021
"959","312","IMPACT","centertogrid","pooling",Inf,0
"960","312","OCCURRENCE","centertogrid","pooling",Inf,0
"961","312","IMPACT","reachedgrid","weighted",3.335,0.0181
"962","312","OCCURRENCE","reachedgrid","weighted",2.7761,0.0349
"963","312","IMPACT","reachedgrid","pooling",Inf,0
"964","312","OCCURRENCE","reachedgrid","pooling",Inf,0
"965","312","IMPACT","weighted","pooling",Inf,0
"966","312","OCCURRENCE","weighted","pooling",Inf,0
"967","313","IMPACT","classic","area",8.4262,1e-04
"968","313","OCCURRENCE","classic","area",3.9059,0.0098
"969","313","IMPACT","classic","center",3.6692,0.0122
"970","313","OCCURRENCE","classic","center",3.9298,0.0091
"971","313","IMPACT","classic","centertogrid",0.483,0.7706
"972","313","OCCURRENCE","classic","centertogrid",3.3873,0.0169
"973","313","IMPACT","classic","reachedgrid",1.9746,0.0939
"974","313","OCCURRENCE","classic","reachedgrid",2.9325,0.0291
