"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",15660,2.83456870570986,0,0,5,1.87265917602996,1,1.40845070422535
"2","Grid12","2","2",22648,4.09944521372395,0,0,9,3.37078651685393,1,1.40845070422535
"3","Grid13","3","3",19535,3.53597060447268,1,1.40845070422535,7,2.62172284644195,4,5.63380281690141
"4","Grid14","4","4",14543,2.63238395192456,0,0,4,1.49812734082397,0,0
"5","Grid15","5","5",8313,1.50471070565556,0,0,3,1.12359550561798,2,2.8169014084507
"6","Grid21","1","1",10553,1.91016625487587,0,0,4,1.49812734082397,0,0
"7","Grid22","2","2",19020,3.44275202954033,2,2.8169014084507,9,3.37078651685393,4,5.63380281690141
"8","Grid23","3","3",19529,3.53488456282298,0,0,11,4.11985018726592,4,5.63380281690141
"9","Grid24","4","4",11523,2.0857429882436,2,2.8169014084507,9,3.37078651685393,2,2.8169014084507
"10","Grid25","5","5",5502,0.995900192772393,1,1.40845070422535,4,1.49812734082397,1,1.40845070422535
"11","Grid31","1","1",9155,1.65711855049641,0,0,5,1.87265917602996,0,0
"12","Grid32","2","2",34832,6.30483379037586,1,1.40845070422535,13,4.8689138576779,4,5.63380281690141
"13","Grid33","3","3",44175,7.99598164589612,5,7.04225352112676,19,7.11610486891386,6,8.45070422535211
"14","Grid34","4","4",29217,5.28847981320084,4,5.63380281690141,19,7.11610486891386,3,4.22535211267606
"15","Grid35","5","5",21357,3.86576525209742,1,1.40845070422535,8,2.99625468164794,3,4.22535211267606
"16","Grid41","1","1",11047,1.99958368403428,0,0,6,2.24719101123596,0,0
"17","Grid42","2","2",38518,6.97202537717321,1,1.40845070422535,14,5.2434456928839,3,4.22535211267606
"18","Grid43","3","3",54837,9.92587765740816,18,25.3521126760563,25,9.36329588014981,8,11.2676056338028
"19","Grid44","4","4",46096,8.34369598074086,21,29.5774647887324,25,9.36329588014981,6,8.45070422535211
"20","Grid45","5","5",29612,5.35997755513924,3,4.22535211267606,16,5.99250936329588,6,8.45070422535211
"21","Grid51","1","1",7190,1.30143991022056,0,0,4,1.49812734082397,0,0
"22","Grid52","2","2",16435,2.97484908546243,1,1.40845070422535,7,2.62172284644195,2,2.8169014084507
"23","Grid53","3","3",21617,3.91282705691763,3,4.22535211267606,13,4.8689138576779,2,2.8169014084507
"24","Grid54","4","4",21713,3.93020372331279,4,5.63380281690141,15,5.61797752808989,3,4.22535211267606
"25","Grid55","5","5",19838,3.59081570778239,3,4.22535211267606,13,4.8689138576779,5,7.04225352112676
