"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",7037,1.10161053989405,0,0,2,0.68259385665529,1,1.33333333333333
"2","Grid12","2","2",6679,1.04556725819985,0,0,3,1.02389078498294,0,0
"3","Grid13","3","3",12429,1.94570376585806,1,1.33333333333333,4,1.36518771331058,0,0
"4","Grid14","4","4",16776,2.62620696564766,0,0,6,2.04778156996587,1,1.33333333333333
"5","Grid15","5","5",8393,1.31388621022179,0,0,4,1.36518771331058,0,0
"6","Grid21","1","1",8027,1.25659056469085,0,0,3,1.02389078498294,0,0
"7","Grid22","2","2",16512,2.58487895903518,2,2.66666666666667,9,3.07167235494881,1,1.33333333333333
"8","Grid23","3","3",32591,5.10197372540671,3,4,17,5.80204778156997,5,6.66666666666667
"9","Grid24","4","4",47603,7.45203446505279,5,6.66666666666667,20,6.8259385665529,9,12
"10","Grid25","5","5",33721,5.27887011734649,2,2.66666666666667,14,4.77815699658703,4,5.33333333333333
"11","Grid31","1","1",7986,1.25017220002755,0,0,2,0.68259385665529,0,0
"12","Grid32","2","2",30096,4.71139275382284,2,2.66666666666667,14,4.77815699658703,3,4
"13","Grid33","3","3",65733,10.290204010069,7,9.33333333333333,25,8.53242320819113,11,14.6666666666667
"14","Grid34","4","4",67656,10.5912409673258,14,18.6666666666667,27,9.21501706484642,5,6.66666666666667
"15","Grid35","5","5",43284,6.77591453869178,5,6.66666666666667,21,7.16723549488055,8,10.6666666666667
"16","Grid41","1","1",4213,0.659526105524177,1,1.33333333333333,3,1.02389078498294,0,0
"17","Grid42","2","2",15151,2.37182056130947,0,0,10,3.41296928327645,0,0
"18","Grid43","3","3",36323,5.68620145524678,7,9.33333333333333,18,6.14334470989761,5,6.66666666666667
"19","Grid44","4","4",44130,6.90835201442723,19,25.3333333333333,25,8.53242320819113,5,6.66666666666667
"20","Grid45","5","5",36274,5.67853072674674,1,1.33333333333333,24,8.19112627986348,5,6.66666666666667
"21","Grid51","1","1",1200,0.187854575511278,0,0,1,0.341296928327645,0,0
"22","Grid52","2","2",7992,1.25111147290511,1,1.33333333333333,3,1.02389078498294,0,0
"23","Grid53","3","3",21072,3.29872634597803,2,2.66666666666667,7,2.38907849829352,2,2.66666666666667
"24","Grid54","4","4",31571,4.94229733622212,3,4,15,5.11945392491468,1,1.33333333333333
"25","Grid55","5","5",36343,5.68933236483863,0,0,16,5.46075085324232,9,12
