"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",10585,1.30397932358151,0,0,2,0.687285223367698,0,0
"2","Grid12","2","2",11826,1.45685965807038,0,0,2,0.687285223367698,0,0
"3","Grid13","3","3",11826,1.45685965807038,0,0,2,0.687285223367698,0,0
"4","Grid14","4","4",13536,1.66751668625407,0,0,3,1.03092783505155,1,1.40845070422535
"5","Grid15","5","5",11929,1.46954835625922,0,0,3,1.03092783505155,0,0
"6","Grid21","1","1",13341,1.64349439356646,0,0,3,1.03092783505155,0,0
"7","Grid22","2","2",17390,2.14229574275697,0,0,5,1.71821305841924,1,1.40845070422535
"8","Grid23","3","3",23309,2.87146471925947,0,0,9,3.09278350515464,1,1.40845070422535
"9","Grid24","4","4",29523,3.63697511290478,1,1.40845070422535,16,5.49828178694158,1,1.40845070422535
"10","Grid25","5","5",33375,4.11150778691857,0,0,14,4.81099656357388,1,1.40845070422535
"11","Grid31","1","1",13137,1.61836337967788,0,0,5,1.71821305841924,0,0
"12","Grid32","2","2",29867,3.67935290103062,0,0,9,3.09278350515464,2,2.8169014084507
"13","Grid33","3","3",54889,6.76184422220744,0,0,17,5.84192439862543,5,7.04225352112676
"14","Grid34","4","4",85467,10.5287860981144,6,8.45070422535211,27,9.27835051546392,9,12.6760563380282
"15","Grid35","5","5",94232,11.6085573566116,5,7.04225352112676,29,9.96563573883162,11,15.4929577464789
"16","Grid41","1","1",9369,1.15417877020644,1,1.40845070422535,2,0.687285223367698,0,0
"17","Grid42","2","2",15771,1.9428491178275,0,0,4,1.3745704467354,0,0
"18","Grid43","3","3",28226,3.477196068721,5,7.04225352112676,12,4.12371134020619,0,0
"19","Grid44","4","4",66952,8.24790020523661,19,26.7605633802817,26,8.93470790378007,10,14.0845070422535
"20","Grid45","5","5",92114,11.3476383006507,13,18.3098591549296,34,11.6838487972509,9,12.6760563380282
"21","Grid51","1","1",7368,0.907673089858158,0,0,2,0.687285223367698,0,0
"22","Grid52","2","2",10141,1.24928241100049,0,0,3,1.03092783505155,0,0
"23","Grid53","3","3",11792,1.45267115575562,1,1.40845070422535,5,1.71821305841924,2,2.8169014084507
"24","Grid54","4","4",40182,4.95007058858313,8,11.2676056338028,24,8.24742268041237,2,2.8169014084507
"25","Grid55","5","5",75599,9.31313489687661,12,16.9014084507042,33,11.340206185567,16,22.5352112676056
