"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",11233,2.15326872057538,0,0,4,1.59362549800797,3,4.54545454545454
"2","Grid12","2","2",8265,1.58432885031207,0,0,3,1.19521912350598,1,1.51515151515152
"3","Grid13","3","3",8012,1.53583094358141,0,0,2,0.796812749003984,0,0
"4","Grid14","4","4",9678,1.85518870094619,0,0,2,0.796812749003984,0,0
"5","Grid15","5","5",5538,1.06158659080802,0,0,1,0.398406374501992,0,0
"6","Grid21","1","1",7188,1.37787728687758,0,0,3,1.19521912350598,0,0
"7","Grid22","2","2",7254,1.39052891472036,1,1.51515151515152,5,1.99203187250996,0,0
"8","Grid23","3","3",8365,1.6034979834072,0,0,5,1.99203187250996,0,0
"9","Grid24","4","4",10761,2.06279041236639,1,1.51515151515152,6,2.39043824701195,0,0
"10","Grid25","5","5",8114,1.55538345933843,0,0,3,1.19521912350598,0,0
"11","Grid31","1","1",684,0.131116870370654,0,0,2,0.796812749003984,0,0
"12","Grid32","2","2",13749,2.63556410924872,2,3.03030303030303,5,1.99203187250996,1,1.51515151515152
"13","Grid33","3","3",36250,6.94881074698278,2,3.03030303030303,14,5.57768924302789,7,10.6060606060606
"14","Grid34","4","4",41434,7.94253860663405,4,6.06060606060606,20,7.96812749003984,3,4.54545454545454
"15","Grid35","5","5",24135,4.6264702725084,0,0,10,3.98406374501992,1,1.51515151515152
"16","Grid41","1","1",30,0.00575073992853747,0,0,2,0.796812749003984,0,0
"17","Grid42","2","2",10209,1.9569767976813,1,1.51515151515152,5,1.99203187250996,0,0
"18","Grid43","3","3",36942,7.08146114800104,8,12.1212121212121,18,7.17131474103586,4,6.06060606060606
"19","Grid44","4","4",64146,12.2962321151988,21,31.8181818181818,38,15.1394422310757,12,18.1818181818182
"20","Grid45","5","5",37454,7.17960710944808,7,10.6060606060606,26,10.3585657370518,4,6.06060606060606
"21","Grid51","1","1",2652,0.508365409682712,0,0,2,0.796812749003984,0,0
"22","Grid52","2","2",8131,1.55864221196461,0,0,2,0.796812749003984,0,0
"23","Grid53","3","3",24384,4.67420141391526,3,4.54545454545454,13,5.1792828685259,6,9.09090909090909
"24","Grid54","4","4",55458,10.6308178318944,6,9.09090909090909,30,11.9521912350598,6,9.09090909090909
"25","Grid55","5","5",81606,15.6431627536076,10,15.1515151515152,30,11.9521912350598,17,25.7575757575758
