"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",7340,1.50537854938113,0,0,4,1.56862745098039,0,0
"2","Grid12","2","2",16018,3.28517079073392,0,0,8,3.13725490196078,2,2.98507462686567
"3","Grid13","3","3",24199,4.96303208671309,2,2.98507462686567,13,5.09803921568627,4,5.97014925373134
"4","Grid14","4","4",29343,6.0180276259524,5,7.46268656716418,20,7.84313725490196,4,5.97014925373134
"5","Grid15","5","5",30839,6.32484592430038,4,5.97014925373134,19,7.45098039215686,6,8.95522388059702
"6","Grid21","1","1",10128,2.07717628721146,0,0,6,2.35294117647059,0,0
"7","Grid22","2","2",28853,5.91753232769671,1,1.49253731343284,12,4.70588235294118,4,5.97014925373134
"8","Grid23","3","3",33257,6.82075945732539,2,2.98507462686567,18,7.05882352941176,4,5.97014925373134
"9","Grid24","4","4",41623,8.53656285570721,7,10.4477611940299,26,10.1960784313725,4,5.97014925373134
"10","Grid25","5","5",61247,12.5612970046248,5,7.46268656716418,28,10.9803921568627,11,16.4179104477612
"11","Grid31","1","1",5155,1.05725155613893,0,0,4,1.56862745098039,0,0
"12","Grid32","2","2",25260,5.18063517130347,1,1.49253731343284,11,4.31372549019608,1,1.49253731343284
"13","Grid33","3","3",31249,6.40893382692249,6,8.95522388059702,17,6.66666666666667,5,7.46268656716418
"14","Grid34","4","4",26369,5.40808269327399,13,19.4029850746269,13,5.09803921568627,5,7.46268656716418
"15","Grid35","5","5",34023,6.97786027051694,6,8.95522388059702,18,7.05882352941176,10,14.9253731343284
"16","Grid41","1","1",7526,1.54352574422921,1,1.49253731343284,2,0.784313725490196,0,0
"17","Grid42","2","2",12387,2.54048012141473,0,0,3,1.17647058823529,1,1.49253731343284
"18","Grid43","3","3",8998,1.84542182388712,3,4.47761194029851,4,1.56862745098039,1,1.49253731343284
"19","Grid44","4","4",11836,2.42747418398843,8,11.9402985074627,6,2.35294117647059,2,2.98507462686567
"20","Grid45","5","5",10904,2.2363280248572,0,0,7,2.74509803921569,0,0
"21","Grid51","1","1",2875,0.589640780581847,0,0,2,0.784313725490196,0,0
"22","Grid52","2","2",4455,0.913686844345089,0,0,2,0.784313725490196,0,0
"23","Grid53","3","3",4602,0.943835433821795,0,0,3,1.17647058823529,1,1.49253731343284
"24","Grid54","4","4",9404,1.92868935672754,2,2.98507462686567,4,1.56862745098039,2,2.98507462686567
"25","Grid55","5","5",9695,1.9883712583447,1,1.49253731343284,5,1.96078431372549,0,0
