"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",7307,1.11663289413764,0,0,3,1.10294117647059,2,3.07692307692308
"2","Grid12","2","2",11832,1.80812924639887,1,1.53846153846154,6,2.20588235294118,0,0
"3","Grid13","3","3",22956,3.50806414641079,1,1.53846153846154,11,4.04411764705882,3,4.61538461538462
"4","Grid14","4","4",30159,4.60880408571193,4,6.15384615384615,16,5.88235294117647,4,6.15384615384615
"5","Grid15","5","5",25010,3.82195000443169,3,4.61538461538462,13,4.77941176470588,5,7.69230769230769
"6","Grid21","1","1",6411,0.979708975546244,0,0,2,0.735294117647059,0,0
"7","Grid22","2","2",24397,3.72827326102039,2,3.07692307692308,10,3.67647058823529,3,4.61538461538462
"8","Grid23","3","3",46431,7.09544025013066,0,0,22,8.08823529411765,1,1.53846153846154
"9","Grid24","4","4",74748,11.4227556549884,3,4.61538461538462,31,11.3970588235294,11,16.9230769230769
"10","Grid25","5","5",50844,7.76982111256797,3,4.61538461538462,24,8.82352941176471,4,6.15384615384615
"11","Grid31","1","1",10093,1.54238070350776,0,0,3,1.10294117647059,0,0
"12","Grid32","2","2",26284,4.01663870117883,2,3.07692307692308,8,2.94117647058824,1,1.53846153846154
"13","Grid33","3","3",60712,9.27781801955445,7,10.7692307692308,22,8.08823529411765,6,9.23076923076923
"14","Grid34","4","4",76843,11.7429070048198,20,30.7692307692308,33,12.1323529411765,10,15.3846153846154
"15","Grid35","5","5",56449,8.62635968813133,3,4.61538461538462,23,8.45588235294118,8,12.3076923076923
"16","Grid41","1","1",10056,1.53672647919093,1,1.53846153846154,4,1.47058823529412,1,1.53846153846154
"17","Grid42","2","2",21406,3.27119799259755,1,1.53846153846154,6,2.20588235294118,0,0
"18","Grid43","3","3",29661,4.53270128274484,6,9.23076923076923,9,3.30882352941176,3,4.61538461538462
"19","Grid44","4","4",22616,3.45610640944531,7,10.7692307692308,10,3.67647058823529,1,1.53846153846154
"20","Grid45","5","5",11077,1.69275250696081,1,1.53846153846154,7,2.57352941176471,1,1.53846153846154
"21","Grid51","1","1",3120,0.476788645095037,0,0,1,0.367647058823529,0,0
"22","Grid52","2","2",6420,0.981084327407095,0,0,2,0.735294117647059,0,0
"23","Grid53","3","3",8100,1.23781667476596,0,0,2,0.735294117647059,0,0
"24","Grid54","4","4",7420,1.13390120083499,0,0,2,0.735294117647059,0,0
"25","Grid55","5","5",4026,0.615240732420711,0,0,2,0.735294117647059,0,0
