"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",12341,2.55763009386198,0,0,9,3.54330708661417,1,1.51515151515152
"2","Grid12","2","2",29917,6.20019605526852,3,4.54545454545454,14,5.51181102362205,7,10.6060606060606
"3","Grid13","3","3",33597,6.96286348460262,4,6.06060606060606,16,6.2992125984252,4,6.06060606060606
"4","Grid14","4","4",26450,5.48167214833882,5,7.57575757575758,12,4.7244094488189,5,7.57575757575758
"5","Grid15","5","5",28074,5.8182406008493,2,3.03030303030303,12,4.7244094488189,5,7.57575757575758
"6","Grid21","1","1",11073,2.29484142527621,0,0,7,2.75590551181102,0,0
"7","Grid22","2","2",31726,6.57510512582976,3,4.54545454545454,13,5.11811023622047,2,3.03030303030303
"8","Grid23","3","3",29478,6.10921480486698,6,9.09090909090909,20,7.8740157480315,3,4.54545454545454
"9","Grid24","4","4",26393,5.4698590930475,4,6.06060606060606,18,7.08661417322835,6,9.09090909090909
"10","Grid25","5","5",26136,5.41659672094455,1,1.51515151515152,15,5.90551181102362,4,6.06060606060606
"11","Grid31","1","1",6742,1.39725646972024,1,1.51515151515152,6,2.36220472440945,0,0
"12","Grid32","2","2",37872,7.84884263145133,2,3.03030303030303,11,4.33070866141732,5,7.57575757575758
"13","Grid33","3","3",32307,6.69551539116757,6,9.09090909090909,15,5.90551181102362,5,7.57575757575758
"14","Grid34","4","4",18667,3.86867198461401,12,18.1818181818182,11,4.33070866141732,1,1.51515151515152
"15","Grid35","5","5",20329,4.21311580731871,1,1.51515151515152,8,3.1496062992126,5,7.57575757575758
"16","Grid41","1","1",3226,0.668577480171683,0,0,5,1.96850393700787,0,0
"17","Grid42","2","2",17383,3.60256737068331,0,0,11,4.33070866141732,1,1.51515151515152
"18","Grid43","3","3",15309,3.17273795534665,4,6.06060606060606,10,3.93700787401575,2,3.03030303030303
"19","Grid44","4","4",11201,2.32136898803565,6,9.09090909090909,10,3.93700787401575,2,3.03030303030303
"20","Grid45","5","5",12241,2.53690543545616,2,3.03030303030303,7,2.75590551181102,0,0
"21","Grid51","1","1",3049,0.631894834793386,0,0,3,1.18110236220472,0,0
"22","Grid52","2","2",10333,2.14147895307316,0,0,5,1.96850393700787,2,3.03030303030303
"23","Grid53","3","3",11479,2.37898353840383,2,3.03030303030303,4,1.5748031496063,2,3.03030303030303
"24","Grid54","4","4",10401,2.15557172078911,1,1.51515151515152,6,2.36220472440945,0,0
"25","Grid55","5","5",16793,3.48029188608899,1,1.51515151515152,6,2.36220472440945,4,6.06060606060606
