"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",6544,1.04655774619056,0,0,5,1.73010380622837,0,0
"2","Grid12","2","2",17053,2.72722329550543,1,1.49253731343284,12,4.1522491349481,3,4.47761194029851
"3","Grid13","3","3",36354,5.81396092680493,2,2.98507462686567,17,5.88235294117647,6,8.95522388059702
"4","Grid14","4","4",33171,5.30491549493993,4,5.97014925373134,19,6.57439446366782,6,8.95522388059702
"5","Grid15","5","5",15378,2.45934673302542,1,1.49253731343284,9,3.11418685121107,2,2.98507462686567
"6","Grid21","1","1",11686,1.86889881142769,0,0,6,2.07612456747405,0,0
"7","Grid22","2","2",27520,4.40117193997006,3,4.47761194029851,13,4.49826989619377,2,2.98507462686567
"8","Grid23","3","3",59069,9.44668696664577,5,7.46268656716418,28,9.68858131487889,7,10.4477611940299
"9","Grid24","4","4",57123,9.13547037525108,6,8.95522388059702,31,10.7266435986159,5,7.46268656716418
"10","Grid25","5","5",16684,2.66821048860685,1,1.49253731343284,12,4.1522491349481,1,1.49253731343284
"11","Grid31","1","1",8458,1.35265669579458,1,1.49253731343284,5,1.73010380622837,1,1.49253731343284
"12","Grid32","2","2",22108,3.5356507721242,2,2.98507462686567,10,3.46020761245675,1,1.49253731343284
"13","Grid33","3","3",66840,10.6894742902471,8,11.9402985074627,21,7.26643598615917,7,10.4477611940299
"14","Grid34","4","4",69244,11.0739371297706,18,26.865671641791,29,10.0346020761246,9,13.4328358208955
"15","Grid35","5","5",43604,6.97342664500198,0,0,19,6.57439446366782,8,11.9402985074627
"16","Grid41","1","1",11916,1.90568186179808,0,0,3,1.03806228373702,0,0
"17","Grid42","2","2",23672,3.78577551464285,1,1.49253731343284,7,2.42214532871972,0,0
"18","Grid43","3","3",31375,5.01768784943898,5,7.46268656716418,9,3.11418685121107,4,5.97014925373134
"19","Grid44","4","4",23835,3.81184350251404,7,10.4477611940299,11,3.80622837370242,2,2.98507462686567
"20","Grid45","5","5",19738,3.15662542700324,1,1.49253731343284,7,2.42214532871972,1,1.49253731343284
"21","Grid51","1","1",1915,0.306258875909981,0,0,3,1.03806228373702,0,0
"22","Grid52","2","2",4722,0.755172016734689,0,0,4,1.3840830449827,0,0
"23","Grid53","3","3",4860,0.777241846956922,1,1.49253731343284,3,1.03806228373702,0,0
"24","Grid54","4","4",4740,0.758050690241936,0,0,3,1.03806228373702,0,0
"25","Grid55","5","5",7679,1.22807410345313,0,0,3,1.03806228373702,0,0
