"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",8554,1.27544858394491,0,0,4,1.30293159609121,0,0
"2","Grid12","2","2",15338,2.28698040455309,0,0,5,1.62866449511401,2,2.7027027027027
"3","Grid13","3","3",13642,2.03409744940104,0,0,6,1.95439739413681,0,0
"4","Grid14","4","4",12937,1.92897806061437,0,0,6,1.95439739413681,0,0
"5","Grid15","5","5",11577,1.72619455884151,0,0,4,1.30293159609121,2,2.7027027027027
"6","Grid21","1","1",10795,1.60959404532211,0,0,5,1.62866449511401,0,0
"7","Grid22","2","2",31029,4.62659505625751,1,1.35135135135135,9,2.93159609120521,2,2.7027027027027
"8","Grid23","3","3",37079,5.52868342811474,2,2.7027027027027,16,5.21172638436482,5,6.75675675675676
"9","Grid24","4","4",34030,5.0740607098019,4,5.40540540540541,18,5.86319218241042,6,8.10810810810811
"10","Grid25","5","5",19502,2.90785577321647,1,1.35135135135135,11,3.58306188925081,2,2.7027027027027
"11","Grid31","1","1",13914,2.07465414975562,0,0,6,1.95439739413681,0,0
"12","Grid32","2","2",44060,6.56958903537677,4,5.40540540540541,17,5.53745928338762,3,4.05405405405405
"13","Grid33","3","3",70712,10.5435492480609,8,10.8108108108108,27,8.79478827361563,8,10.8108108108108
"14","Grid34","4","4",64040,9.54871724524577,7,9.45945945945946,31,10.0977198697068,7,9.45945945945946
"15","Grid35","5","5",35563,5.3026394658444,1,1.35135135135135,19,6.18892508143322,7,9.45945945945946
"16","Grid41","1","1",7819,1.16585602967796,2,2.7027027027027,4,1.30293159609121,0,0
"17","Grid42","2","2",24642,3.67425812550509,5,6.75675675675676,12,3.90879478827362,2,2.7027027027027
"18","Grid43","3","3",48002,7.15736297948606,12,16.2162162162162,25,8.14332247557003,7,9.45945945945946
"19","Grid44","4","4",49612,7.39742286026129,17,22.972972972973,27,8.79478827361563,5,6.75675675675676
"20","Grid45","5","5",27296,4.0699841649942,1,1.35135135135135,13,4.23452768729642,2,2.7027027027027
"21","Grid51","1","1",5840,0.870776213495242,1,1.35135135135135,3,0.977198697068404,0,0
"22","Grid52","2","2",10368,1.54592598998607,1,1.35135135135135,3,0.977198697068404,0,0
"23","Grid53","3","3",18901,2.81824335809479,2,2.7027027027027,10,3.25732899022801,4,5.40540540540541
"24","Grid54","4","4",27610,4.11680329702117,4,5.40540540540541,14,4.56026058631922,3,4.05405405405405
"25","Grid55","5","5",27804,4.145729767127,1,1.35135135135135,12,3.90879478827362,6,8.10810810810811
