"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",11703,1.74340395040468,0,0,7,2.23642172523962,3,4
"2","Grid12","2","2",17026,2.53637491750748,0,0,6,1.91693290734824,2,2.66666666666667
"3","Grid13","3","3",18010,2.68296207355279,0,0,9,2.87539936102236,1,1.33333333333333
"4","Grid14","4","4",21233,3.16309459787598,2,2.66666666666667,10,3.19488817891374,4,5.33333333333333
"5","Grid15","5","5",9566,1.42505359220466,0,0,7,2.23642172523962,0,0
"6","Grid21","1","1",7090,1.05620217109879,0,0,5,1.59744408945687,0,0
"7","Grid22","2","2",24728,3.68374714907348,4,5.33333333333333,9,2.87539936102236,0,0
"8","Grid23","3","3",32509,4.84288806491547,6,8,15,4.79233226837061,5,6.66666666666667
"9","Grid24","4","4",37668,5.61142783934405,4,5.33333333333333,21,6.70926517571885,6,8
"10","Grid25","5","5",26195,3.90228714695809,2,2.66666666666667,14,4.47284345047923,3,4
"11","Grid31","1","1",6828,1.01717185109486,0,0,4,1.2779552715655,0,0
"12","Grid32","2","2",33215,4.94806136996423,5,6.66666666666667,17,5.43130990415335,1,1.33333333333333
"13","Grid33","3","3",64274,9.57494193867473,9,12,24,7.66773162939297,12,16
"14","Grid34","4","4",75520,11.2502662851031,7,9.33333333333333,35,11.1821086261981,7,9.33333333333333
"15","Grid35","5","5",37412,5.57329134346235,2,2.66666666666667,17,5.43130990415335,5,6.66666666666667
"16","Grid41","1","1",8772,1.30677086669656,0,0,4,1.2779552715655,0,0
"17","Grid42","2","2",33383,4.9730884453866,3,4,14,4.47284345047923,2,2.66666666666667
"18","Grid43","3","3",54603,8.13424642433108,12,16,18,5.75079872204473,7,9.33333333333333
"19","Grid44","4","4",56016,8.34474200511565,11,14.6666666666667,25,7.98722044728434,5,6.66666666666667
"20","Grid45","5","5",26628,3.96679145444551,2,2.66666666666667,13,4.15335463258786,2,2.66666666666667
"21","Grid51","1","1",5040,0.750812262671074,0,0,3,0.958466453674121,0,0
"22","Grid52","2","2",13760,2.04983665364166,0,0,7,2.23642172523962,1,1.33333333333333
"23","Grid53","3","3",17229,2.56661596697618,1,1.33333333333333,9,2.87539936102236,3,4
"24","Grid54","4","4",18230,2.71573562470113,3,4,11,3.51437699680511,2,2.66666666666667
"25","Grid55","5","5",14635,2.18018600479984,2,2.66666666666667,9,2.87539936102236,3,4
