"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",30031,6.49827540691309,3,4.47761194029851,12,5.45454545454545,6,8.95522388059702
"2","Grid12","2","2",27601,5.97245844314902,2,2.98507462686567,12,5.45454545454545,4,5.97014925373134
"3","Grid13","3","3",30118,6.51710095252933,3,4.47761194029851,15,6.81818181818182,5,7.46268656716418
"4","Grid14","4","4",53547,11.5867987484258,8,11.9402985074627,29,13.1818181818182,8,11.9402985074627
"5","Grid15","5","5",59784,12.9363956220869,10,14.9253731343284,33,15,18,26.865671641791
"6","Grid21","1","1",12110,2.62042939554852,0,0,6,2.72727272727273,0,0
"7","Grid22","2","2",19855,4.29633572655787,5,7.46268656716418,10,4.54545454545454,2,2.98507462686567
"8","Grid23","3","3",30223,6.5398214386179,2,2.98507462686567,17,7.72727272727273,3,4.47761194029851
"9","Grid24","4","4",42442,9.18383686258217,11,16.4179104477612,23,10.4545454545455,5,7.46268656716418
"10","Grid25","5","5",33291,7.20369240356777,6,8.95522388059702,20,9.09090909090909,5,7.46268656716418
"11","Grid31","1","1",3078,0.666034820767823,0,0,1,0.454545454545455,0,0
"12","Grid32","2","2",12003,2.59727613829635,2,2.98507462686567,5,2.27272727272727,0,0
"13","Grid33","3","3",29461,6.37493562528942,2,2.98507462686567,10,4.54545454545454,7,10.4477611940299
"14","Grid34","4","4",11226,2.42914454124093,5,7.46268656716418,6,2.72727272727273,2,2.98507462686567
"15","Grid35","5","5",11284,2.44169490498509,4,5.97014925373134,4,1.81818181818182,2,2.98507462686567
"16","Grid41","1","1",3078,0.666034820767823,0,0,1,0.454545454545455,0,0
"17","Grid42","2","2",6677,1.44480652965132,0,0,2,0.909090909090909,0,0
"18","Grid43","3","3",10904,2.35946838390264,0,0,4,1.81818181818182,0,0
"19","Grid44","4","4",7079,1.53179353353327,2,2.98507462686567,3,1.36363636363636,0,0
"20","Grid45","5","5",5661,1.22495877854667,0,0,2,0.909090909090909,0,0
"21","Grid51","1","1",2470,0.534472387035907,0,0,1,0.454545454545455,0,0
"22","Grid52","2","2",5265,1.13927008815549,0,0,1,0.454545454545455,0,0
"23","Grid53","3","3",5265,1.13927008815549,1,1.49253731343284,1,0.454545454545455,0,0
"24","Grid54","4","4",5265,1.13927008815549,1,1.49253731343284,1,0.454545454545455,0,0
"25","Grid55","5","5",4420,0.956424271537939,0,0,1,0.454545454545455,0,0
