"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",15584,3.24046253111231,1,1.35135135135135,8,3.17460317460317,5,6.75675675675676
"2","Grid12","2","2",12790,2.65949151520318,1,1.35135135135135,10,3.96825396825397,1,1.35135135135135
"3","Grid13","3","3",19755,4.10776035049561,0,0,12,4.76190476190476,6,8.10810810810811
"4","Grid14","4","4",49247,10.2401859772644,5,6.75675675675676,27,10.7142857142857,6,8.10810810810811
"5","Grid15","5","5",62749,13.0477273719691,2,2.7027027027027,27,10.7142857142857,13,17.5675675675676
"6","Grid21","1","1",4929,1.02491271918972,0,0,5,1.98412698412698,0,0
"7","Grid22","2","2",22791,4.73905169061734,4,5.40540540540541,18,7.14285714285714,5,6.75675675675676
"8","Grid23","3","3",37638,7.82626596162763,6,8.10810810810811,22,8.73015873015873,3,4.05405405405405
"9","Grid24","4","4",51319,10.6710277614318,14,18.9189189189189,26,10.3174603174603,9,12.1621621621622
"10","Grid25","5","5",37723,7.84394045566925,2,2.7027027027027,22,8.73015873015873,2,2.7027027027027
"11","Grid31","1","1",2469,0.513392068102945,0,0,2,0.793650793650794,0,0
"12","Grid32","2","2",22047,4.58434788394719,2,2.7027027027027,11,4.36507936507936,1,1.35135135135135
"13","Grid33","3","3",47653,9.90873723017805,8,10.8108108108108,13,5.15873015873016,9,12.1621621621622
"14","Grid34","4","4",25812,5.36722400237878,9,12.1621621621622,12,4.76190476190476,2,2.7027027027027
"15","Grid35","5","5",17730,3.68669152185711,3,4.05405405405405,6,2.38095238095238,3,4.05405405405405
"16","Grid41","1","1",895,0.186102025497017,0,0,2,0.793650793650794,0,0
"17","Grid42","2","2",6518,1.35532179015593,0,0,5,1.98412698412698,1,1.35135135135135
"18","Grid43","3","3",8635,1.79552065940418,8,10.8108108108108,6,2.38095238095238,1,1.35135135135135
"19","Grid44","4","4",5847,1.21579725483917,3,4.05405405405405,5,1.98412698412698,1,1.35135135135135
"20","Grid45","5","5",4878,1.01430802276475,0,0,2,0.793650793650794,1,1.35135135135135
"21","Grid51","1","1",513,0.106670769921754,0,0,1,0.396825396825397,0,0
"22","Grid52","2","2",4617,0.960036929295786,1,1.35135135135135,1,0.396825396825397,0,0
"23","Grid53","3","3",4617,0.960036929295786,2,2.7027027027027,1,0.396825396825397,1,1.35135135135135
"24","Grid54","4","4",7146,1.48590511083987,2,2.7027027027027,3,1.19047619047619,1,1.35135135135135
"25","Grid55","5","5",7017,1.45908146694142,1,1.35135135135135,5,1.98412698412698,2,2.7027027027027
