"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",14733,2.17166997337924,1,1.42857142857143,4,1.41342756183746,0,0
"2","Grid12","2","2",17893,2.63745950136936,0,0,5,1.76678445229682,1,1.42857142857143
"3","Grid13","3","3",19421,2.8626893743975,0,0,5,1.76678445229682,1,1.42857142857143
"4","Grid14","4","4",15685,2.31199643877374,0,0,5,1.76678445229682,1,1.42857142857143
"5","Grid15","5","5",18528,2.73105961221548,0,0,7,2.47349823321555,2,2.85714285714286
"6","Grid21","1","1",9459,1.39427314723371,1,1.42857142857143,4,1.41342756183746,1,1.42857142857143
"7","Grid22","2","2",10023,1.47740773387499,2,2.85714285714286,4,1.41342756183746,0,0
"8","Grid23","3","3",15502,2.28502191864013,1,1.42857142857143,7,2.47349823321555,0,0
"9","Grid24","4","4",26157,3.85558755811314,1,1.42857142857143,11,3.886925795053,4,5.71428571428571
"10","Grid25","5","5",29183,4.30162525168849,0,0,14,4.9469964664311,3,4.28571428571429
"11","Grid31","1","1",5427,0.799949293798219,0,0,1,0.353356890459364,0,0
"12","Grid32","2","2",14805,2.18228289933345,0,0,6,2.12014134275618,0,0
"13","Grid33","3","3",43493,6.41094428508678,2,2.85714285714286,19,6.71378091872792,9,12.8571428571429
"14","Grid34","4","4",64199,9.46304490741696,5,7.14285714285714,29,10.2473498233216,10,14.2857142857143
"15","Grid35","5","5",52128,7.68375839084458,3,4.28571428571429,23,8.12720848056537,6,8.57142857142857
"16","Grid41","1","1",5427,0.799949293798219,0,0,1,0.353356890459364,0,0
"17","Grid42","2","2",14265,2.10268595467691,1,1.42857142857143,5,1.76678445229682,0,0
"18","Grid43","3","3",26247,3.8688537155559,8,11.4285714285714,13,4.59363957597173,1,1.42857142857143
"19","Grid44","4","4",65361,9.63432574017788,17,24.2857142857143,33,11.660777385159,6,8.57142857142857
"20","Grid45","5","5",68711,10.1281216005472,11,15.7142857142857,28,9.89399293286219,6,8.57142857142857
"21","Grid51","1","1",7476,1.10197547824498,0,0,2,0.706713780918728,0,0
"22","Grid52","2","2",10206,1.50438225400859,1,1.42857142857143,2,0.706713780918728,0,0
"23","Grid53","3","3",14614,2.15412916520493,4,5.71428571428571,7,2.47349823321555,1,1.42857142857143
"24","Grid54","4","4",44307,6.53092930906904,5,7.14285714285714,22,7.77385159010601,6,8.57142857142857
"25","Grid55","5","5",65168,9.60587720255064,7,10,26,9.18727915194346,10,14.2857142857143
