"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",6854,1.01985700575102,0,0,2,0.664451827242525,1,1.33333333333333
"2","Grid12","2","2",12798,1.90430842713766,0,0,5,1.66112956810631,1,1.33333333333333
"3","Grid13","3","3",14097,2.09759617888417,0,0,5,1.66112956810631,0,0
"4","Grid14","4","4",14777,2.19877837379381,1,1.33333333333333,5,1.66112956810631,0,0
"5","Grid15","5","5",14162,2.10726800633877,0,0,5,1.66112956810631,1,1.33333333333333
"6","Grid21","1","1",6261,0.931620179895991,0,0,2,0.664451827242525,0,0
"7","Grid22","2","2",21091,3.13828481299894,4,5.33333333333333,10,3.32225913621262,2,2.66666666666667
"8","Grid23","3","3",26759,3.9816681670399,3,4,13,4.31893687707641,2,2.66666666666667
"9","Grid24","4","4",33294,4.95405881959066,1,1.33333333333333,17,5.64784053156146,5,6.66666666666667
"10","Grid25","5","5",31124,4.63116857995253,1,1.33333333333333,11,3.65448504983389,3,4
"11","Grid31","1","1",9474,1.40970605084405,1,1.33333333333333,4,1.32890365448505,0,0
"12","Grid32","2","2",34050,5.06654961275491,3,4,16,5.3156146179402,1,1.33333333333333
"13","Grid33","3","3",81091,12.0661255403204,11,14.6666666666667,23,7.64119601328904,13,17.3333333333333
"14","Grid34","4","4",68431,10.1823511468555,11,14.6666666666667,30,9.96677740863787,9,12
"15","Grid35","5","5",36561,5.44017974719331,0,0,13,4.31893687707641,3,4
"16","Grid41","1","1",15579,2.31811384484901,0,0,5,1.66112956810631,0,0
"17","Grid42","2","2",41123,6.11899323716065,3,4,20,6.64451827242525,5,6.66666666666667
"18","Grid43","3","3",63709,9.47973008161534,23,30.6666666666667,30,9.96677740863787,11,14.6666666666667
"19","Grid44","4","4",48908,7.2773805715306,9,12,29,9.63455149501661,8,10.6666666666667
"20","Grid45","5","5",34563,5.14288265097351,1,1.33333333333333,15,4.98338870431894,3,4
"21","Grid51","1","1",2815,0.41886452745683,0,0,2,0.664451827242525,0,0
"22","Grid52","2","2",12620,1.87782249964661,0,0,7,2.32558139534884,2,2.66666666666667
"23","Grid53","3","3",20579,3.06210057212579,2,2.66666666666667,13,4.31893687707641,3,4
"24","Grid54","4","4",10544,1.56891921048129,1,1.33333333333333,11,3.65448504983389,1,1.33333333333333
"25","Grid55","5","5",10791,1.60567215480876,0,0,8,2.6578073089701,1,1.33333333333333
