"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",12089,2.01834525407542,0,0,6,2.2140221402214,1,1.53846153846154
"2","Grid12","2","2",20290,3.38756102284642,0,0,6,2.2140221402214,4,6.15384615384615
"3","Grid13","3","3",17233,2.87717294759548,2,3.07692307692308,7,2.5830258302583,1,1.53846153846154
"4","Grid14","4","4",20153,3.36468789026239,1,1.53846153846154,8,2.9520295202952,3,4.61538461538462
"5","Grid15","5","5",17251,2.88017817669411,0,0,7,2.5830258302583,2,3.07692307692308
"6","Grid21","1","1",8660,1.4458491107861,0,0,5,1.8450184501845,0,0
"7","Grid22","2","2",26291,4.38947101289577,2,3.07692307692308,12,4.4280442804428,2,3.07692307692308
"8","Grid23","3","3",41536,6.93473310226461,2,3.07692307692308,21,7.74907749077491,3,4.61538461538462
"9","Grid24","4","4",67703,11.3035014258143,6,9.23076923076923,26,9.59409594095941,8,12.3076923076923
"10","Grid25","5","5",34769,5.80493391835127,2,3.07692307692308,17,6.27306273062731,1,1.53846153846154
"11","Grid31","1","1",4455,0.743794201911326,0,0,1,0.3690036900369,0,0
"12","Grid32","2","2",22920,3.82665838559093,2,3.07692307692308,9,3.3210332103321,1,1.53846153846154
"13","Grid33","3","3",50655,8.45721555506582,10,15.3846153846154,23,8.48708487084871,7,10.7692307692308
"14","Grid34","4","4",77105,12.8732327583328,14,21.5384615384615,30,11.070110701107,13,20
"15","Grid35","5","5",50312,8.39994924501967,0,0,22,8.11808118081181,5,7.69230769230769
"16","Grid41","1","1",4455,0.743794201911326,0,0,1,0.3690036900369,0,0
"17","Grid42","2","2",8011,1.33749390606322,1,1.53846153846154,3,1.1070110701107,0,0
"18","Grid43","3","3",22552,3.76521814624113,9,13.8461538461538,12,4.4280442804428,2,3.07692307692308
"19","Grid44","4","4",30959,5.16882709247424,8,12.3076923076923,17,6.27306273062731,4,6.15384615384615
"20","Grid45","5","5",16303,2.72190277749952,1,1.53846153846154,15,5.53505535055351,1,1.53846153846154
"21","Grid51","1","1",3080,0.514228090210299,0,0,1,0.3690036900369,0,0
"22","Grid52","2","2",4965,0.828942359705888,0,0,2,0.738007380073801,0,0
"23","Grid53","3","3",11357,1.89613260406441,1,1.53846153846154,7,2.5830258302583,1,1.53846153846154
"24","Grid54","4","4",13656,2.27996714282852,4,6.15384615384615,7,2.5830258302583,2,3.07692307692308
"25","Grid55","5","5",12196,2.03620967149507,0,0,6,2.2140221402214,3,4.61538461538462
