"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",12154,2.18048471561664,0,0,5,1.72413793103448,3,4.05405405405405
"2","Grid12","2","2",14823,2.65931585811959,1,1.35135135135135,9,3.10344827586207,0,0
"3","Grid13","3","3",15803,2.83513246345975,0,0,10,3.44827586206897,1,1.35135135135135
"4","Grid14","4","4",18156,3.25727172097546,1,1.35135135135135,10,3.44827586206897,4,5.40540540540541
"5","Grid15","5","5",7503,1.34607345904819,0,0,3,1.03448275862069,1,1.35135135135135
"6","Grid21","1","1",8498,1.52458113487825,0,0,5,1.72413793103448,1,1.35135135135135
"7","Grid22","2","2",19602,3.51669091620186,8,10.8108108108108,11,3.79310344827586,3,4.05405405405405
"8","Grid23","3","3",28832,5.17259629098725,4,5.40540540540541,16,5.51724137931035,4,5.40540540540541
"9","Grid24","4","4",26170,4.69502098137959,2,2.7027027027027,19,6.55172413793103,5,6.75675675675676
"10","Grid25","5","5",13083,2.34715168129114,0,0,10,3.44827586206897,2,2.7027027027027
"11","Grid31","1","1",16489,2.95820408719786,0,0,5,1.72413793103448,1,1.35135135135135
"12","Grid32","2","2",28243,5.06692692308382,6,8.10810810810811,13,4.48275862068966,0,0
"13","Grid33","3","3",61331,11.0030696144055,21,28.3783783783784,26,8.96551724137931,13,17.5675675675676
"14","Grid34","4","4",47629,8.54486642423112,3,4.05405405405405,27,9.31034482758621,6,8.10810810810811
"15","Grid35","5","5",34224,6.13994642975678,0,0,16,5.51724137931035,5,6.75675675675676
"16","Grid41","1","1",16281,2.92088790973791,0,0,7,2.41379310344828,0,0
"17","Grid42","2","2",31050,5.57051591409385,3,4.05405405405405,15,5.17241379310345,3,4.05405405405405
"18","Grid43","3","3",41903,7.51759511588647,15,20.2702702702703,22,7.58620689655172,6,8.10810810810811
"19","Grid44","4","4",34294,6.15250475870965,5,6.75675675675676,21,7.24137931034483,5,6.75675675675676
"20","Grid45","5","5",16316,2.92716707421434,1,1.35135135135135,8,2.75862068965517,2,2.7027027027027
"21","Grid51","1","1",5937,1.06512569990258,0,0,4,1.37931034482759,1,1.35135135135135
"22","Grid52","2","2",16024,2.87478090201095,2,2.7027027027027,6,2.06896551724138,2,2.7027027027027
"23","Grid53","3","3",15712,2.81880663582102,1,1.35135135135135,8,2.75862068965517,2,2.7027027027027
"24","Grid54","4","4",15257,2.73717749762737,0,0,9,3.10344827586207,2,2.7027027027027
"25","Grid55","5","5",12085,2.1681057913631,1,1.35135135135135,5,1.72413793103448,1,1.35135135135135
