"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",5068,0.857459969410268,0,0,3,1.0752688172043,0,0
"2","Grid12","2","2",11228,1.89967650681501,3,4.22535211267606,5,1.7921146953405,1,1.40845070422535
"3","Grid13","3","3",27256,4.61146979602333,2,2.8169014084507,10,3.584229390681,2,2.8169014084507
"4","Grid14","4","4",21717,3.67432086734072,4,5.63380281690141,10,3.584229390681,1,1.40845070422535
"5","Grid15","5","5",10880,1.8407980400915,0,0,7,2.5089605734767,2,2.8169014084507
"6","Grid21","1","1",6710,1.13527158538731,0,0,5,1.7921146953405,0,0
"7","Grid22","2","2",31035,5.25084257116173,2,2.8169014084507,13,4.6594982078853,5,7.04225352112676
"8","Grid23","3","3",56447,9.55032416994897,8,11.2676056338028,25,8.96057347670251,7,9.85915492957746
"9","Grid24","4","4",41585,7.03580758246369,5,7.04225352112676,23,8.24372759856631,6,8.45070422535211
"10","Grid25","5","5",22318,3.77600465613622,1,1.40845070422535,12,4.3010752688172,4,5.63380281690141
"11","Grid31","1","1",3679,0.622453675505204,0,0,5,1.7921146953405,1,1.40845070422535
"12","Grid32","2","2",28372,4.80028694792978,3,4.22535211267606,19,6.81003584229391,4,5.63380281690141
"13","Grid33","3","3",67057,11.3454406410308,6,8.45070422535211,26,9.31899641577061,12,16.9014084507042
"14","Grid34","4","4",55093,9.32123956091553,9,12.6760563380282,22,7.88530465949821,7,9.85915492957746
"15","Grid35","5","5",34191,5.78480935558533,4,5.63380281690141,11,3.9426523297491,4,5.63380281690141
"16","Grid41","1","1",3017,0.510449235933461,1,1.40845070422535,2,0.716845878136201,0,0
"17","Grid42","2","2",11302,1.91219664054358,0,0,9,3.2258064516129,1,1.40845070422535
"18","Grid43","3","3",23985,4.05804604702156,9,12.6760563380282,15,5.37634408602151,4,5.63380281690141
"19","Grid44","4","4",34337,5.8095112410498,8,11.2676056338028,18,6.45161290322581,3,4.22535211267606
"20","Grid45","5","5",26688,4.51536931010679,2,2.8169014084507,12,4.3010752688172,2,2.8169014084507
"21","Grid51","1","1",2734,0.462568183971522,0,0,2,0.716845878136201,0,0
"22","Grid52","2","2",6336,1.07199415275917,0,0,4,1.4336917562724,0,0
"23","Grid53","3","3",13329,2.25514679010842,1,1.40845070422535,5,1.7921146953405,2,2.8169014084507
"24","Grid54","4","4",22387,3.78767883488312,3,4.22535211267606,9,3.2258064516129,1,1.40845070422535
"25","Grid55","5","5",24297,4.11083363787713,0,0,7,2.5089605734767,1,1.40845070422535
