"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",5476,0.88267200095424,0,0,1,0.333333333333333,0,0
"2","Grid12","2","2",9453,1.52372140705267,0,0,3,1,0,0
"3","Grid13","3","3",6716,1.08254659576492,0,0,3,1,0,0
"4","Grid14","4","4",4056,0.653783352058144,1,1.44927536231884,3,1,0,0
"5","Grid15","5","5",143,0.023050054078973,0,0,1,0.333333333333333,0,0
"6","Grid21","1","1",5994,0.966168001044506,0,0,1,0.333333333333333,0,0
"7","Grid22","2","2",16353,2.63592681366046,0,0,7,2.33333333333333,2,2.89855072463768
"8","Grid23","3","3",19040,3.06904216548005,1,1.44927536231884,12,4,1,1.44927536231884
"9","Grid24","4","4",22931,3.69622930129322,1,1.44927536231884,13,4.33333333333333,5,7.2463768115942
"10","Grid25","5","5",3961,0.638470379068617,0,0,4,1.33333333333333,1,1.44927536231884
"11","Grid31","1","1",13842,2.23118075916884,0,0,8,2.66666666666667,1,1.44927536231884
"12","Grid32","2","2",38554,6.21448800671837,0,0,19,6.33333333333333,3,4.34782608695652
"13","Grid33","3","3",67527,10.8846223901455,9,13.0434782608696,30,10,8,11.5942028985507
"14","Grid34","4","4",50916,8.20710876562931,6,8.69565217391304,24,8,8,11.5942028985507
"15","Grid35","5","5",8269,1.33287340684635,0,0,8,2.66666666666667,1,1.44927536231884
"16","Grid41","1","1",20641,3.32710605765093,2,2.89855072463768,7,2.33333333333333,1,1.44927536231884
"17","Grid42","2","2",56064,9.03691071247234,2,2.89855072463768,21,7,9,13.0434782608696
"18","Grid43","3","3",70825,11.4162243366662,22,31.8840579710145,28,9.33333333333333,7,10.1449275362319
"19","Grid44","4","4",48774,7.8618415220128,13,18.8405797101449,29,9.66666666666667,8,11.5942028985507
"20","Grid45","5","5",12676,2.04323416437106,1,1.44927536231884,11,3.66666666666667,1,1.44927536231884
"21","Grid51","1","1",14153,2.28131059706088,0,0,6,2,0,0
"22","Grid52","2","2",23045,3.71460486888065,1,1.44927536231884,13,4.33333333333333,1,1.44927536231884
"23","Grid53","3","3",29662,4.78119373489859,5,7.2463768115942,18,6,3,4.34782608695652
"24","Grid54","4","4",39753,6.40775384476514,5,7.2463768115942,19,6.33333333333333,5,7.2463768115942
"25","Grid55","5","5",31565,5.08793676225723,0,0,11,3.66666666666667,4,5.79710144927536
