"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",13193,3.12868319266551,0,0,6,2.69058295964126,0,0
"2","Grid12","2","2",24234,5.74702558106996,1,1.38888888888889,8,3.58744394618834,5,6.94444444444444
"3","Grid13","3","3",19538,4.63338226470846,3,4.16666666666667,12,5.38116591928251,5,6.94444444444444
"4","Grid14","4","4",36188,8.58188337574316,6,8.33333333333333,20,8.96860986547085,8,11.1111111111111
"5","Grid15","5","5",47130,11.1767481899739,3,4.16666666666667,22,9.86547085201794,13,18.0555555555556
"6","Grid21","1","1",5711,1.35434773844559,0,0,6,2.69058295964126,1,1.38888888888889
"7","Grid22","2","2",21559,5.11265678395177,3,4.16666666666667,11,4.93273542600897,2,2.77777777777778
"8","Grid23","3","3",21690,5.14372306896952,3,4.16666666666667,17,7.62331838565022,2,2.77777777777778
"9","Grid24","4","4",30476,7.22729849008369,7,9.72222222222222,21,9.41704035874439,9,12.5
"10","Grid25","5","5",24672,5.85089606074763,7,9.72222222222222,21,9.41704035874439,6,8.33333333333333
"11","Grid31","1","1",427,0.101261860325034,0,0,1,0.448430493273543,0,0
"12","Grid32","2","2",15168,3.59704894007053,2,2.77777777777778,6,2.69058295964126,2,2.77777777777778
"13","Grid33","3","3",30919,7.33235470583074,5,6.94444444444444,10,4.48430493273543,6,8.33333333333333
"14","Grid34","4","4",21835,5.17810941498154,16,22.2222222222222,13,5.82959641255605,2,2.77777777777778
"15","Grid35","5","5",22557,5.34932970339998,2,2.77777777777778,8,3.58744394618834,4,5.55555555555556
"16","Grid41","1","1",4938,1.17103294211948,0,0,2,0.896860986547085,1,1.38888888888889
"17","Grid42","2","2",11599,2.75067053374723,0,0,4,1.79372197309417,0,0
"18","Grid43","3","3",14489,3.43602598184875,0,0,5,2.24215246636771,2,2.77777777777778
"19","Grid44","4","4",16984,4.02770828046927,5,6.94444444444444,9,4.03587443946188,0,0
"20","Grid45","5","5",10314,2.44593636391663,4,5.55555555555556,7,3.1390134529148,0,0
"21","Grid51","1","1",2883,0.683695417604386,1,1.38888888888889,2,0.896860986547085,0,0
"22","Grid52","2","2",5427,1.28699792970482,1,1.38888888888889,2,0.896860986547085,0,0
"23","Grid53","3","3",6519,1.54596268725737,0,0,3,1.34529147982063,1,1.38888888888889
"24","Grid54","4","4",6729,1.59576360217132,2,2.77777777777778,3,1.34529147982063,1,1.38888888888889
"25","Grid55","5","5",6500,1.54145689019373,1,1.38888888888889,4,1.79372197309417,2,2.77777777777778
