"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",9946,2.04614840233375,0,0,6,2.38095238095238,2,2.7027027027027
"2","Grid12","2","2",15426,3.17352556348286,0,0,7,2.77777777777778,3,4.05405405405405
"3","Grid13","3","3",13976,2.87522321244888,1,1.35135135135135,8,3.17460317460317,2,2.7027027027027
"4","Grid14","4","4",13064,2.68760131993647,1,1.35135135135135,6,2.38095238095238,1,1.35135135135135
"5","Grid15","5","5",8307,1.70896388278569,1,1.35135135135135,3,1.19047619047619,0,0
"6","Grid21","1","1",13925,2.86473119872285,0,0,5,1.98412698412698,1,1.35135135135135
"7","Grid22","2","2",30107,6.19378543626205,6,8.10810810810811,13,5.15873015873016,8,10.8108108108108
"8","Grid23","3","3",22001,4.52617243110244,3,4.05405405405405,16,6.34920634920635,3,4.05405405405405
"9","Grid24","4","4",19429,3.99704577809597,2,2.7027027027027,12,4.76190476190476,2,2.7027027027027
"10","Grid25","5","5",18611,3.82876210696094,0,0,8,3.17460317460317,3,4.05405405405405
"11","Grid31","1","1",6318,1.29977534747081,1,1.35135135135135,1,0.396825396825397,0,0
"12","Grid32","2","2",18015,3.70614955439801,3,4.05405405405405,11,4.36507936507936,0,0
"13","Grid33","3","3",50886,10.4685609894586,14,18.9189189189189,22,8.73015873015873,13,17.5675675675676
"14","Grid34","4","4",38877,7.99800034561928,9,12.1621621621622,24,9.52380952380952,4,5.40540540540541
"15","Grid35","5","5",25361,5.21741098246394,0,0,13,5.15873015873016,3,4.05405405405405
"16","Grid41","1","1",5023,1.03336048913357,1,1.35135135135135,3,1.19047619047619,0,0
"17","Grid42","2","2",15147,3.11612807662873,1,1.35135135135135,8,3.17460317460317,2,2.7027027027027
"18","Grid43","3","3",31633,6.50772294500539,10,13.5135135135135,12,4.76190476190476,4,5.40540540540541
"19","Grid44","4","4",34022,6.99920178405379,16,21.6216216216216,19,7.53968253968254,7,9.45945945945946
"20","Grid45","5","5",8211,1.68921420988965,0,0,8,3.17460317460317,0,0
"21","Grid51","1","1",4306,0.885855119691247,0,0,3,1.19047619047619,0,0
"22","Grid52","2","2",11125,2.28869907258828,0,0,6,2.38095238095238,2,2.7027027027027
"23","Grid53","3","3",18261,3.75675809119411,2,2.7027027027027,9,3.57142857142857,4,5.40540540540541
"24","Grid54","4","4",22067,4.53975033121847,2,2.7027027027027,16,6.34920634920635,2,2.7027027027027
"25","Grid55","5","5",32040,6.59145332905424,1,1.35135135135135,13,5.15873015873016,7,9.45945945945946
