"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",5550,0.960147810862991,0,0,1,0.355871886120996,0,0
"2","Grid12","2","2",6075,1.05097260378246,0,0,1,0.355871886120996,0,0
"3","Grid13","3","3",3975,0.687673432104575,0,0,1,0.355871886120996,0,0
"4","Grid14","4","4",3176,0.549446747261416,0,0,2,0.711743772241993,1,1.36986301369863
"5","Grid15","5","5",2655,0.459313952764188,0,0,2,0.711743772241993,1,1.36986301369863
"6","Grid21","1","1",5994,1.03695963573203,0,0,1,0.355871886120996,0,0
"7","Grid22","2","2",8246,1.42655474745518,0,0,3,1.06761565836299,0,0
"8","Grid23","3","3",10097,1.7467770173484,1,1.36986301369863,8,2.84697508896797,1,1.36986301369863
"9","Grid24","4","4",18972,3.28214851670138,2,2.73972602739726,11,3.91459074733096,3,4.10958904109589
"10","Grid25","5","5",16380,2.83373353908753,0,0,8,2.84697508896797,3,4.10958904109589
"11","Grid31","1","1",5994,1.03695963573203,0,0,1,0.355871886120996,0,0
"12","Grid32","2","2",22835,3.95044599298314,1,1.36986301369863,7,2.49110320284698,1,1.36986301369863
"13","Grid33","3","3",58540,10.127396909535,2,2.73972602739726,18,6.40569395017794,11,15.0684931506849
"14","Grid34","4","4",57507,9.94868831699064,13,17.8082191780822,26,9.25266903914591,8,10.958904109589
"15","Grid35","5","5",39885,6.90008926779647,3,4.10958904109589,19,6.76156583629893,5,6.84931506849315
"16","Grid41","1","1",8556,1.48018462517905,0,0,4,1.42348754448399,0,0
"17","Grid42","2","2",23076,3.99213889792331,2,2.73972602739726,14,4.98220640569395,0,0
"18","Grid43","3","3",49411,8.5480835103696,15,20.5479452054795,22,7.82918149466192,6,8.21917808219178
"19","Grid44","4","4",74378,12.8673646624086,21,28.7671232876712,40,14.2348754448399,12,16.4383561643836
"20","Grid45","5","5",41527,7.18415462012747,5,6.84931506849315,27,9.6085409252669,6,8.21917808219178
"21","Grid51","1","1",8254,1.42793874429966,0,0,5,1.77935943060498,1,1.36986301369863
"22","Grid52","2","2",14014,2.42441647233044,0,0,9,3.20284697508897,1,1.36986301369863
"23","Grid53","3","3",21794,3.77035340359424,4,5.47945205479452,11,3.91459074733096,3,4.10958904109589
"24","Grid54","4","4",34889,6.03578323841422,3,4.10958904109589,22,7.82918149466192,4,5.47945205479452
"25","Grid55","5","5",36256,6.27227369921597,1,1.36986301369863,18,6.40569395017794,6,8.21917808219178
