"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",9639,2.17054507951234,1,1.36986301369863,5,1.88679245283019,1,1.36986301369863
"2","Grid12","2","2",7044,1.58619354083255,0,0,4,1.50943396226415,1,1.36986301369863
"3","Grid13","3","3",4369,0.983827311172261,1,1.36986301369863,3,1.13207547169811,1,1.36986301369863
"4","Grid14","4","4",14780,3.32821415864638,0,0,7,2.64150943396226,3,4.10958904109589
"5","Grid15","5","5",17273,3.88959696632604,0,0,6,2.26415094339623,3,4.10958904109589
"6","Grid21","1","1",12325,2.77538832918245,0,0,4,1.50943396226415,2,2.73972602739726
"7","Grid22","2","2",11617,2.61595831400507,4,5.47945205479452,9,3.39622641509434,2,2.73972602739726
"8","Grid23","3","3",11608,2.61393166126977,2,2.73972602739726,13,4.90566037735849,3,4.10958904109589
"9","Grid24","4","4",19150,4.31226665345589,3,4.10958904109589,18,6.79245283018868,4,5.47945205479452
"10","Grid25","5","5",8560,1.92757193491292,0,0,10,3.77358490566038,0,0
"11","Grid31","1","1",9377,2.11154696655122,1,1.36986301369863,4,1.50943396226415,1,1.36986301369863
"12","Grid32","2","2",26461,5.95858422543584,6,8.21917808219178,15,5.66037735849057,4,5.47945205479452
"13","Grid33","3","3",58581,13.1914826541044,7,9.58904109589041,26,9.81132075471698,11,15.0684931506849
"14","Grid34","4","4",55034,12.3927562927567,10,13.6986301369863,31,11.6981132075472,12,16.4383561643836
"15","Grid35","5","5",16063,3.61712476524606,1,1.36986301369863,13,4.90566037735849,4,5.47945205479452
"16","Grid41","1","1",2625,0.591107047797479,0,0,3,1.13207547169811,0,0
"17","Grid42","2","2",15134,3.40792916623506,1,1.36986301369863,10,3.77358490566038,0,0
"18","Grid43","3","3",39519,8.89903216072707,18,24.6575342465753,18,6.79245283018868,6,8.21917808219178
"19","Grid44","4","4",28851,6.49677311847812,12,16.4383561643836,22,8.30188679245283,4,5.47945205479452
"20","Grid45","5","5",10880,2.44999797334726,0,0,12,4.52830188679245,1,1.36986301369863
"21","Grid51","1","1",1368,0.308051215766458,0,0,1,0.377358490566038,0,0
"22","Grid52","2","2",6570,1.47945649677312,0,0,3,1.13207547169811,0,0
"23","Grid53","3","3",21423,4.8241090609392,1,1.36986301369863,8,3.0188679245283,2,2.73972602739726
"24","Grid54","4","4",24229,5.45597434708004,5,6.84931506849315,12,4.52830188679245,2,2.73972602739726
"25","Grid55","5","5",11602,2.61258055944623,0,0,8,3.0188679245283,3,4.10958904109589
