"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",5475,1.09447465216696,2,2.85714285714286,1,0.395256916996047,0,0
"2","Grid12","2","2",5913,1.18203262434032,0,0,1,0.395256916996047,0,0
"3","Grid13","3","3",9462,1.89149208379978,0,0,4,1.58102766798419,2,2.85714285714286
"4","Grid14","4","4",12982,2.59515432592356,1,1.42857142857143,4,1.58102766798419,0,0
"5","Grid15","5","5",12170,2.43283224052455,0,0,3,1.18577075098814,1,1.42857142857143
"6","Grid21","1","1",7215,1.44230769230769,0,0,3,1.18577075098814,0,0
"7","Grid22","2","2",14820,2.96257796257796,5,7.14285714285714,8,3.16205533596838,2,2.85714285714286
"8","Grid23","3","3",22861,4.57000639692947,2,2.85714285714286,13,5.13833992094862,3,4.28571428571429
"9","Grid24","4","4",19409,3.87993762993763,1,1.42857142857143,15,5.92885375494071,1,1.42857142857143
"10","Grid25","5","5",13639,2.72649128418359,0,0,7,2.76679841897233,2,2.85714285714286
"11","Grid31","1","1",6383,1.27598752598753,0,0,3,1.18577075098814,0,0
"12","Grid32","2","2",30661,6.12925795618103,1,1.42857142857143,10,3.95256916996047,1,1.42857142857143
"13","Grid33","3","3",76856,15.3638253638254,5,7.14285714285714,24,9.48616600790514,13,18.5714285714286
"14","Grid34","4","4",51644,10.3238445546138,9,12.8571428571429,27,10.6719367588933,8,11.4285714285714
"15","Grid35","5","5",27026,5.4026067487606,4,5.71428571428571,11,4.34782608695652,5,7.14285714285714
"16","Grid41","1","1",803,0.160522948984487,1,1.42857142857143,2,0.790513833992095,0,0
"17","Grid42","2","2",4590,0.917559571405725,0,0,7,2.76679841897233,0,0
"18","Grid43","3","3",31077,6.21241803934112,12,17.1428571428571,18,7.11462450592885,3,4.28571428571429
"19","Grid44","4","4",39223,7.84083639852871,18,25.7142857142857,30,11.8577075098814,7,10
"20","Grid45","5","5",31160,6.22901007516392,1,1.42857142857143,17,6.71936758893281,4,5.71428571428571
"21","Grid51","1","1",4160,0.831600831600832,0,0,2,0.790513833992095,1,1.42857142857143
"22","Grid52","2","2",7278,1.45490164720934,0,0,4,1.58102766798419,1,1.42857142857143
"23","Grid53","3","3",12467,2.49220374220374,3,4.28571428571429,7,2.76679841897233,3,4.28571428571429
"24","Grid54","4","4",18737,3.74560211098673,4,5.71428571428571,17,6.71936758893281,3,4.28571428571429
"25","Grid55","5","5",34229,6.84251559251559,1,1.42857142857143,15,5.92885375494071,9,12.8571428571429
