"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",11116,1.95856980003771,0,0,2,0.760456273764259,0,0
"2","Grid12","2","2",16442,2.89697774849046,0,0,5,1.90114068441065,1,1.44927536231884
"3","Grid13","3","3",23000,4.05245640525974,1,1.44927536231884,9,3.42205323193916,3,4.34782608695652
"4","Grid14","4","4",30875,5.43998223966932,4,5.79710144927536,16,6.08365019011407,5,7.2463768115942
"5","Grid15","5","5",35357,6.22968265742472,2,2.89855072463768,16,6.08365019011407,5,7.2463768115942
"6","Grid21","1","1",6116,1.07760101628559,0,0,3,1.14068441064639,0,0
"7","Grid22","2","2",17521,3.08709081202417,0,0,7,2.6615969581749,1,1.44927536231884
"8","Grid23","3","3",20432,3.59999083792465,0,0,14,5.32319391634981,3,4.34782608695652
"9","Grid24","4","4",44070,7.76485885999115,4,5.79710144927536,24,9.1254752851711,8,11.5942028985507
"10","Grid25","5","5",29837,5.25709312016238,4,5.79710144927536,21,7.98479087452471,4,5.79710144927536
"11","Grid31","1","1",3628,0.639230949490536,1,1.44927536231884,2,0.760456273764259,0,0
"12","Grid32","2","2",20463,3.60545284438391,1,1.44927536231884,7,2.6615969581749,1,1.44927536231884
"13","Grid33","3","3",41162,7.25248741536092,6,8.69565217391304,17,6.4638783269962,3,4.34782608695652
"14","Grid34","4","4",52088,9.17758040161605,11,15.9420289855072,20,7.60456273764258,10,14.4927536231884
"15","Grid35","5","5",32469,5.72083508792949,10,14.4927536231884,18,6.84410646387833,5,7.2463768115942
"16","Grid41","1","1",2496,0.439779616849057,0,0,1,0.380228136882129,0,0
"17","Grid42","2","2",7402,1.30418618746663,0,0,5,1.90114068441065,0,0
"18","Grid43","3","3",26559,4.67952998553449,5,7.2463768115942,12,4.56273764258555,3,4.34782608695652
"19","Grid44","4","4",22470,3.95907371418201,12,17.3913043478261,13,4.94296577946768,1,1.44927536231884
"20","Grid45","5","5",22282,3.92594928791293,4,5.79710144927536,13,4.94296577946768,1,1.44927536231884
"21","Grid51","1","1",8272,1.4574747558395,0,0,3,1.14068441064639,0,0
"22","Grid52","2","2",18544,3.26733702517985,0,0,5,1.90114068441065,2,2.89855072463768
"23","Grid53","3","3",23525,4.14495812755371,0,0,9,3.42205323193916,4,5.79710144927536
"24","Grid54","4","4",21418,3.77371788208057,2,2.89855072463768,11,4.18250950570342,1,1.44927536231884
"25","Grid55","5","5",30013,5.28810322135045,2,2.89855072463768,10,3.80228136882129,7,10.1449275362319
