"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",14276,2.79686851034818,1,1.42857142857143,4,1.52091254752852,3,4.28571428571429
"2","Grid12","2","2",21049,4.12379414922379,0,0,9,3.42205323193916,3,4.28571428571429
"3","Grid13","3","3",22683,4.44391765342027,3,4.28571428571429,11,4.18250950570342,4,5.71428571428571
"4","Grid14","4","4",25017,4.90118096969602,2,2.85714285714286,14,5.32319391634981,2,2.85714285714286
"5","Grid15","5","5",20890,4.09264382048007,0,0,10,3.80228136882129,4,5.71428571428571
"6","Grid21","1","1",1602,0.313854255644283,0,0,3,1.14068441064639,0,0
"7","Grid22","2","2",18116,3.54917833661163,4,5.71428571428571,13,4.94296577946768,2,2.85714285714286
"8","Grid23","3","3",25873,5.06888336846725,1,1.42857142857143,17,6.4638783269962,4,5.71428571428571
"9","Grid24","4","4",25538,5.00325217268645,3,4.28571428571429,19,7.22433460076046,3,4.28571428571429
"10","Grid25","5","5",25732,5.04125949203414,2,2.85714285714286,13,4.94296577946768,6,8.57142857142857
"11","Grid31","1","1",123,0.0240974241225011,0,0,2,0.760456273764259,0,0
"12","Grid32","2","2",19180,3.75763085097213,1,1.42857142857143,12,4.56273764258555,0,0
"13","Grid33","3","3",41964,8.22133582013526,7,10,20,7.60456273764258,9,12.8571428571429
"14","Grid34","4","4",32719,6.41011073060255,15,21.4285714285714,21,7.98479087452471,7,10
"15","Grid35","5","5",17215,3.37265980706388,5,7.14285714285714,13,4.94296577946768,1,1.42857142857143
"16","Grid41","1","1",2537,0.497033861778743,0,0,3,1.14068441064639,0,0
"17","Grid42","2","2",16983,3.32720775506046,1,1.42857142857143,6,2.28136882129278,2,2.85714285714286
"18","Grid43","3","3",21236,4.16043007045068,8,11.4285714285714,12,4.56273764258555,2,2.85714285714286
"19","Grid44","4","4",38164,7.47686255456205,8,11.4285714285714,18,6.84410646387833,7,10
"20","Grid45","5","5",31897,6.24906940841803,2,2.85714285714286,12,4.56273764258555,3,4.28571428571429
"21","Grid51","1","1",3968,0.777386820472231,0,0,3,1.14068441064639,0,0
"22","Grid52","2","2",12502,2.44931704373585,0,0,4,1.52091254752852,0,0
"23","Grid53","3","3",22974,4.50092863244179,3,4.28571428571429,8,3.04182509505703,4,5.71428571428571
"24","Grid54","4","4",27791,5.44464645356446,3,4.28571428571429,9,3.42205323193916,3,4.28571428571429
"25","Grid55","5","5",20399,3.99645003800732,1,1.42857142857143,7,2.6615969581749,1,1.42857142857143
