"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",11816,2.16923164478648,1,1.35135135135135,6,2.24719101123596,2,2.7027027027027
"2","Grid12","2","2",13268,2.43579599382423,0,0,8,2.99625468164794,2,2.7027027027027
"3","Grid13","3","3",21317,3.91346572206444,1,1.35135135135135,10,3.74531835205993,3,4.05405405405405
"4","Grid14","4","4",25131,4.61365609894457,1,1.35135135135135,12,4.49438202247191,6,8.10810810810811
"5","Grid15","5","5",20479,3.75962211015423,0,0,10,3.74531835205993,2,2.7027027027027
"6","Grid21","1","1",8007,1.46995918921846,0,0,5,1.87265917602996,0,0
"7","Grid22","2","2",14613,2.68271682678274,4,5.40540540540541,9,3.37078651685393,2,2.7027027027027
"8","Grid23","3","3",32706,6.00430688679644,5,6.75675675675676,15,5.61797752808989,6,8.10810810810811
"9","Grid24","4","4",38634,7.09259439443813,1,1.35135135135135,21,7.86516853932584,7,9.45945945945946
"10","Grid25","5","5",28116,5.1616551222763,0,0,14,5.2434456928839,3,4.05405405405405
"11","Grid31","1","1",12384,2.27350750584257,0,0,7,2.62172284644195,0,0
"12","Grid32","2","2",30127,5.53084307400832,7,9.45945945945946,13,4.8689138576779,4,5.40540540540541
"13","Grid33","3","3",61288,11.2515122753617,10,13.5135135135135,27,10.1123595505618,11,14.8648648648649
"14","Grid34","4","4",53620,9.84378815110454,10,13.5135135135135,24,8.98876404494382,8,10.8108108108108
"15","Grid35","5","5",20314,3.72933070685449,1,1.35135135135135,12,4.49438202247191,1,1.35135135135135
"16","Grid41","1","1",2292,0.420775129472801,1,1.35135135135135,3,1.12359550561798,0,0
"17","Grid42","2","2",20949,3.84590671349289,1,1.35135135135135,9,3.37078651685393,2,2.7027027027027
"18","Grid43","3","3",35573,6.53064296716228,13,17.5675675675676,18,6.74157303370787,6,8.10810810810811
"19","Grid44","4","4",23576,4.32818257087729,16,21.6216216216216,14,5.2434456928839,2,2.7027027027027
"20","Grid45","5","5",8480,1.55679454534439,1,1.35135135135135,5,1.87265917602996,1,1.35135135135135
"21","Grid51","1","1",3798,0.697253028681369,0,0,3,1.12359550561798,0,0
"22","Grid52","2","2",14263,2.6184623349348,0,0,5,1.87265917602996,0,0
"23","Grid53","3","3",20082,3.68673915797242,1,1.35135135135135,8,2.99625468164794,4,5.40540540540541
"24","Grid54","4","4",13117,2.4080747701984,0,0,5,1.87265917602996,1,1.35135135135135
"25","Grid55","5","5",10759,1.9751830794057,0,0,4,1.49812734082397,1,1.35135135135135
