"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",6480,1.28824988866976,1,1.72413793103448,2,0.851063829787234,0,0
"2","Grid12","2","2",11638,2.31368089573128,0,0,4,1.70212765957447,2,3.44827586206897
"3","Grid13","3","3",11197,2.22600833386348,0,0,4,1.70212765957447,1,1.72413793103448
"4","Grid14","4","4",17932,3.56495324130034,0,0,7,2.97872340425532,3,5.17241379310345
"5","Grid15","5","5",17144,3.40829569311025,0,0,9,3.82978723404255,1,1.72413793103448
"6","Grid21","1","1",3528,0.701380494942426,0,0,2,0.851063829787234,0,0
"7","Grid22","2","2",6986,1.3888447102233,1,1.72413793103448,5,2.12765957446809,1,1.72413793103448
"8","Grid23","3","3",13795,2.74250111330237,1,1.72413793103448,12,5.1063829787234,1,1.72413793103448
"9","Grid24","4","4",34112,6.78160188307144,4,6.89655172413793,16,6.80851063829787,2,3.44827586206897
"10","Grid25","5","5",36453,7.24700203575291,6,10.3448275862069,16,6.80851063829787,5,8.62068965517241
"11","Grid31","1","1",848,0.168585787899994,0,0,1,0.425531914893617,0,0
"12","Grid32","2","2",9326,1.8540460589096,1,1.72413793103448,5,2.12765957446809,1,1.72413793103448
"13","Grid33","3","3",39973,7.94679209873402,4,6.89655172413793,18,7.65957446808511,4,6.89655172413793
"14","Grid34","4","4",63641,12.6520850563013,12,20.6896551724138,26,11.063829787234,11,18.9655172413793
"15","Grid35","5","5",53521,10.6401886252306,3,5.17241379310345,23,9.78723404255319,6,10.3448275862069
"16","Grid41","1","1",1054,0.209539410904002,0,0,2,0.851063829787234,0,0
"17","Grid42","2","2",8180,1.62621668045041,0,0,5,2.12765957446809,0,0
"18","Grid43","3","3",13773,2.73812742540874,2,3.44827586206897,11,4.68085106382979,3,5.17241379310345
"19","Grid44","4","4",43403,8.62868980215026,17,29.3103448275862,19,8.08510638297872,3,5.17241379310345
"20","Grid45","5","5",44502,8.84717539283669,2,3.44827586206897,20,8.51063829787234,8,13.7931034482759
"21","Grid51","1","1",1903,0.37832400279916,0,0,2,0.851063829787234,0,0
"22","Grid52","2","2",11475,2.28127584451937,1,1.72413793103448,3,1.27659574468085,1,1.72413793103448
"23","Grid53","3","3",12637,2.5122860869012,0,0,6,2.5531914893617,3,5.17241379310345
"24","Grid54","4","4",17507,3.48046154335518,3,5.17241379310345,8,3.40425531914894,0,0
"25","Grid55","5","5",22000,4.37368789363191,0,0,9,3.82978723404255,2,3.44827586206897
