"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",10403,1.88266080797149,0,0,7,2.57352941176471,4,5.33333333333333
"2","Grid12","2","2",19544,3.53693384898538,0,0,10,3.67647058823529,2,2.66666666666667
"3","Grid13","3","3",21304,3.85544610718299,2,2.66666666666667,9,3.30882352941176,3,4
"4","Grid14","4","4",16391,2.9663263773393,1,1.33333333333333,7,2.57352941176471,0,0
"5","Grid15","5","5",8086,1.46334665896929,0,0,4,1.47058823529412,1,1.33333333333333
"6","Grid21","1","1",4313,0.780536005458142,0,0,4,1.47058823529412,0,0
"7","Grid22","2","2",18728,3.38925998382102,1,1.33333333333333,11,4.04411764705882,2,2.66666666666667
"8","Grid23","3","3",35536,6.43105204960828,4,5.33333333333333,22,8.08823529411765,10,13.3333333333333
"9","Grid24","4","4",37838,6.84765160550085,1,1.33333333333333,20,7.35294117647059,6,8
"10","Grid25","5","5",16651,3.01337932457304,1,1.33333333333333,8,2.94117647058824,0,0
"11","Grid31","1","1",9367,1.69517291053244,0,0,5,1.83823529411765,0,0
"12","Grid32","2","2",39482,7.14517101031726,6,8,16,5.88235294117647,6,8
"13","Grid33","3","3",68586,12.4122055345124,21,28,26,9.55882352941176,10,13.3333333333333
"14","Grid34","4","4",50276,9.09859221201334,6,8,25,9.19117647058824,6,8
"15","Grid35","5","5",34117,6.17425154143645,1,1.33333333333333,14,5.14705882352941,6,8
"16","Grid41","1","1",2729,0.493874973080285,1,1.33333333333333,3,1.10294117647059,0,0
"17","Grid42","2","2",16392,2.96650735021328,0,0,8,2.94117647058824,1,1.33333333333333
"18","Grid43","3","3",36835,6.666135812903,17,22.6666666666667,16,5.88235294117647,2,2.66666666666667
"19","Grid44","4","4",28904,5.23083994939998,11,14.6666666666667,19,6.98529411764706,4,5.33333333333333
"20","Grid45","5","5",11867,2.14760509547224,1,1.33333333333333,6,2.20588235294118,0,0
"21","Grid51","1","1",3134,0.567168987040532,0,0,2,0.735294117647059,0,0
"22","Grid52","2","2",8343,1.5098566875811,0,0,2,0.735294117647059,1,1.33333333333333
"23","Grid53","3","3",21726,3.93181666000083,1,1.33333333333333,9,3.30882352941176,3,4
"24","Grid54","4","4",22385,4.05107778395096,0,0,13,4.77941176470588,6,8
"25","Grid55","5","5",9632,1.74313072213606,0,0,6,2.20588235294118,1,1.33333333333333
