"","m.grid","m.gridO","m.gridI","m.areagraphical","m.percentgraphical","m.anzahlclassical","m.percentclassical","m.anzahlgraphic2","m.percentgraphic2","m.anzahlmiddlegraphic","m.percentmiddlegraphic"
"1","Grid11","1","1",30595,7.45555785702972,4,5.97014925373134,17,7.58928571428571,10,14.9253731343284
"2","Grid12","2","2",32379,7.89029278812764,1,1.49253731343284,19,8.48214285714286,6,8.95522388059702
"3","Grid13","3","3",26594,6.48057217355281,6,8.95522388059702,13,5.80357142857143,3,4.47761194029851
"4","Grid14","4","4",19469,4.74431298965555,2,2.98507462686567,14,6.25,5,7.46268656716418
"5","Grid15","5","5",16291,3.9698804722625,0,0,13,5.80357142857143,6,8.95522388059702
"6","Grid21","1","1",12700,3.09480584357828,0,0,9,4.01785714285714,1,1.49253731343284
"7","Grid22","2","2",33174,8.08402276022565,7,10.4477611940299,16,7.14285714285714,2,2.98507462686567
"8","Grid23","3","3",34749,8.46782742192926,3,4.47761194029851,17,7.58928571428571,5,7.46268656716418
"9","Grid24","4","4",20258,4.93658084875659,5,7.46268656716418,16,7.14285714285714,3,4.47761194029851
"10","Grid25","5","5",11526,2.80871906717191,0,0,9,4.01785714285714,5,7.46268656716418
"11","Grid31","1","1",8151,1.98628050637847,0,0,5,2.23214285714286,2,2.98507462686567
"12","Grid32","2","2",23908,5.82603292191098,10,14.9253731343284,13,5.80357142857143,1,1.49253731343284
"13","Grid33","3","3",48963,11.931573111742,11,16.4179104477612,15,6.69642857142857,12,17.910447761194
"14","Grid34","4","4",19368,4.71970075420662,5,7.46268656716418,16,7.14285714285714,1,1.49253731343284
"15","Grid35","5","5",1921,0.468119844528651,2,2.98507462686567,2,0.892857142857143,1,1.49253731343284
"16","Grid41","1","1",3159,0.76980249290266,1,1.49253731343284,2,0.892857142857143,0,0
"17","Grid42","2","2",13000,3.16791149342658,1,1.49253731343284,5,2.23214285714286,0,0
"18","Grid43","3","3",12636,3.07920997161064,5,7.46268656716418,4,1.78571428571429,1,1.49253731343284
"19","Grid44","4","4",7157,1.74405711988108,3,4.47761194029851,5,2.23214285714286,0,0
"20","Grid45","5","5",900,0.219316949544917,0,0,1,0.446428571428571,0,0
"21","Grid51","1","1",3605,0.878486225677141,0,0,3,1.33928571428571,0,0
"22","Grid52","2","2",8079,1.96873515041487,0,0,3,1.33928571428571,0,0
"23","Grid53","3","3",7209,1.75672876585479,0,0,2,0.892857142857143,1,1.49253731343284
"24","Grid54","4","4",6849,1.66900198603682,1,1.49253731343284,3,1.33928571428571,0,0
"25","Grid55","5","5",7725,1.88247048359387,0,0,2,0.892857142857143,1,1.49253731343284
