"","scenario","type","method1","method2","distance","pValue"
"813","300","IMPACT","area","centertogrid",0.2287,0.001
"814","300","OCCURRENCE","area","centertogrid",0.1872,0.013
"815","300","IMPACT","area","reachedgrid",0.1932,0
"816","300","OCCURRENCE","area","reachedgrid",0.1755,0.0011
"817","300","IMPACT","area","weighted",0.0587,0
"818","300","OCCURRENCE","area","weighted",0.025,0.0077
"819","300","IMPACT","area","pooling",0.7796,0
"820","300","OCCURRENCE","area","pooling",0.8821,0
"821","300","IMPACT","center","centertogrid",0.2466,0.0175
"822","300","OCCURRENCE","center","centertogrid",0.2192,0.0405
"823","300","IMPACT","center","reachedgrid",0.222,0.0143
"824","300","OCCURRENCE","center","reachedgrid",0.1928,0.0329
"825","300","IMPACT","center","weighted",0.0992,0.4685
"826","300","OCCURRENCE","center","weighted",0.067,0.8983
"827","300","IMPACT","center","pooling",0.7122,0
"828","300","OCCURRENCE","center","pooling",0.8904,0
"829","300","IMPACT","centertogrid","reachedgrid",0.0842,0.8697
"830","300","OCCURRENCE","centertogrid","reachedgrid",0.0461,0.8594
"831","300","IMPACT","centertogrid","weighted",0.2168,0.0021
"832","300","OCCURRENCE","centertogrid","weighted",0.1998,0.0059
"833","300","IMPACT","centertogrid","pooling",0.6986,0
"834","300","OCCURRENCE","centertogrid","pooling",0.8904,0
"835","300","IMPACT","reachedgrid","weighted",0.1876,0
"836","300","OCCURRENCE","reachedgrid","weighted",0.1536,0.0055
"837","300","IMPACT","reachedgrid","pooling",0.7562,0
"838","300","OCCURRENCE","reachedgrid","pooling",0.912,0
"839","300","IMPACT","weighted","pooling",0.7437,0
"840","300","OCCURRENCE","weighted","pooling",0.8911,0
"841","301","IMPACT","classic","area",0.247,4e-04
"842","301","OCCURRENCE","classic","area",0.2391,7e-04
"843","301","IMPACT","classic","center",0.2254,0.0363
"844","301","OCCURRENCE","classic","center",0.2394,0.0239
"845","301","IMPACT","classic","centertogrid",0.0845,0.5781
"846","301","OCCURRENCE","classic","centertogrid",0.138,0.1545
"847","301","IMPACT","classic","reachedgrid",0.1249,0.4336
"848","301","OCCURRENCE","classic","reachedgrid",0.0788,0.5016
"849","301","IMPACT","classic","weighted",0.2239,0.0016
"850","301","OCCURRENCE","classic","weighted",0.2545,2e-04
"851","301","IMPACT","classic","pooling",0.507,0
"852","301","OCCURRENCE","classic","pooling",0.662,0
"853","301","IMPACT","area","center",0.102,0.4575
"854","301","OCCURRENCE","area","center",0.0719,0.8623
"855","301","IMPACT","area","centertogrid",0.2047,0.0055
"856","301","OCCURRENCE","area","centertogrid",0.2037,0.0065
"857","301","IMPACT","area","reachedgrid",0.1634,6e-04
"858","301","OCCURRENCE","area","reachedgrid",0.1603,0.0042
"859","301","IMPACT","area","weighted",0.0295,0
"860","301","OCCURRENCE","area","weighted",0.0226,0.0169
"861","301","IMPACT","area","pooling",0.5422,0
"862","301","OCCURRENCE","area","pooling",0.6488,0
"863","301","IMPACT","center","centertogrid",0.1972,0.0935
"864","301","OCCURRENCE","center","centertogrid",0.2101,0.0447
"865","301","IMPACT","center","reachedgrid",0.1953,0.0488
"866","301","OCCURRENCE","center","reachedgrid",0.1657,0.095
"867","301","IMPACT","center","weighted",0.0746,0.8245
"868","301","OCCURRENCE","center","weighted",0.0533,0.9878
"869","301","IMPACT","center","pooling",0.5271,0
"870","301","OCCURRENCE","center","pooling",0.7042,0
"871","301","IMPACT","centertogrid","reachedgrid",0.0826,0.8939
"872","301","OCCURRENCE","centertogrid","reachedgrid",0.0683,0.5856
"873","301","IMPACT","centertogrid","weighted",0.1935,0.0098
"874","301","OCCURRENCE","centertogrid","weighted",0.2066,0.0051
"875","301","IMPACT","centertogrid","pooling",0.5493,0
"876","301","OCCURRENCE","centertogrid","pooling",0.8,0
"877","301","IMPACT","reachedgrid","weighted",0.1862,0
"878","301","OCCURRENCE","reachedgrid","weighted",0.1757,0.001
"879","301","IMPACT","reachedgrid","pooling",0.5419,0
"880","301","OCCURRENCE","reachedgrid","pooling",0.7317,0
"881","301","IMPACT","weighted","pooling",0.5605,0
"882","301","OCCURRENCE","weighted","pooling",0.6674,0
"883","302","IMPACT","classic","area",0.2599,2e-04
"884","302","OCCURRENCE","classic","area",0.2665,1e-04
"885","302","IMPACT","classic","center",0.2958,0.0023
"886","302","OCCURRENCE","classic","center",0.3099,0.0013
"887","302","IMPACT","classic","centertogrid",0.1268,0.2281
"888","302","OCCURRENCE","classic","centertogrid",0.1831,0.0613
"889","302","IMPACT","classic","reachedgrid",0.1171,0.5266
"890","302","OCCURRENCE","classic","reachedgrid",0.1565,0.0671
"891","302","IMPACT","classic","weighted",0.2841,0
"892","302","OCCURRENCE","classic","weighted",0.2766,0
"893","302","IMPACT","classic","pooling",0.5634,0
"894","302","OCCURRENCE","classic","pooling",0.7746,0
"895","302","IMPACT","area","center",0.0704,0.877
"896","302","OCCURRENCE","area","center",0.0666,0.9159
"897","302","IMPACT","area","centertogrid",0.1658,0.042
"898","302","OCCURRENCE","area","centertogrid",0.2122,0.0037
"899","302","IMPACT","area","reachedgrid",0.1552,0.0019
"900","302","OCCURRENCE","area","reachedgrid",0.1565,0.0072
"901","302","IMPACT","area","weighted",0.0253,3e-04
"902","302","OCCURRENCE","area","weighted",0.0193,0.0728
"903","302","IMPACT","area","pooling",0.5,0
"904","302","OCCURRENCE","area","pooling",0.7751,0
"905","302","IMPACT","center","centertogrid",0.169,0.2121
"906","302","OCCURRENCE","center","centertogrid",0.2535,0.015
"907","302","IMPACT","center","reachedgrid",0.1834,0.0793
"908","302","OCCURRENCE","center","reachedgrid",0.2106,0.0203
"909","302","IMPACT","center","weighted",0.057,0.9751
"910","302","OCCURRENCE","center","weighted",0.0572,0.9742
"911","302","IMPACT","center","pooling",0.5352,0
"912","302","OCCURRENCE","center","pooling",0.7887,0
"913","302","IMPACT","centertogrid","reachedgrid",0.0607,0.9944
"914","302","OCCURRENCE","centertogrid","reachedgrid",0.0556,0.8042
"915","302","IMPACT","centertogrid","weighted",0.1573,0.0595
"916","302","OCCURRENCE","centertogrid","weighted",0.2094,0.004
"917","302","IMPACT","centertogrid","pooling",0.5352,0
"918","302","OCCURRENCE","centertogrid","pooling",0.7887,0
"919","302","IMPACT","reachedgrid","weighted",0.1805,1e-04
"920","302","OCCURRENCE","reachedgrid","weighted",0.1725,0.0018
"921","302","IMPACT","reachedgrid","pooling",0.5068,0
"922","302","OCCURRENCE","reachedgrid","pooling",0.7627,0
"923","302","IMPACT","weighted","pooling",0.5228,0
"924","302","OCCURRENCE","weighted","pooling",0.7793,0
"925","303","IMPACT","classic","area",0.2731,0
"926","303","OCCURRENCE","classic","area",0.2063,0.0044
"927","303","IMPACT","classic","center",0.3014,0.0015
"928","303","OCCURRENCE","classic","center",0.2055,0.0662
"929","303","IMPACT","classic","centertogrid",0.0548,0.785
"930","303","OCCURRENCE","classic","centertogrid",0.1233,0.2486
"931","303","IMPACT","classic","reachedgrid",0.1037,0.657
"932","303","OCCURRENCE","classic","reachedgrid",0.0711,0.6102
"933","303","IMPACT","classic","weighted",0.2251,0.0012
"934","303","OCCURRENCE","classic","weighted",0.2082,0.0036
"935","303","IMPACT","classic","pooling",0.6849,0
"936","303","OCCURRENCE","classic","pooling",0.8767,0
"937","303","IMPACT","area","center",0.1617,0.0455
"938","303","OCCURRENCE","area","center",0.0587,0.9656
"939","303","IMPACT","area","centertogrid",0.2594,1e-04
"940","303","OCCURRENCE","area","centertogrid",0.1571,0.0575
"941","303","IMPACT","area","reachedgrid",0.2082,0
"942","303","OCCURRENCE","area","reachedgrid",0.1406,0.0151
"943","303","IMPACT","area","weighted",0.0706,0
"944","303","OCCURRENCE","area","weighted",0.0074,0.961
"945","303","IMPACT","area","pooling",0.7093,0
"946","303","OCCURRENCE","area","pooling",0.7884,0
"947","303","IMPACT","center","centertogrid",0.2603,0.0096
"948","303","OCCURRENCE","center","centertogrid",0.1644,0.2296
"949","303","IMPACT","center","reachedgrid",0.2916,4e-04
"950","303","OCCURRENCE","center","reachedgrid",0.1398,0.2124
"951","303","IMPACT","center","weighted",0.0931,0.5516
"952","303","OCCURRENCE","center","weighted",0.0555,0.9779
"953","303","IMPACT","center","pooling",0.6575,0
"954","303","OCCURRENCE","center","pooling",0.7534,0
"955","303","IMPACT","centertogrid","reachedgrid",0.09,0.8139
"956","303","OCCURRENCE","centertogrid","reachedgrid",0.0576,0.791
"957","303","IMPACT","centertogrid","weighted",0.2338,7e-04
"958","303","OCCURRENCE","centertogrid","weighted",0.152,0.0686
"959","303","IMPACT","centertogrid","pooling",0.6301,0
"960","303","OCCURRENCE","centertogrid","pooling",0.7534,0
"961","303","IMPACT","reachedgrid","weighted",0.2153,0
"962","303","OCCURRENCE","reachedgrid","weighted",0.1425,0.0115
"963","303","IMPACT","reachedgrid","pooling",0.6752,0
"964","303","OCCURRENCE","reachedgrid","pooling",0.811,0
"965","303","IMPACT","weighted","pooling",0.6597,0
"966","303","OCCURRENCE","weighted","pooling",0.7814,0
"967","304","IMPACT","classic","area",0.2865,0
"968","304","OCCURRENCE","classic","area",0.3143,0
"969","304","IMPACT","classic","center",0.3099,0.0012
"970","304","OCCURRENCE","classic","center",0.3099,0.0012
"971","304","IMPACT","classic","centertogrid",0.1724,0.0481
"972","304","OCCURRENCE","classic","centertogrid",0.1763,0.059
"973","304","IMPACT","classic","reachedgrid",0.1447,0.2679
"974","304","OCCURRENCE","classic","reachedgrid",0.1986,0.0132
"975","304","IMPACT","classic","weighted",0.27,1e-04
"976","304","OCCURRENCE","classic","weighted",0.3113,0
"977","304","IMPACT","classic","pooling",0.507,0
"978","304","OCCURRENCE","classic","pooling",0.662,0
"979","304","IMPACT","area","center",0.0831,0.7162
"980","304","OCCURRENCE","area","center",0.0592,0.9672
"981","304","IMPACT","area","centertogrid",0.2279,0.0015
"982","304","OCCURRENCE","area","centertogrid",0.1835,0.0193
"983","304","IMPACT","area","reachedgrid",0.1791,2e-04
"984","304","OCCURRENCE","area","reachedgrid",0.1663,0.0026
"985","304","IMPACT","area","weighted",0.0212,0.0034
"986","304","OCCURRENCE","area","weighted",0.0035,1
"987","304","IMPACT","area","pooling",0.5961,0
"988","304","OCCURRENCE","area","pooling",0.5737,0
"989","304","IMPACT","center","centertogrid",0.2006,0.076
"990","304","OCCURRENCE","center","centertogrid",0.2145,0.0506
"991","304","IMPACT","center","reachedgrid",0.1911,0.0601
"992","304","OCCURRENCE","center","reachedgrid",0.1973,0.032
"993","304","IMPACT","center","weighted",0.0684,0.8941
"994","304","OCCURRENCE","center","weighted",0.0586,0.9679
"995","304","IMPACT","center","pooling",0.5352,0
"996","304","OCCURRENCE","center","pooling",0.5632,0
"997","304","IMPACT","centertogrid","reachedgrid",0.0861,0.8727
"998","304","OCCURRENCE","centertogrid","reachedgrid",0.0223,0.9946
"999","304","IMPACT","centertogrid","weighted",0.2115,0.0038
"1000","304","OCCURRENCE","centertogrid","weighted",0.1858,0.0159
"1001","304","IMPACT","centertogrid","pooling",0.5286,0
"1002","304","OCCURRENCE","centertogrid","pooling",0.5143,0
"1003","304","IMPACT","reachedgrid","weighted",0.1593,0.0011
"1004","304","OCCURRENCE","reachedgrid","weighted",0.1686,0.0018
"1005","304","IMPACT","reachedgrid","pooling",0.5,0
"1006","304","OCCURRENCE","reachedgrid","pooling",0.5366,0
"1007","304","IMPACT","weighted","pooling",0.5749,0
"1008","304","OCCURRENCE","weighted","pooling",0.5721,0
"1009","305","IMPACT","classic","area",0.2964,0
"1010","305","OCCURRENCE","classic","area",0.3643,0
"1011","305","IMPACT","classic","center",0.3056,0.001
"1012","305","OCCURRENCE","classic","center",0.4306,0
"1013","305","IMPACT","classic","centertogrid",0.1111,0.3645
"1014","305","OCCURRENCE","classic","centertogrid",0.25,0.0056
"1015","305","IMPACT","classic","reachedgrid",0.1522,0.2107
"1016","305","OCCURRENCE","classic","reachedgrid",0.2398,0.002
"1017","305","IMPACT","classic","weighted",0.2538,2e-04
"1018","305","OCCURRENCE","classic","weighted",0.3765,0
"1019","305","IMPACT","classic","pooling",0.7639,0
"1020","305","OCCURRENCE","classic","pooling",0.9306,0
"1021","305","IMPACT","area","center",0.1101,0.3527
"1022","305","OCCURRENCE","area","center",0.0712,0.8665
"1023","305","IMPACT","area","centertogrid",0.2241,0.0016
"1024","305","OCCURRENCE","area","centertogrid",0.3019,0
"1025","305","IMPACT","area","reachedgrid",0.1655,7e-04
"1026","305","OCCURRENCE","area","reachedgrid",0.2241,1e-04
"1027","305","IMPACT","area","weighted",0.0439,0
"1028","305","OCCURRENCE","area","weighted",0.0133,0.4981
"1029","305","IMPACT","area","pooling",0.5907,0
"1030","305","OCCURRENCE","area","pooling",0.9463,0
"1031","305","IMPACT","center","centertogrid",0.2361,0.0269
"1032","305","OCCURRENCE","center","centertogrid",0.3472,2e-04
"1033","305","IMPACT","center","reachedgrid",0.2531,0.004
"1034","305","OCCURRENCE","center","reachedgrid",0.2904,5e-04
"1035","305","IMPACT","center","weighted",0.0752,0.8098
"1036","305","OCCURRENCE","center","weighted",0.0655,0.9167
"1037","305","IMPACT","center","pooling",0.5136,0
"1038","305","OCCURRENCE","center","pooling",0.9306,0
"1039","305","IMPACT","centertogrid","reachedgrid",0.0586,0.9962
"1040","305","OCCURRENCE","centertogrid","reachedgrid",0.1098,0.236
"1041","305","IMPACT","centertogrid","weighted",0.2054,0.0046
"1042","305","OCCURRENCE","centertogrid","weighted",0.2993,0
"1043","305","IMPACT","centertogrid","pooling",0.6528,0
"1044","305","OCCURRENCE","centertogrid","pooling",0.9444,0
"1045","305","IMPACT","reachedgrid","weighted",0.1894,0
"1046","305","OCCURRENCE","reachedgrid","weighted",0.2363,0
"1047","305","IMPACT","reachedgrid","pooling",0.7114,0
"1048","305","OCCURRENCE","reachedgrid","pooling",0.9528,0
"1049","305","IMPACT","weighted","pooling",0.5498,0
"1050","305","OCCURRENCE","weighted","pooling",0.9457,0
"1051","306","IMPACT","classic","area",0.2885,0
"1052","306","OCCURRENCE","classic","area",0.3914,0
"1053","306","IMPACT","classic","center",0.3582,1e-04
"1054","306","OCCURRENCE","classic","center",0.403,0
"1055","306","IMPACT","classic","centertogrid",0.1642,0.1104
"1056","306","OCCURRENCE","classic","centertogrid",0.194,0.0457
"1057","306","IMPACT","classic","reachedgrid",0.1585,0.0497
"1058","306","OCCURRENCE","classic","reachedgrid",0.2221,0.0062
"1059","306","IMPACT","classic","weighted",0.3001,0
"1060","306","OCCURRENCE","classic","weighted",0.4185,0
"1061","306","IMPACT","classic","pooling",0.7612,0
"1062","306","OCCURRENCE","classic","pooling",0.9552,0
"1063","306","IMPACT","area","center",0.1597,0.0677
"1064","306","OCCURRENCE","area","center",0.0502,0.9963
"1065","306","IMPACT","area","centertogrid",0.2712,1e-04
"1066","306","OCCURRENCE","area","centertogrid",0.1973,0.0117
"1067","306","IMPACT","area","reachedgrid",0.1833,1e-04
"1068","306","OCCURRENCE","area","reachedgrid",0.209,1e-04
"1069","306","IMPACT","area","weighted",0.0698,0
"1070","306","OCCURRENCE","area","weighted",0.0284,0.0018
"1071","306","IMPACT","area","pooling",0.6708,0
"1072","306","OCCURRENCE","area","pooling",0.9497,0
"1073","306","IMPACT","center","centertogrid",0.2985,0.0038
"1074","306","OCCURRENCE","center","centertogrid",0.209,0.0817
"1075","306","IMPACT","center","reachedgrid",0.2819,5e-04
"1076","306","OCCURRENCE","center","reachedgrid",0.237,0.0078
"1077","306","IMPACT","center","weighted",0.0914,0.6307
"1078","306","OCCURRENCE","center","weighted",0.0499,0.9962
"1079","306","IMPACT","center","pooling",0.5522,0
"1080","306","OCCURRENCE","center","pooling",0.9552,0
"1081","306","IMPACT","centertogrid","reachedgrid",0.0879,0.4085
"1082","306","OCCURRENCE","centertogrid","reachedgrid",0.0281,0.9743
"1083","306","IMPACT","centertogrid","weighted",0.2422,8e-04
"1084","306","OCCURRENCE","centertogrid","weighted",0.2244,0.0023
"1085","306","IMPACT","centertogrid","pooling",0.597,0
"1086","306","OCCURRENCE","centertogrid","pooling",0.9552,0
"1087","306","IMPACT","reachedgrid","weighted",0.2239,0
"1088","306","OCCURRENCE","reachedgrid","weighted",0.1963,2e-04
"1089","306","IMPACT","reachedgrid","pooling",0.6849,0
"1090","306","OCCURRENCE","reachedgrid","pooling",0.9576,0
"1091","306","IMPACT","weighted","pooling",0.6107,0
"1092","306","OCCURRENCE","weighted","pooling",0.9625,0
"1093","307","IMPACT","classic","area",0.2973,0
"1094","307","OCCURRENCE","classic","area",0.2357,9e-04
"1095","307","IMPACT","classic","center",0.338,3e-04
"1096","307","OCCURRENCE","classic","center",0.2817,0.0043
"1097","307","IMPACT","classic","centertogrid",0.1549,0.1096
"1098","307","OCCURRENCE","classic","centertogrid",0.0845,0.5598
"1099","307","IMPACT","classic","reachedgrid",0.1383,0.3133
"1100","307","OCCURRENCE","classic","reachedgrid",0.0814,0.4074
"1101","307","IMPACT","classic","weighted",0.3344,0
"1102","307","OCCURRENCE","classic","weighted",0.247,3e-04
"1103","307","IMPACT","classic","pooling",0.5211,0
"1104","307","OCCURRENCE","classic","pooling",0.6056,0
"1105","307","IMPACT","area","center",0.0992,0.4929
"1106","307","OCCURRENCE","area","center",0.0826,0.7265
"1107","307","IMPACT","area","centertogrid",0.2195,0.0023
"1108","307","OCCURRENCE","area","centertogrid",0.2369,8e-04
"1109","307","IMPACT","area","reachedgrid",0.1853,1e-04
"1110","307","OCCURRENCE","area","reachedgrid",0.2053,1e-04
"1111","307","IMPACT","area","weighted",0.0533,0
"1112","307","OCCURRENCE","area","weighted",0.0127,0.4682
"1113","307","IMPACT","area","pooling",0.5344,0
"1114","307","OCCURRENCE","area","pooling",0.6887,0
"1115","307","IMPACT","center","centertogrid",0.2113,0.0627
"1116","307","OCCURRENCE","center","centertogrid",0.2394,0.0213
"1117","307","IMPACT","center","reachedgrid",0.2173,0.0207
"1118","307","OCCURRENCE","center","reachedgrid",0.2003,0.0271
"1119","307","IMPACT","center","weighted",0.0606,0.9569
"1120","307","OCCURRENCE","center","weighted",0.0702,0.875
"1121","307","IMPACT","center","pooling",0.5722,0
"1122","307","OCCURRENCE","center","pooling",0.7183,0
"1123","307","IMPACT","centertogrid","reachedgrid",0.0884,0.8439
"1124","307","OCCURRENCE","centertogrid","reachedgrid",0.0392,0.925
"1125","307","IMPACT","centertogrid","weighted",0.1821,0.018
"1126","307","OCCURRENCE","centertogrid","weighted",0.2255,0.0015
"1127","307","IMPACT","centertogrid","pooling",0.6197,0
"1128","307","OCCURRENCE","centertogrid","pooling",0.6901,0
"1129","307","IMPACT","reachedgrid","weighted",0.2043,0
"1130","307","OCCURRENCE","reachedgrid","weighted",0.1939,2e-04
"1131","307","IMPACT","reachedgrid","pooling",0.5855,0
"1132","307","OCCURRENCE","reachedgrid","pooling",0.6585,0
"1133","307","IMPACT","weighted","pooling",0.5793,0
"1134","307","OCCURRENCE","weighted","pooling",0.6984,0
"1135","308","IMPACT","classic","area",0.3034,0
"1136","308","OCCURRENCE","classic","area",0.2458,8e-04
"1137","308","IMPACT","classic","center",0.2879,0.0047
"1138","308","OCCURRENCE","classic","center",0.2576,0.0176
"1139","308","IMPACT","classic","centertogrid",0.1667,0.1193
"1140","308","OCCURRENCE","classic","centertogrid",0.1364,0.2598
"1141","308","IMPACT","classic","reachedgrid",0.163,0.0415
"1142","308","OCCURRENCE","classic","reachedgrid",0.1025,0.3517
"1143","308","IMPACT","classic","weighted",0.2852,0
"1144","308","OCCURRENCE","classic","weighted",0.2501,5e-04
"1145","308","IMPACT","classic","pooling",0.5303,0
"1146","308","OCCURRENCE","classic","pooling",0.7576,0
"1147","308","IMPACT","area","center",0.1024,0.4989
"1148","308","OCCURRENCE","area","center",0.0819,0.7758
"1149","308","IMPACT","area","centertogrid",0.1945,0.0142
"1150","308","OCCURRENCE","area","centertogrid",0.2505,6e-04
"1151","308","IMPACT","area","reachedgrid",0.1404,0.0068
"1152","308","OCCURRENCE","area","reachedgrid",0.1582,0.0085
"1153","308","IMPACT","area","weighted",0.0279,0
"1154","308","OCCURRENCE","area","weighted",0.0157,0.2616
"1155","308","IMPACT","area","pooling",0.6286,0
"1156","308","OCCURRENCE","area","pooling",0.836,0
"1157","308","IMPACT","center","centertogrid",0.2576,0.0189
"1158","308","OCCURRENCE","center","centertogrid",0.303,0.0033
"1159","308","IMPACT","center","reachedgrid",0.1821,0.0533
"1160","308","OCCURRENCE","center","reachedgrid",0.2108,0.0255
"1161","308","IMPACT","center","weighted",0.0844,0.7345
"1162","308","OCCURRENCE","center","weighted",0.0691,0.9112
"1163","308","IMPACT","center","pooling",0.5455,0
"1164","308","OCCURRENCE","center","pooling",0.8182,0
"1165","308","IMPACT","centertogrid","reachedgrid",0.0869,0.4336
"1166","308","OCCURRENCE","centertogrid","reachedgrid",0.0923,0.4266
"1167","308","IMPACT","centertogrid","weighted",0.1846,0.0223
"1168","308","OCCURRENCE","centertogrid","weighted",0.2474,6e-04
"1169","308","IMPACT","centertogrid","pooling",0.5152,0
"1170","308","OCCURRENCE","centertogrid","pooling",0.803,0
"1171","308","IMPACT","reachedgrid","weighted",0.1531,0.002
"1172","308","OCCURRENCE","reachedgrid","weighted",0.1552,0.0091
"1173","308","IMPACT","reachedgrid","pooling",0.5442,0
"1174","308","OCCURRENCE","reachedgrid","pooling",0.7411,0
"1175","308","IMPACT","weighted","pooling",0.6027,0
"1176","308","OCCURRENCE","weighted","pooling",0.8348,0
"1177","309","IMPACT","classic","area",0.3864,0
"1178","309","OCCURRENCE","classic","area",0.3461,0
"1179","309","IMPACT","classic","center",0.3333,4e-04
"1180","309","OCCURRENCE","classic","center",0.3333,4e-04
"1181","309","IMPACT","classic","centertogrid",0.2319,0.0101
"1182","309","OCCURRENCE","classic","centertogrid",0.2099,0.0163
"1183","309","IMPACT","classic","reachedgrid",0.2246,0.0173
"1184","309","OCCURRENCE","classic","reachedgrid",0.1545,0.0575
"1185","309","IMPACT","classic","weighted",0.3556,0
"1186","309","OCCURRENCE","classic","weighted",0.3367,0
"1187","309","IMPACT","classic","pooling",0.7244,0
"1188","309","OCCURRENCE","classic","pooling",0.7244,0
"1189","309","IMPACT","area","center",0.1425,0.1246
"1190","309","OCCURRENCE","area","center",0.0983,0.5269
"1191","309","IMPACT","area","centertogrid",0.1958,0.0106
"1192","309","OCCURRENCE","area","centertogrid",0.2495,5e-04
"1193","309","IMPACT","area","reachedgrid",0.1618,0.001
"1194","309","OCCURRENCE","area","reachedgrid",0.1916,6e-04
"1195","309","IMPACT","area","weighted",0.0383,0
"1196","309","OCCURRENCE","area","weighted",0.0162,0.1853
"1197","309","IMPACT","area","pooling",0.6465,0
"1198","309","OCCURRENCE","area","pooling",0.6069,0
"1199","309","IMPACT","center","centertogrid",0.2319,0.0374
"1200","309","OCCURRENCE","center","centertogrid",0.309,0.0017
"1201","309","IMPACT","center","reachedgrid",0.2246,0.0173
"1202","309","OCCURRENCE","center","reachedgrid",0.2487,0.0047
"1203","309","IMPACT","center","weighted",0.1045,0.4382
"1204","309","OCCURRENCE","center","weighted",0.084,0.7148
"1205","309","IMPACT","center","pooling",0.5942,0
"1206","309","OCCURRENCE","center","pooling",0.5797,0
"1207","309","IMPACT","centertogrid","reachedgrid",0.0727,0.9649
"1208","309","OCCURRENCE","centertogrid","reachedgrid",0.0604,0.7477
"1209","309","IMPACT","centertogrid","weighted",0.195,0.0105
"1210","309","OCCURRENCE","centertogrid","weighted",0.2459,5e-04
"1211","309","IMPACT","centertogrid","pooling",0.5072,0
"1212","309","OCCURRENCE","centertogrid","pooling",0.5144,0
"1213","309","IMPACT","reachedgrid","weighted",0.1877,1e-04
"1214","309","OCCURRENCE","reachedgrid","weighted",0.1856,8e-04
"1215","309","IMPACT","reachedgrid","pooling",0.5,0
"1216","309","OCCURRENCE","reachedgrid","pooling",0.5699,0
"1217","309","IMPACT","weighted","pooling",0.6162,0
"1218","309","OCCURRENCE","weighted","pooling",0.5983,0
"1219","310","IMPACT","classic","area",0.2702,1e-04
"1220","310","OCCURRENCE","classic","area",0.3274,0
"1221","310","IMPACT","classic","center",0.2239,0.0494
"1222","310","OCCURRENCE","classic","center",0.3731,1e-04
"1223","310","IMPACT","classic","centertogrid",0.1045,0.4853
"1224","310","OCCURRENCE","classic","centertogrid",0.2239,0.0161
"1225","310","IMPACT","classic","reachedgrid",0.1321,0.1401
"1226","310","OCCURRENCE","classic","reachedgrid",0.0971,0.3451
"1227","310","IMPACT","classic","weighted",0.2257,0.0022
"1228","310","OCCURRENCE","classic","weighted",0.3641,0
"1229","310","IMPACT","classic","pooling",0.7015,0
"1230","310","OCCURRENCE","classic","pooling",0.9701,0
"1231","310","IMPACT","area","center",0.1123,0.3728
"1232","310","OCCURRENCE","area","center",0.1083,0.423
"1233","310","IMPACT","area","centertogrid",0.2586,3e-04
"1234","310","OCCURRENCE","area","centertogrid",0.3775,0
"1235","310","IMPACT","area","reachedgrid",0.1702,8e-04
"1236","310","OCCURRENCE","area","reachedgrid",0.2507,0
"1237","310","IMPACT","area","weighted",0.0452,0
"1238","310","OCCURRENCE","area","weighted",0.0378,0
"1239","310","IMPACT","area","pooling",0.6081,0
"1240","310","OCCURRENCE","area","pooling",0.9756,0
"1241","310","IMPACT","center","centertogrid",0.2537,0.0208
"1242","310","OCCURRENCE","center","centertogrid",0.3582,2e-04
"1243","310","IMPACT","center","reachedgrid",0.2377,0.0055
"1244","310","OCCURRENCE","center","reachedgrid",0.276,0.0021
"1245","310","IMPACT","center","weighted",0.071,0.8881
"1246","310","OCCURRENCE","center","weighted",0.0787,0.8011
"1247","310","IMPACT","center","pooling",0.5373,0
"1248","310","OCCURRENCE","center","pooling",1,0
"1249","310","IMPACT","centertogrid","reachedgrid",0.0885,0.4603
"1250","310","OCCURRENCE","centertogrid","reachedgrid",0.1268,0.1306
"1251","310","IMPACT","centertogrid","weighted",0.2387,0.001
"1252","310","OCCURRENCE","centertogrid","weighted",0.3597,0
"1253","310","IMPACT","centertogrid","pooling",0.6269,0
"1254","310","OCCURRENCE","centertogrid","pooling",1,0
"1255","310","IMPACT","reachedgrid","weighted",0.1886,1e-04
"1256","310","OCCURRENCE","reachedgrid","weighted",0.267,0
"1257","310","IMPACT","reachedgrid","pooling",0.7153,0
"1258","310","OCCURRENCE","reachedgrid","pooling",0.9901,0
"1259","310","IMPACT","weighted","pooling",0.563,0
"1260","310","OCCURRENCE","weighted","pooling",0.9913,0
"1261","311","IMPACT","classic","area",0.3303,0
"1262","311","OCCURRENCE","classic","area",0.1852,0.0203
"1263","311","IMPACT","classic","center",0.3088,0.0022
"1264","311","OCCURRENCE","classic","center",0.2206,0.0553
"1265","311","IMPACT","classic","centertogrid",0.0735,0.6624
"1266","311","OCCURRENCE","classic","centertogrid",0.0882,0.586
"1267","311","IMPACT","classic","reachedgrid",0.1684,0.0284
"1268","311","OCCURRENCE","classic","reachedgrid",0.0559,0.7575
"1269","311","IMPACT","classic","weighted",0.2893,0
"1270","311","OCCURRENCE","classic","weighted",0.2066,0.006
"1271","311","IMPACT","classic","pooling",0.5147,0
"1272","311","OCCURRENCE","classic","pooling",0.9559,0
"1273","311","IMPACT","area","center",0.1994,0.0094
"1274","311","OCCURRENCE","area","center",0.1006,0.5071
"1275","311","IMPACT","area","centertogrid",0.4038,0
"1276","311","OCCURRENCE","area","centertogrid",0.2189,0.0033
"1277","311","IMPACT","area","reachedgrid",0.1888,1e-04
"1278","311","OCCURRENCE","area","reachedgrid",0.2087,1e-04
"1279","311","IMPACT","area","weighted",0.0857,0
"1280","311","OCCURRENCE","area","weighted",0.0225,0.0262
"1281","311","IMPACT","area","pooling",0.624,0
"1282","311","OCCURRENCE","area","pooling",0.9684,0
