"","scenario","type","method1","method2","distance","pValue"
"428","330","OCCURRENCE","centertogrid","weighted",NA,0.107931790053218
"429","330","IMPACT","reachedgrid","weighted",NA,0.00379492869855782
"430","330","OCCURRENCE","reachedgrid","weighted",NA,0.0417085054608494
"431","330","IMPACT","pooling","weighted",NA,1.13646758670427e-14
"432","330","OCCURRENCE","pooling","weighted",NA,6.50914877553532e-15
"433","331","IMPACT","classic","weighted",NA,0.00444624496384927
"434","331","OCCURRENCE","classic","weighted",NA,0.000213564699821007
"435","331","IMPACT","area","weighted",NA,0.444645827912533
"436","331","OCCURRENCE","area","weighted",NA,0.544512945787813
"437","331","IMPACT","center","weighted",NA,0.652841682938873
"438","331","OCCURRENCE","center","weighted",NA,0.683670235249026
"439","331","IMPACT","centertogrid","weighted",NA,0.0377444863253144
"440","331","OCCURRENCE","centertogrid","weighted",NA,0.0457023727825843
"441","331","IMPACT","reachedgrid","weighted",NA,0.00821067873512556
"442","331","OCCURRENCE","reachedgrid","weighted",NA,0.0120438675661793
"443","331","IMPACT","pooling","weighted",NA,7.50253192904893e-15
"444","331","OCCURRENCE","pooling","weighted",NA,4.3334447141774e-15
"445","333","IMPACT","classic","weighted",NA,0.00139220111772115
"446","333","OCCURRENCE","classic","weighted",NA,1.6065893716621e-05
"447","333","IMPACT","area","weighted",NA,0.44834733177302
"448","333","OCCURRENCE","area","weighted",NA,0.522584844470522
"449","333","IMPACT","center","weighted",NA,0.662673129491379
"450","333","OCCURRENCE","center","weighted",NA,0.638424711140933
"451","333","IMPACT","centertogrid","weighted",NA,0.0270596599774998
"452","333","OCCURRENCE","centertogrid","weighted",NA,0.0304667549790642
"453","333","IMPACT","reachedgrid","weighted",NA,0.00953128749560542
"454","333","OCCURRENCE","reachedgrid","weighted",NA,0.0109581104407929
"455","333","IMPACT","pooling","weighted",NA,4.70287142562142e-15
"456","333","OCCURRENCE","pooling","weighted",NA,8.0170980965022e-15
"457","334","IMPACT","classic","weighted",NA,0.00334245716391787
"458","334","OCCURRENCE","classic","weighted",NA,0.00200766740232634
"459","334","IMPACT","area","weighted",NA,0.503199951612283
"460","334","OCCURRENCE","area","weighted",NA,0.545447547042207
"461","334","IMPACT","center","weighted",NA,0.650564925259411
"462","334","OCCURRENCE","center","weighted",NA,0.598546955009592
"463","334","IMPACT","centertogrid","weighted",NA,0.0389506336858727
"464","334","OCCURRENCE","centertogrid","weighted",NA,0.0403783498727705
"465","334","IMPACT","reachedgrid","weighted",NA,0.0202053683616132
"466","334","OCCURRENCE","reachedgrid","weighted",NA,0.022105503239717
"467","334","IMPACT","pooling","weighted",NA,3.01618729992015e-15
"468","334","OCCURRENCE","pooling","weighted",NA,7.44448946932152e-16
"469","335","IMPACT","classic","weighted",NA,0.000854069073401398
"470","335","OCCURRENCE","classic","weighted",NA,0.00100442012322553
"471","335","IMPACT","area","weighted",NA,0.43632995930883
"472","335","OCCURRENCE","area","weighted",NA,0.516893476205215
"473","335","IMPACT","center","weighted",NA,0.586266000052675
"474","335","OCCURRENCE","center","weighted",NA,0.534833427883329
"475","335","IMPACT","centertogrid","weighted",NA,0.051650634131966
"476","335","OCCURRENCE","centertogrid","weighted",NA,0.00505823704849973
"477","335","IMPACT","reachedgrid","weighted",NA,0.0138787264086121
"478","335","OCCURRENCE","reachedgrid","weighted",NA,0.0232280766033807
"479","335","IMPACT","pooling","weighted",NA,5.32118793472591e-16
"480","335","OCCURRENCE","pooling","weighted",NA,4.71067629348454e-16
"481","336","IMPACT","classic","weighted",NA,2.64674012635063e-05
"482","336","OCCURRENCE","classic","weighted",NA,0.000108516601531393
"483","336","IMPACT","area","weighted",NA,0.337169632483552
"484","336","OCCURRENCE","area","weighted",NA,0.546555916574033
"485","336","IMPACT","center","weighted",NA,0.632978050433915
"486","336","OCCURRENCE","center","weighted",NA,0.638488693861035
"487","336","IMPACT","centertogrid","weighted",NA,0.0268867787525138
"488","336","OCCURRENCE","centertogrid","weighted",NA,0.0691451567071759
"489","336","IMPACT","reachedgrid","weighted",NA,0.0111212690673245
"490","336","OCCURRENCE","reachedgrid","weighted",NA,0.0187177028399948
"491","336","IMPACT","pooling","weighted",NA,4.29960511638683e-15
"492","336","OCCURRENCE","pooling","weighted",NA,2.16592299651097e-15
"493","337","IMPACT","classic","weighted",NA,0.00185219320415597
"494","337","OCCURRENCE","classic","weighted",NA,0.000440156491010477
"495","337","IMPACT","area","weighted",NA,0.47929535502882
"496","337","OCCURRENCE","area","weighted",NA,0.542192202130237
"497","337","IMPACT","center","weighted",NA,0.672266562532241
"498","337","OCCURRENCE","center","weighted",NA,0.726598993164755
"499","337","IMPACT","centertogrid","weighted",NA,0.0435044016753124
"500","337","OCCURRENCE","centertogrid","weighted",NA,0.0493572342994712
"501","337","IMPACT","reachedgrid","weighted",NA,0.0134745713355665
"502","337","OCCURRENCE","reachedgrid","weighted",NA,0.0382815469344645
"503","337","IMPACT","pooling","weighted",NA,5.53264101199602e-15
"504","337","OCCURRENCE","pooling","weighted",NA,8.86066775507288e-15
"505","338","IMPACT","classic","weighted",NA,0.00198055637723878
"506","338","OCCURRENCE","classic","weighted",NA,0.00209887233350025
"507","338","IMPACT","area","weighted",NA,0.500254599621097
"508","338","OCCURRENCE","area","weighted",NA,0.540453660103884
"509","338","IMPACT","center","weighted",NA,0.622460696417727
"510","338","OCCURRENCE","center","weighted",NA,0.725177380346691
"511","338","IMPACT","centertogrid","weighted",NA,0.0093919532445418
"512","338","OCCURRENCE","centertogrid","weighted",NA,0.0316489910406315
"513","338","IMPACT","reachedgrid","weighted",NA,0.0164791166925504
"514","338","OCCURRENCE","reachedgrid","weighted",NA,0.0275878132808372
"515","338","IMPACT","pooling","weighted",NA,9.58481072288464e-15
"516","338","OCCURRENCE","pooling","weighted",NA,9.67494973025396e-15
"517","339","IMPACT","classic","weighted",NA,0.0239925674462053
"518","339","OCCURRENCE","classic","weighted",NA,0.000209383495112974
"519","339","IMPACT","area","weighted",NA,0.467314806117867
"520","339","OCCURRENCE","area","weighted",NA,0.541523749900514
"521","339","IMPACT","center","weighted",NA,0.675378910587812
"522","339","OCCURRENCE","center","weighted",NA,0.718655183441446
"523","339","IMPACT","centertogrid","weighted",NA,0.102516514499043
"524","339","OCCURRENCE","centertogrid","weighted",NA,0.099204850527778
"525","339","IMPACT","reachedgrid","weighted",NA,0.0481177487867717
"526","339","OCCURRENCE","reachedgrid","weighted",NA,0.056778346533796
"527","339","IMPACT","pooling","weighted",NA,3.16956116908074e-13
"528","339","OCCURRENCE","pooling","weighted",NA,1.09075881660203e-13
"529","340","IMPACT","classic","weighted",NA,0.0037478653482677
"530","340","OCCURRENCE","classic","weighted",NA,0.0177256408605668
"531","340","IMPACT","area","weighted",NA,0.437781217148156
"532","340","OCCURRENCE","area","weighted",NA,0.54866183557725
"533","340","IMPACT","center","weighted",NA,0.648006568394448
"534","340","OCCURRENCE","center","weighted",NA,0.714222983388597
"535","340","IMPACT","centertogrid","weighted",NA,0.0396625151926337
"536","340","OCCURRENCE","centertogrid","weighted",NA,0.0295342047004077
"537","340","IMPACT","reachedgrid","weighted",NA,0.0144730526955652
"538","340","OCCURRENCE","reachedgrid","weighted",NA,0.0283664976069047
"539","340","IMPACT","pooling","weighted",NA,1.51841206275094e-14
"540","340","OCCURRENCE","pooling","weighted",NA,1.64730118434875e-14
"541","341","IMPACT","classic","weighted",NA,0.0308595824891246
"542","341","OCCURRENCE","classic","weighted",NA,0.0181778856093528
"543","341","IMPACT","area","weighted",NA,0.44148781260949
"544","341","OCCURRENCE","area","weighted",NA,0.538729582100546
"545","341","IMPACT","center","weighted",NA,0.620260643093132
"546","341","OCCURRENCE","center","weighted",NA,0.686502855393556
"547","341","IMPACT","centertogrid","weighted",NA,0.0585929079436049
"548","341","OCCURRENCE","centertogrid","weighted",NA,0.127396747063388
"549","341","IMPACT","reachedgrid","weighted",NA,0.0210953804567558
"550","341","OCCURRENCE","reachedgrid","weighted",NA,0.0779037439708977
"551","341","IMPACT","pooling","weighted",NA,5.39056022041962e-14
"552","341","OCCURRENCE","pooling","weighted",NA,9.53908063650033e-15
"553","342","IMPACT","classic","weighted",NA,0.000492642585436062
"554","342","OCCURRENCE","classic","weighted",NA,0.0352362058774025
"555","342","IMPACT","area","weighted",NA,0.454800758122568
"556","342","OCCURRENCE","area","weighted",NA,0.543037345059405
"557","342","IMPACT","center","weighted",NA,0.607477775592815
"558","342","OCCURRENCE","center","weighted",NA,0.666590181476806
"559","342","IMPACT","centertogrid","weighted",NA,0.0514144197394766
"560","342","OCCURRENCE","centertogrid","weighted",NA,0.0711139777536189
"561","342","IMPACT","reachedgrid","weighted",NA,0.012835961483148
"562","342","OCCURRENCE","reachedgrid","weighted",NA,0.0563625290204975
"563","342","IMPACT","pooling","weighted",NA,3.57144935847487e-13
"564","342","OCCURRENCE","pooling","weighted",NA,2.38773223415478e-14
"565","343","IMPACT","classic","weighted",NA,0.00213345754992913
"566","343","OCCURRENCE","classic","weighted",NA,0.000435201744363355
"567","343","IMPACT","area","weighted",NA,0.501460923444746
"568","343","OCCURRENCE","area","weighted",NA,0.527837130076257
"569","343","IMPACT","center","weighted",NA,0.683738066356849
"570","343","OCCURRENCE","center","weighted",NA,0.699966196414884
"571","343","IMPACT","centertogrid","weighted",NA,0.0448909643583332
"572","343","OCCURRENCE","centertogrid","weighted",NA,0.0439704044659479
"573","343","IMPACT","reachedgrid","weighted",NA,0.0353071632098217
"574","343","OCCURRENCE","reachedgrid","weighted",NA,0.0190191173785933
"575","343","IMPACT","pooling","weighted",NA,6.96509516728838e-16
"576","343","OCCURRENCE","pooling","weighted",NA,7.99738053558485e-16
"577","344","IMPACT","classic","weighted",NA,0.0105018587952052
"578","344","OCCURRENCE","classic","weighted",NA,0.00949550717568136
"579","344","IMPACT","area","weighted",NA,0.471390843733863
"580","344","OCCURRENCE","area","weighted",NA,0.544116371827352
"581","344","IMPACT","center","weighted",NA,0.709857549369703
"582","344","OCCURRENCE","center","weighted",NA,0.720859421693676
"583","344","IMPACT","centertogrid","weighted",NA,0.0407997455255263
"584","344","OCCURRENCE","centertogrid","weighted",NA,0.0861761767121174
"585","344","IMPACT","reachedgrid","weighted",NA,0.0350519804053454
"586","344","OCCURRENCE","reachedgrid","weighted",NA,0.0441324096107469
"587","344","IMPACT","pooling","weighted",NA,0
"588","344","OCCURRENCE","pooling","weighted",NA,5.91127147231418e-16
"589","345","IMPACT","classic","weighted",NA,0.00120650248476727
"590","345","OCCURRENCE","classic","weighted",NA,0.000370288606332167
"591","345","IMPACT","area","weighted",NA,0.51807237848264
"592","345","OCCURRENCE","area","weighted",NA,0.501474828249048
"593","345","IMPACT","center","weighted",NA,0.549007849047218
"594","345","OCCURRENCE","center","weighted",NA,0.635669227858194
"595","345","IMPACT","centertogrid","weighted",NA,0.0185505869982632
"596","345","OCCURRENCE","centertogrid","weighted",NA,0.0426050410652844
"597","345","IMPACT","reachedgrid","weighted",NA,0.0355872425929568
"598","345","OCCURRENCE","reachedgrid","weighted",NA,0.0308682171820478
"599","345","IMPACT","pooling","weighted",NA,1.23423493647579e-16
"600","345","OCCURRENCE","pooling","weighted",NA,7.88258347483861e-19
"601","347","IMPACT","classic","weighted",NA,0.00632717783329587
"602","347","OCCURRENCE","classic","weighted",NA,0.00960676903416309
"603","347","IMPACT","area","weighted",NA,0.516019535855504
"604","347","OCCURRENCE","area","weighted",NA,0.532373214534953
"605","347","IMPACT","center","weighted",NA,0.691101471194319
"606","347","OCCURRENCE","center","weighted",NA,0.668642971705105
"607","347","IMPACT","centertogrid","weighted",NA,0.0432710448582032
"608","347","OCCURRENCE","centertogrid","weighted",NA,0.0354074893734551
"609","347","IMPACT","reachedgrid","weighted",NA,0.0328133587751415
"610","347","OCCURRENCE","reachedgrid","weighted",NA,0.0190280173536846
"611","347","IMPACT","pooling","weighted",NA,9.6034291630076e-17
"612","347","OCCURRENCE","pooling","weighted",NA,9.48907619147121e-17
"613","348","IMPACT","classic","weighted",NA,0.00316625073527371
"614","348","OCCURRENCE","classic","weighted",NA,0.00237288480139864
"615","348","IMPACT","area","weighted",NA,0.502851719557281
"616","348","OCCURRENCE","area","weighted",NA,0.530461748728689
"617","348","IMPACT","center","weighted",NA,0.620529215833137
"618","348","OCCURRENCE","center","weighted",NA,0.738218862620041
"619","348","IMPACT","centertogrid","weighted",NA,0.0316637360591418
"620","348","OCCURRENCE","centertogrid","weighted",NA,0.138543137034438
"621","348","IMPACT","reachedgrid","weighted",NA,0.0480209035032593
"622","348","OCCURRENCE","reachedgrid","weighted",NA,0.0751307897674985
"623","348","IMPACT","pooling","weighted",NA,3.54161144855425e-18
"624","348","OCCURRENCE","pooling","weighted",NA,4.37649916307237e-17
"625","349","IMPACT","classic","weighted",NA,0.000210692105242417
"626","349","OCCURRENCE","classic","weighted",NA,0.000626341269977741
"627","349","IMPACT","area","weighted",NA,0.536388550956567
"628","349","OCCURRENCE","area","weighted",NA,0.539216477459351
"629","349","IMPACT","center","weighted",NA,0.571068622627896
"630","349","OCCURRENCE","center","weighted",NA,0.516400313019139
"631","349","IMPACT","centertogrid","weighted",NA,0.023449159657851
"632","349","OCCURRENCE","centertogrid","weighted",NA,0.0239687298416672
"633","349","IMPACT","reachedgrid","weighted",NA,0.0259451351687538
"634","349","OCCURRENCE","reachedgrid","weighted",NA,0.0254585368860689
"635","349","IMPACT","pooling","weighted",NA,3.80029341329191e-17
"636","349","OCCURRENCE","pooling","weighted",NA,7.66053886991358e-19
"637","350","IMPACT","classic","weighted",NA,0.00144627386151792
"638","350","OCCURRENCE","classic","weighted",NA,0.00465279648484157
"639","350","IMPACT","area","weighted",NA,0.523423504275611
"640","350","OCCURRENCE","area","weighted",NA,0.513329265940573
"641","350","IMPACT","center","weighted",NA,0.531788798827929
"642","350","OCCURRENCE","center","weighted",NA,0.67176523459258
"643","350","IMPACT","centertogrid","weighted",NA,0.0277408397057852
"644","350","OCCURRENCE","centertogrid","weighted",NA,0.0357221090489188
"645","350","IMPACT","reachedgrid","weighted",NA,0.0335512098732555
"646","350","OCCURRENCE","reachedgrid","weighted",NA,0.0180223041415776
"647","350","IMPACT","pooling","weighted",NA,7.6394446324457e-17
"648","350","OCCURRENCE","pooling","weighted",NA,6.07291994469961e-18
"649","351","IMPACT","classic","weighted",NA,5.82481973500112e-05
"650","351","OCCURRENCE","classic","weighted",NA,0.0124712581852765
"651","351","IMPACT","area","weighted",NA,0.528581710736003
"652","351","OCCURRENCE","area","weighted",NA,0.544936754229556
"653","351","IMPACT","center","weighted",NA,0.675927591429266
"654","351","OCCURRENCE","center","weighted",NA,0.658273522819958
"655","351","IMPACT","centertogrid","weighted",NA,0.0338261849707008
"656","351","OCCURRENCE","centertogrid","weighted",NA,0.061357964425769
"657","351","IMPACT","reachedgrid","weighted",NA,0.0492840485022632
"658","351","OCCURRENCE","reachedgrid","weighted",NA,0.0354970191982772
"659","351","IMPACT","pooling","weighted",NA,1.90814031242326e-16
"660","351","OCCURRENCE","pooling","weighted",NA,4.6029846600959e-17
"661","352","IMPACT","classic","weighted",NA,0.00269172810138134
"662","352","OCCURRENCE","classic","weighted",NA,0.000477210879037027
"663","352","IMPACT","area","weighted",NA,0.53559734441307
"664","352","OCCURRENCE","area","weighted",NA,0.546494759703865
"665","352","IMPACT","center","weighted",NA,0.683287412080537
"666","352","OCCURRENCE","center","weighted",NA,0.669114754756472
"667","352","IMPACT","centertogrid","weighted",NA,0.0343764507928148
"668","352","OCCURRENCE","centertogrid","weighted",NA,0.0331261733474848
"669","352","IMPACT","reachedgrid","weighted",NA,0.0300683422001417
"670","352","OCCURRENCE","reachedgrid","weighted",NA,0.0140467642478935
"671","352","IMPACT","pooling","weighted",NA,6.63913368725844e-18
"672","352","OCCURRENCE","pooling","weighted",NA,1.98430161191254e-16
"673","353","IMPACT","classic","weighted",NA,0.0011585107522811
"674","353","OCCURRENCE","classic","weighted",NA,0.000782811296167904
"675","353","IMPACT","area","weighted",NA,0.526251851038398
"676","353","OCCURRENCE","area","weighted",NA,0.546881783148148
"677","353","IMPACT","center","weighted",NA,0.674974514395942
"678","353","OCCURRENCE","center","weighted",NA,0.746690804602133
"679","353","IMPACT","centertogrid","weighted",NA,0.0276848512248253
"680","353","OCCURRENCE","centertogrid","weighted",NA,0.0379841403048182
"681","353","IMPACT","reachedgrid","weighted",NA,0.0420650376968512
"682","353","OCCURRENCE","reachedgrid","weighted",NA,0.0223354316519941
"683","353","IMPACT","pooling","weighted",NA,8.05466804365551e-17
"684","353","OCCURRENCE","pooling","weighted",NA,0
"685","354","IMPACT","classic","weighted",NA,0.00362741088884373
"686","354","OCCURRENCE","classic","weighted",NA,0.000372048621274001
"687","354","IMPACT","area","weighted",NA,0.419675360964259
"688","354","OCCURRENCE","area","weighted",NA,0.518229268803751
"689","354","IMPACT","center","weighted",NA,0.660244229171595
"690","354","OCCURRENCE","center","weighted",NA,0.683891022107793
"691","354","IMPACT","centertogrid","weighted",NA,0.0488860733670372
"692","354","OCCURRENCE","centertogrid","weighted",NA,0.0687407122048625
"693","354","IMPACT","reachedgrid","weighted",NA,0.0305119863984273
"694","354","OCCURRENCE","reachedgrid","weighted",NA,0.0221740449763048
"695","354","IMPACT","pooling","weighted",NA,4.4175774149835e-17
"696","354","OCCURRENCE","pooling","weighted",NA,8.94950780150339e-17
"697","355","IMPACT","classic","weighted",NA,0.000828383029633987
"698","355","OCCURRENCE","classic","weighted",NA,4.94733005821597e-05
"699","355","IMPACT","area","weighted",NA,0.523653486031241
"700","355","OCCURRENCE","area","weighted",NA,0.542851946579986
"701","355","IMPACT","center","weighted",NA,0.651923072279324
"702","355","OCCURRENCE","center","weighted",NA,0.634027932245521
"703","355","IMPACT","centertogrid","weighted",NA,0.0611644668052298
"704","355","OCCURRENCE","centertogrid","weighted",NA,0.00387733677071365
"705","355","IMPACT","reachedgrid","weighted",NA,0.0356307783528355
"706","355","OCCURRENCE","reachedgrid","weighted",NA,0.00513825110870516
"707","355","IMPACT","pooling","weighted",NA,4.84057238736568e-18
"708","355","OCCURRENCE","pooling","weighted",NA,5.71320768472105e-17
"709","356","IMPACT","classic","weighted",NA,0.0170711156327416
"710","356","OCCURRENCE","classic","weighted",NA,0.00309302004912752
"711","356","IMPACT","area","weighted",NA,0.544377174481513
"712","356","OCCURRENCE","area","weighted",NA,0.535972787416014
"713","356","IMPACT","center","weighted",NA,0.609562955025136
"714","356","OCCURRENCE","center","weighted",NA,0.595211568957283
"715","356","IMPACT","centertogrid","weighted",NA,0.0161208847322696
"716","356","OCCURRENCE","centertogrid","weighted",NA,0.009777000723963
"717","356","IMPACT","reachedgrid","weighted",NA,0.03598670179598
"718","356","OCCURRENCE","reachedgrid","weighted",NA,0.0318244769742457
"719","356","IMPACT","pooling","weighted",NA,6.53921361504217e-18
"720","356","OCCURRENCE","pooling","weighted",NA,1.25666144157321e-16
"721","357","IMPACT","classic","weighted",NA,0.0108912002591397
"722","357","OCCURRENCE","classic","weighted",NA,0.0204118922234555
"723","357","IMPACT","area","weighted",NA,0.510368634566977
"724","357","OCCURRENCE","area","weighted",NA,0.540587643883208
"725","357","IMPACT","center","weighted",NA,0.564783531734266
"726","357","OCCURRENCE","center","weighted",NA,0.718393127587277
"727","357","IMPACT","centertogrid","weighted",NA,0.0227246589490416
"728","357","OCCURRENCE","centertogrid","weighted",NA,0.0580125307865735
"729","357","IMPACT","reachedgrid","weighted",NA,0.0228701095620806
"730","357","OCCURRENCE","reachedgrid","weighted",NA,0.0604867192893482
"731","357","IMPACT","pooling","weighted",NA,4.36650715585074e-17
"732","357","OCCURRENCE","pooling","weighted",NA,3.13193915246757e-17
"733","358","IMPACT","classic","weighted",NA,0.00534163487118415
"734","358","OCCURRENCE","classic","weighted",NA,0.000242065983016099
"735","358","IMPACT","area","weighted",NA,0.518587092976557
"736","358","OCCURRENCE","area","weighted",NA,0.536038766736125
"737","358","IMPACT","center","weighted",NA,0.605676159141429
"738","358","OCCURRENCE","center","weighted",NA,0.673458723185537
"739","358","IMPACT","centertogrid","weighted",NA,0.0162705969600973
"740","358","OCCURRENCE","centertogrid","weighted",NA,0.0747591009809408
"741","358","IMPACT","reachedgrid","weighted",NA,0.0578238782278359
"742","358","OCCURRENCE","reachedgrid","weighted",NA,0.0443010842440958
"743","358","IMPACT","pooling","weighted",NA,6.46260822634304e-17
"744","358","OCCURRENCE","pooling","weighted",NA,7.07989222803462e-17
"745","359","IMPACT","classic","weighted",NA,0.000269557944547137
"746","359","OCCURRENCE","classic","weighted",NA,0.00805410469058047
"747","359","IMPACT","area","weighted",NA,0.456608952480435
"748","359","OCCURRENCE","area","weighted",NA,0.530464028742518
"749","359","IMPACT","center","weighted",NA,0.569902582840534
"750","359","OCCURRENCE","center","weighted",NA,0.7070398543191
"751","359","IMPACT","centertogrid","weighted",NA,0.0286111553740066
"752","359","OCCURRENCE","centertogrid","weighted",NA,0.0498381804753592
"753","359","IMPACT","reachedgrid","weighted",NA,0.024323279534048
"754","359","OCCURRENCE","reachedgrid","weighted",NA,0.0320258311499322
"755","359","IMPACT","pooling","weighted",NA,9.73221503386412e-17
"756","359","OCCURRENCE","pooling","weighted",NA,4.83169060316868e-17
"757","360","IMPACT","classic","weighted",NA,0.00523439617398874
"758","360","OCCURRENCE","classic","weighted",NA,0.00317630332405748
"759","360","IMPACT","area","weighted",NA,0.525028547677252
"760","360","OCCURRENCE","area","weighted",NA,0.534574722173339
"761","360","IMPACT","center","weighted",NA,0.622453514533678
"762","360","OCCURRENCE","center","weighted",NA,0.735403901956849
"763","360","IMPACT","centertogrid","weighted",NA,0.0523137209942198
"764","360","OCCURRENCE","centertogrid","weighted",NA,0.139229948149138
"765","360","IMPACT","reachedgrid","weighted",NA,0.0422086098515336
"766","360","OCCURRENCE","reachedgrid","weighted",NA,0.0558929228979876
"767","360","IMPACT","pooling","weighted",NA,1.69786407155925e-16
"768","360","OCCURRENCE","pooling","weighted",NA,5.05484543111834e-17
"769","361","IMPACT","classic","weighted",NA,0.00278768532828219
"770","361","OCCURRENCE","classic","weighted",NA,0.00121901006274634
"771","361","IMPACT","area","weighted",NA,0.543721387744378
"772","361","OCCURRENCE","area","weighted",NA,0.547166805401447
"773","361","IMPACT","center","weighted",NA,0.676777373609943
"774","361","OCCURRENCE","center","weighted",NA,0.713877224271991
"775","361","IMPACT","centertogrid","weighted",NA,0.0361976267778478
"776","361","OCCURRENCE","centertogrid","weighted",NA,0.0102494028405144
"777","361","IMPACT","reachedgrid","weighted",NA,0.0276292130850635
"778","361","OCCURRENCE","reachedgrid","weighted",NA,0.0204228550192126
"779","361","IMPACT","pooling","weighted",NA,3.46400685913295e-16
"780","361","OCCURRENCE","pooling","weighted",NA,2.40374387061593e-16
"781","362","IMPACT","classic","weighted",NA,0.0145202479827988
"782","362","OCCURRENCE","classic","weighted",NA,0.0241137938099913
"783","362","IMPACT","area","weighted",NA,0.331591611798319
"784","362","OCCURRENCE","area","weighted",NA,0.523744503128995
"785","362","IMPACT","center","weighted",NA,0.605884562620423
"786","362","OCCURRENCE","center","weighted",NA,0.67002933758725
"787","362","IMPACT","centertogrid","weighted",NA,0.016125844633827
"788","362","OCCURRENCE","centertogrid","weighted",NA,0.134932607438006
"789","362","IMPACT","reachedgrid","weighted",NA,0.0210568618247037
"790","362","OCCURRENCE","reachedgrid","weighted",NA,0.0848088822413723
"791","362","IMPACT","pooling","weighted",NA,1.3997691894474e-16
"792","362","OCCURRENCE","pooling","weighted",NA,3.30846461338297e-18
"793","363","IMPACT","classic","weighted",NA,0.00749530920530853
"794","363","OCCURRENCE","classic","weighted",NA,0.00440069185392022
"795","363","IMPACT","area","weighted",NA,0.429387914647223
"796","363","OCCURRENCE","area","weighted",NA,0.530734062297308
"797","363","IMPACT","center","weighted",NA,0.615660264562543
"798","363","OCCURRENCE","center","weighted",NA,0.726642469727064
"799","363","IMPACT","centertogrid","weighted",NA,0.0521367174758897
"800","363","OCCURRENCE","centertogrid","weighted",NA,0.037573662549299
"801","363","IMPACT","reachedgrid","weighted",NA,0.0431194332360642
"802","363","OCCURRENCE","reachedgrid","weighted",NA,0.0303596716387905
"803","363","IMPACT","pooling","weighted",NA,1.51720858099225e-15
"804","363","OCCURRENCE","pooling","weighted",NA,2.25049978652692e-15
"805","365","IMPACT","classic","weighted",NA,0.0160177573713893
"806","365","OCCURRENCE","classic","weighted",NA,0.00121129549407917
"807","365","IMPACT","area","weighted",NA,0.538535797401441
"808","365","OCCURRENCE","area","weighted",NA,0.532567570743215
"809","365","IMPACT","center","weighted",NA,0.57029714220842
"810","365","OCCURRENCE","center","weighted",NA,0.682712771227558
"811","365","IMPACT","centertogrid","weighted",NA,0.0294987741985796
"812","365","OCCURRENCE","centertogrid","weighted",NA,0.127518417915359
"813","365","IMPACT","reachedgrid","weighted",NA,0.0443226353395616
"814","365","OCCURRENCE","reachedgrid","weighted",NA,0.0555445254664392
"815","365","IMPACT","pooling","weighted",NA,9.54769596717142e-16
"816","365","OCCURRENCE","pooling","weighted",NA,8.82038886373948e-16
