"","x","y","count"
"1",0.25,0.25,1
"2",0.5,0.25,1
"3",0.75,0.25,1
"4",1,0.25,1
"5",1.25,0.25,1
"6",1.5,0.25,1
"7",1.75,0.25,1
"8",2,0.25,1
"9",2.25,0.25,1
"10",2.5,0.25,1
"11",2.75,0.25,1
"12",3,0.25,1
"13",3.25,0.25,1
"14",3.5,0.25,1
"15",3.75,0.25,1
"16",4,0.25,1
"17",4.25,0.25,1
"18",4.5,0.25,2
"19",4.75,0.25,2
"20",5,0.25,2
"21",5.25,0.25,2
"22",5.5,0.25,2
"23",5.75,0.25,2
"24",6,0.25,2
"25",6.25,0.25,2
"26",6.5,0.25,2
"27",6.75,0.25,2
"28",7,0.25,2
"29",7.25,0.25,2
"30",7.5,0.25,2
"31",7.75,0.25,2
"32",8,0.25,2
"33",8.25,0.25,2
"34",8.5,0.25,2
"35",8.75,0.25,2
"36",9,0.25,2
"37",9.25,0.25,2
"38",9.5,0.25,2
"39",9.75,0.25,2
"40",10,0.25,2
"41",10.25,0.25,2
"42",10.5,0.25,2
"43",10.75,0.25,2
"44",11,0.25,2
"45",11.25,0.25,2
"46",11.5,0.25,2
"47",11.75,0.25,2
"48",12,0.25,2
"49",12.25,0.25,2
"50",12.5,0.25,2
"51",12.75,0.25,2
"52",13,0.25,2
"53",13.25,0.25,2
"54",13.5,0.25,2
"55",13.75,0.25,2
"56",14,0.25,2
"57",14.25,0.25,2
"58",14.5,0.25,2
"59",14.75,0.25,2
"60",15,0.25,2
"61",15.25,0.25,2
"62",15.5,0.25,2
"63",15.75,0.25,2
"64",16,0.25,2
"65",16.25,0.25,2
"66",16.5,0.25,2
"67",16.75,0.25,2
"68",17,0.25,2
"69",17.25,0.25,2
"70",17.5,0.25,2
"71",17.75,0.25,2
"72",18,0.25,2
"73",18.25,0.25,2
"74",18.5,0.25,2
"75",18.75,0.25,2
"76",19,0.25,2
"77",19.25,0.25,2
"78",19.5,0.25,2
"79",19.75,0.25,2
"80",20,0.25,2
"81",20.25,0.25,2
"82",20.5,0.25,2
"83",20.75,0.25,2
"84",21,0.25,2
"85",21.25,0.25,2
"86",21.5,0.25,2
"87",21.75,0.25,2
"88",22,0.25,2
"89",22.25,0.25,2
"90",22.5,0.25,2
"91",22.75,0.25,2
"92",23,0.25,2
"93",23.25,0.25,2
"94",23.5,0.25,2
"95",23.75,0.25,1
"96",24,0.25,0
"97",24.25,0.25,0
"98",24.5,0.25,0
"99",24.75,0.25,0
"100",25,0.25,0
"101",25.25,0.25,0
"102",25.5,0.25,0
"103",25.75,0.25,0
"104",26,0.25,0
"105",26.25,0.25,0
"106",26.5,0.25,0
"107",26.75,0.25,0
"108",27,0.25,0
"109",27.25,0.25,0
"110",27.5,0.25,0
"111",27.75,0.25,0
"112",28,0.25,0
