BenutzerID;Typ;QuesID;Method;Answered;Sort;Impact;Occurrence;X1pct;Y1pct;X2pct;Y2pct;Duration
529;Risiko;341;graphic;nein;69;;;;;;;
529;Risiko;342;graphic;nein;70;;;;;;;
529;Risiko;327;graphic;nein;74;;;;;;;
529;Risiko;328;graphic;nein;75;;;;;;;
529;Risiko;329;graphic;nein;76;;;;;;;
529;Risiko;330;graphic;nein;77;;;;;;;
529;Risiko;331;graphic;nein;78;;;;;;;
529;Risiko;333;graphic;nein;80;;;;;;;
529;Risiko;334;graphic;nein;81;;;;;;;
529;Risiko;337;graphic;nein;84;;;;;;;
533;Risiko;344;graphic;ja;1;;;69,75;2,75;97;29,5;52
533;Risiko;345;graphic;ja;2;;;38,5;35,5;74,25;73,25;18
533;Chance;346;graphic;ja;3;;;68,5;72,25;97,25;98;21
533;Risiko;347;graphic;ja;4;;;36,25;36;65;66,5;21
533;Risiko;348;graphic;ja;5;;;80;0,5;100;20,75;15
533;Risiko;349;graphic;ja;6;;;35;33,75;62;62,75;19
533;Risiko;350;graphic;ja;7;;;21;67,5;46,75;91,75;16
533;Risiko;351;graphic;ja;8;;;19,25;65;43,5;90,75;12
533;Risiko;352;graphic;ja;9;;;55,25;32,75;79,75;56,75;19
533;Risiko;353;graphic;ja;10;;;50,75;25;80,75;54,75;20
533;Risiko;354;graphic;ja;11;;;74;5,5;97,5;29,75;14
533;Risiko;355;graphic;ja;12;;;70;72,5;98;99;23
533;Risiko;356;graphic;ja;13;;;71;76;95,75;99;13
533;Risiko;357;graphic;ja;14;;;69,75;31,5;97,25;59,75;20
533;Risiko;358;graphic;ja;15;;;73,75;3;97,25;26,75;23
533;Risiko;359;graphic;ja;16;;;73,25;1,5;98,75;27,75;16
533;Risiko;360;graphic;ja;17;;;77;3,25;99,75;22,25;11
533;Risiko;361;graphic;ja;18;;;45,75;3,75;72;28,25;55
533;Risiko;362;graphic;ja;19;;;75,75;36,75;99,5;59,25;20
533;Risiko;363;graphic;ja;20;;;77;1,75;99,5;21,75;11
533;Chance;364;graphic;ja;21;;;79,25;29,5;98,75;55,5;75
533;Risiko;365;graphic;ja;22;;;79,25;2,25;98,5;22,5;263
533;Chance;366;graphic;ja;23;;;43,75;33,25;67,25;56,75;20
533;Chance;297;graphic;ja;24;;;41,25;30,5;65;56,5;16
533;Risiko;298;graphic;ja;25;;;77,75;2,25;98,25;23,25;8
533;Risiko;281;graphic;ja;26;;;4,25;78;23;96,75;24
533;Risiko;282;graphic;ja;27;;;6;79;33,5;100;58
533;Risiko;283;graphic;ja;28;;;46,75;1,75;66,5;21,25;23
533;Risiko;284;graphic;ja;29;;;46,25;1,75;67,5;22,5;18
533;Risiko;285;graphic;ja;30;;;77,75;2,25;97,75;21,75;15
533;Risiko;286;graphic;ja;31;;;80;2,5;99;22,75;8
533;Chance;287;graphic;ja;32;;;77,25;40,75;99,5;61,5;47
533;Chance;288;graphic;ja;33;;;2,5;76,25;25,5;97;52
533;Risiko;289;graphic;ja;34;;;75,75;32,25;99,25;54;29
533;Chance;290;graphic;ja;35;;;77,75;2,5;99;22,5;11
533;Chance;291;graphic;ja;36;;;77,25;40,75;100;59,5;22
533;Chance;292;graphic;ja;37;;;61,75;36,5;87;61,25;17
533;Chance;293;graphic;ja;38;;;38;34,25;60,5;57,25;8
533;Chance;294;graphic;ja;39;;;6;74,75;26;93,5;14
533;Risiko;295;graphic;ja;40;;;74,75;2,5;97,75;25,5;13
533;Risiko;296;graphic;ja;41;;;77,25;3;99;22;11
533;Risiko;320;graphic;ja;42;;;77,5;2;99;26;10
533;Risiko;321;graphic;ja;43;;;76,5;5,25;97,25;24,75;18
533;Risiko;299;graphic;ja;44;;;77,75;3,5;99;24,5;18
533;Risiko;300;graphic;ja;45;;;76;1;99;25,75;11
533;Risiko;301;graphic;ja;46;;;75,5;1,25;98,25;23;12
533;Risiko;302;graphic;ja;47;;;77;1;98,75;22,75;8
533;Risiko;303;graphic;ja;48;;;74,25;1,5;99,75;23,75;9
533;Risiko;304;graphic;ja;49;;;54;13,25;76,75;35;14
533;Risiko;305;graphic;ja;50;;;75;32,5;100;59;19
533;Risiko;306;graphic;ja;51;;;76,75;62;99;83;14
533;Risiko;307;graphic;ja;52;;;75,25;17,75;99,25;40,5;11
533;Risiko;308;graphic;ja;53;;;77;1,75;99,75;26,5;9
533;Chance;309;graphic;ja;54;;;33,25;33,25;64,25;59,75;12
533;Risiko;310;graphic;ja;55;;;9,5;73,25;35;96,25;9
533;Risiko;311;graphic;ja;56;;;39;35;66;63,75;10
533;Risiko;312;graphic;ja;57;;;40,5;39,5;60,25;60;13
533;Risiko;313;graphic;ja;58;;;74,5;64,75;95,75;86,5;17
533;Risiko;314;graphic;ja;59;;;68,5;67;91;88,75;10
533;Risiko;315;graphic;ja;60;;;41,75;75,5;66,25;95,75;15
533;Risiko;316;graphic;ja;61;;;78,25;34,5;100;57;21
533;Chance;317;graphic;ja;62;;;78,5;45,25;98,25;65,75;14
533;Risiko;318;graphic;ja;63;;;75,25;0,75;98,25;21,75;8
533;Chance;319;graphic;ja;64;;;77,25;2,5;96,5;22,25;22
533;Chance;322;graphic;ja;65;;;79,75;2;97;21,25;9
533;Chance;323;graphic;ja;66;;;75,5;41,75;98,75;64,25;15
533;Risiko;324;graphic;ja;67;;;77;0,75;98,75;21,75;11
533;Risiko;340;graphic;ja;68;;;75,25;43,5;98,5;64,25;17
533;Risiko;341;graphic;ja;69;;;75,5;77,75;97,25;97;12
533;Risiko;342;graphic;ja;70;;;79,25;2;98,5;22,75;32
533;Risiko;343;graphic;ja;71;;;76;1,5;98,75;22;11
533;Chance;325;graphic;ja;72;;;49,5;40,25;71;60,75;15
533;Risiko;326;graphic;ja;73;;;78,5;2;99;24,25;10
533;Risiko;327;graphic;ja;74;;;76;42;95,75;62,5;60
533;Risiko;328;graphic;ja;75;;;78;3,75;97;21,75;40
533;Risiko;329;graphic;ja;76;;;78,25;3;98;23;15
533;Risiko;330;graphic;ja;77;;;80,5;42,75;99,75;61,75;12
533;Risiko;331;graphic;ja;78;;;78,5;72,5;97,25;91,5;12
533;Chance;332;graphic;ja;79;;;41,75;35,25;60,75;55,75;11
533;Risiko;333;graphic;ja;80;;;77,25;42,5;98,5;62,25;19
533;Risiko;334;graphic;ja;81;;;78,75;35,75;99;58;7
533;Risiko;335;graphic;ja;82;;;80,5;3;99;21,25;11
533;Risiko;336;graphic;ja;83;;;76;4,25;100;23,5;37
533;Risiko;337;graphic;ja;84;;;75,25;47,25;98,25;67,75;12
533;Risiko;338;graphic;ja;85;;;73,25;32,5;95,75;56,5;29
533;Risiko;339;graphic;ja;86;;;76,25;8,5;97,25;29,5;15
681;Risiko;344;classic;nein;1;;;;;;;45
681;Risiko;345;classic;ja;2;5;3;;;;;38
681;Chance;346;classic;ja;3;5;4;;;;;13
681;Risiko;347;classic;ja;4;4;4;;;;;23
681;Risiko;348;classic;ja;5;3;3;;;;;18
681;Risiko;349;classic;ja;6;5;2;;;;;22
681;Risiko;350;classic;ja;7;5;2;;;;;18
681;Risiko;351;classic;ja;8;3;4;;;;;34
681;Risiko;352;classic;ja;9;3;3;;;;;16
681;Risiko;353;classic;ja;10;4;3;;;;;36
681;Risiko;354;classic;ja;11;4;3;;;;;29
681;Risiko;355;classic;ja;12;5;3;;;;;22
681;Risiko;356;classic;ja;13;4;2;;;;;19
681;Risiko;357;classic;ja;14;3;2;;;;;15
681;Risiko;358;classic;ja;15;4;4;;;;;14
681;Risiko;359;classic;ja;16;4;3;;;;;36
681;Risiko;360;classic;ja;17;5;4;;;;;22
681;Risiko;361;classic;ja;18;4;4;;;;;10
681;Risiko;362;classic;ja;19;4;3;;;;;36
681;Risiko;363;classic;ja;20;3;3;;;;;317
681;Chance;364;classic;ja;21;4;5;;;;;130
681;Risiko;365;classic;ja;22;3;4;;;;;30
681;Chance;366;classic;ja;23;5;4;;;;;14
681;Chance;297;classic;ja;24;5;5;;;;;10
681;Risiko;298;classic;ja;25;3;2;;;;;14
681;Risiko;281;classic;ja;26;5;2;;;;;17
681;Risiko;282;classic;ja;27;5;3;;;;;51
681;Risiko;283;classic;ja;28;5;3;;;;;17
681;Risiko;284;classic;ja;29;3;5;;;;;42
681;Risiko;285;classic;ja;30;4;3;;;;;22
681;Risiko;286;classic;nein;31;;;;;;;10
681;Chance;287;classic;ja;32;5;5;;;;;25
681;Chance;288;classic;ja;33;4;4;;;;;26
681;Risiko;289;classic;ja;34;2;3;;;;;12
681;Chance;290;classic;ja;35;4;4;;;;;21
681;Chance;291;classic;ja;36;2;5;;;;;29
681;Chance;292;classic;ja;37;4;4;;;;;14
681;Chance;293;classic;ja;38;5;5;;;;;19
681;Chance;294;classic;ja;39;5;4;;;;;15
681;Risiko;295;classic;ja;40;5;3;;;;;18
681;Risiko;296;classic;ja;41;4;3;;;;;13
681;Risiko;320;classic;ja;42;5;3;;;;;25
681;Risiko;321;classic;ja;43;4;3;;;;;13
681;Risiko;299;classic;ja;44;4;3;;;;;35
681;Risiko;300;classic;ja;45;4;3;;;;;33
681;Risiko;301;classic;ja;46;5;3;;;;;38
681;Risiko;302;classic;ja;47;5;2;;;;;14
681;Risiko;303;classic;ja;48;5;3;;;;;10
681;Risiko;304;classic;ja;49;3;2;;;;;17
681;Risiko;305;classic;ja;50;2;3;;;;;39
681;Risiko;306;classic;ja;51;5;2;;;;;19
681;Risiko;307;classic;ja;52;5;2;;;;;14
681;Risiko;308;classic;ja;53;3;2;;;;;13
681;Chance;309;classic;ja;54;4;4;;;;;19
681;Risiko;310;classic;ja;55;2;2;;;;;12
681;Risiko;311;classic;ja;56;3;2;;;;;19
681;Risiko;312;classic;nein;57;;;;;;;7
681;Risiko;313;classic;ja;58;4;3;;;;;24
681;Risiko;314;classic;ja;59;3;2;;;;;16
681;Risiko;315;classic;ja;60;3;2;;;;;17
681;Risiko;316;classic;nein;61;;;;;;;10
681;Chance;317;classic;ja;62;4;5;;;;;48
681;Risiko;318;classic;ja;63;4;3;;;;;21
681;Chance;319;classic;ja;64;5;4;;;;;41
681;Chance;322;classic;ja;65;3;4;;;;;16
681;Chance;323;classic;ja;66;3;4;;;;;12
681;Risiko;324;classic;ja;67;4;3;;;;;23
681;Risiko;340;classic;ja;68;3;4;;;;;17
681;Risiko;341;classic;ja;69;3;3;;;;;19
681;Risiko;342;classic;nein;70;;;;;;;88
681;Risiko;343;classic;ja;71;2;4;;;;;19
681;Chance;325;classic;ja;72;4;4;;;;;21
681;Risiko;326;classic;ja;73;3;5;;;;;18
681;Risiko;327;classic;ja;74;2;3;;;;;156
681;Risiko;328;classic;ja;75;2;3;;;;;20
681;Risiko;329;classic;ja;76;1;3;;;;;9
681;Risiko;330;classic;ja;77;3;4;;;;;15
681;Risiko;331;classic;ja;78;2;3;;;;;5
681;Chance;332;classic;ja;79;3;5;;;;;42
681;Risiko;333;classic;nein;80;;;;;;;64
681;Risiko;334;classic;ja;81;3;2;;;;;18
681;Risiko;335;classic;ja;82;4;5;;;;;34
681;Risiko;336;classic;ja;83;4;5;;;;;8
681;Risiko;337;classic;ja;84;4;4;;;;;14
681;Risiko;338;classic;ja;85;4;3;;;;;19
681;Risiko;339;classic;ja;86;4;3;;;;;23
681;Risiko;344;graphic;nein;1;;;;;;;
681;Risiko;286;graphic;nein;31;;;;;;;
681;Risiko;312;graphic;nein;57;;;;;;;
681;Risiko;316;graphic;nein;61;;;;;;;
681;Risiko;342;graphic;nein;70;;;;;;;
681;Risiko;333;graphic;nein;80;;;;;;;
941;Risiko;344;graphic;ja;1;;;67,75;74,5;76;81,75;467
941;Risiko;345;graphic;ja;2;;;58,25;59,25;67,25;89,75;210
941;Chance;346;graphic;ja;3;;;45,5;12,75;80,25;17,5;172
941;Risiko;347;graphic;ja;4;;;35,75;44;42,5;52;97
941;Risiko;348;graphic;ja;5;;;27,5;50;90,5;57,5;103
941;Risiko;349;graphic;ja;6;;;19;81,25;87,25;87,25;79
941;Risiko;350;graphic;ja;7;;;71,5;31,75;90,75;46,5;60
941;Risiko;351;graphic;ja;8;;;24,5;89,5;59,5;93;509
941;Risiko;352;graphic;ja;9;;;26,25;68,75;42;75;62
941;Risiko;353;graphic;ja;10;;;20,75;32;34,5;37,5;50
941;Risiko;354;graphic;ja;11;;;67,5;48,75;88;66,5;317
941;Risiko;355;graphic;ja;12;;;61,25;64,5;90;75,25;40
941;Risiko;356;graphic;ja;13;;;37,25;39;54,25;50,25;50
941;Risiko;357;graphic;ja;14;;;62,75;60;85;68,25;223
941;Risiko;358;graphic;ja;15;;;20,5;17,75;37,25;41,25;49
941;Risiko;359;graphic;ja;16;;;53,5;63,5;99,25;71,25;58
941;Risiko;360;graphic;ja;17;;;57,25;13,25;74,5;20;53
941;Risiko;361;graphic;ja;18;;;55,75;40,5;72;50,5;43
941;Risiko;362;graphic;ja;19;;;79,5;48,5;97,25;54,75;73
941;Risiko;363;graphic;ja;20;;;74,5;22,5;89;59;68
941;Chance;364;graphic;ja;21;;;84;27,5;95;47,25;49
941;Risiko;365;graphic;ja;22;;;48,75;8;64,25;14,75;85
941;Chance;366;graphic;ja;23;;;74;36,25;93;44,75;41
941;Chance;297;graphic;ja;24;;;80,5;6;95,5;26;57
941;Risiko;298;graphic;ja;25;;;41;41;56;48,25;52
941;Risiko;281;graphic;ja;26;;;48;24,75;62,25;33,25;21
941;Risiko;282;graphic;ja;27;;;36,75;37;55;43;22
941;Risiko;283;graphic;ja;28;;;28,75;9,5;44,5;14;51
941;Risiko;284;graphic;ja;29;;;23,25;22;37;26,75;65
941;Risiko;285;graphic;ja;30;;;3;75,25;31;88,5;50
941;Risiko;286;graphic;ja;31;;;26,5;46,5;39;56;178
941;Chance;287;graphic;ja;32;;;67,75;2,25;90,75;8;132
941;Chance;288;graphic;ja;33;;;66,75;22;84,5;28,75;116
941;Risiko;289;graphic;ja;34;;;79;46,75;97,25;51;57
941;Chance;290;graphic;ja;35;;;65;23,75;87,25;28,5;27
941;Chance;291;graphic;ja;36;;;60,75;15,75;79,75;35,75;32
941;Chance;292;graphic;ja;37;;;34,75;32,75;94,25;55,25;139
941;Chance;293;graphic;ja;38;;;81,75;10,5;98,75;21;21
941;Chance;294;graphic;ja;39;;;82;9,25;97,5;20,25;19
941;Risiko;295;graphic;ja;40;;;60,75;6;82;35;166
941;Risiko;296;graphic;ja;41;;;62,25;36;79,25;77,25;40
941;Risiko;320;graphic;ja;42;;;83,75;27,5;98,25;67;31
941;Risiko;321;graphic;ja;43;;;48,5;55;63;75,75;39
941;Risiko;299;graphic;ja;44;;;61;52;77;69;75
941;Risiko;300;graphic;ja;45;;;64,5;65,5;92,5;76,25;40
941;Risiko;301;graphic;ja;46;;;34,75;34,25;53,25;48;31
941;Risiko;302;graphic;ja;47;;;11;29,25;25,75;38,25;15
941;Risiko;303;graphic;ja;48;;;82;21;91,5;69,5;211
941;Risiko;304;graphic;ja;49;;;64,25;38,5;85,5;46,25;24
941;Risiko;305;graphic;ja;50;;;65;65,5;99,25;75;117
941;Risiko;306;graphic;ja;51;;;46,75;45,75;79,5;56,75;31
941;Risiko;307;graphic;ja;52;;;55,5;21,5;86,25;31,25;116
941;Risiko;308;graphic;ja;53;;;13,5;38,75;29;48,75;26
941;Chance;309;graphic;ja;54;;;56,5;5,75;95,5;11,25;20
941;Risiko;310;graphic;ja;55;;;52;44,25;69,25;49,75;44
941;Risiko;311;graphic;ja;56;;;35,25;44;60;49,75;53
941;Risiko;312;graphic;ja;57;;;55,5;27;72,25;34,5;45
941;Risiko;313;graphic;ja;58;;;23,75;6,5;51;21,25;56
941;Risiko;314;graphic;ja;59;;;50;19,25;68,75;27,25;63
941;Risiko;315;graphic;ja;60;;;52,25;74;93,25;80,25;126
941;Risiko;316;graphic;ja;61;;;86,25;87,25;99,5;98,25;85
941;Chance;317;graphic;ja;62;;;59,75;10;98,75;21,5;49
941;Risiko;318;graphic;ja;63;;;63,5;61,5;99,5;89;41
941;Chance;319;graphic;ja;64;;;81;1,25;99;38,25;60
941;Chance;322;graphic;ja;65;;;71;4,5;98,75;45,25;54
941;Chance;323;graphic;ja;66;;;80,5;2,25;97,5;36,75;93
941;Risiko;324;graphic;ja;67;;;55;62,75;84,5;74,5;36
941;Risiko;340;graphic;ja;68;;;48,25;36;80;43,75;14
941;Risiko;341;graphic;ja;69;;;59,75;60;95,5;70,5;54
941;Risiko;342;graphic;ja;70;;;59;40;98,25;73,75;26
941;Risiko;343;graphic;ja;71;;;8,75;3,75;24;44,5;36
941;Chance;325;graphic;ja;72;;;69,75;2,5;97,25;25,25;170
941;Risiko;326;graphic;ja;73;;;58;45,75;67,25;61;91
941;Risiko;327;graphic;ja;74;;;70,75;64,75;81,5;79;52
941;Risiko;328;graphic;ja;75;;;34;36;77,5;75,5;43
941;Risiko;329;graphic;ja;76;;;76;85,75;99,25;97;30
941;Risiko;330;graphic;ja;77;;;91;86;99,75;96,25;19
941;Risiko;331;graphic;ja;78;;;53;57,25;77,75;67,5;26
941;Chance;332;graphic;ja;79;;;81,75;12,25;98,75;29,75;19
941;Risiko;333;graphic;ja;80;;;57,75;49,25;98,75;75,5;33
941;Risiko;334;graphic;ja;81;;;47,5;61;76,25;75,25;36
941;Risiko;335;graphic;ja;82;;;42;11,25;76;25;20
941;Risiko;336;graphic;ja;83;;;52;7;78;22,25;13
941;Risiko;337;graphic;ja;84;;;58,25;46,5;86;58;21
941;Risiko;338;graphic;ja;85;;;45,75;53,75;88,5;63;37
941;Risiko;339;graphic;ja;86;;;44,25;43;77,25;60,75;66
535;Chance;364;classic;nein;21;;;;;;;
535;Risiko;298;classic;nein;25;;;;;;;
535;Risiko;282;classic;nein;27;;;;;;;
535;Risiko;286;classic;nein;31;;;;;;;
535;Chance;287;classic;nein;32;;;;;;;
535;Risiko;289;classic;nein;34;;;;;;;
535;Chance;290;classic;nein;35;;;;;;;
535;Chance;292;classic;nein;37;;;;;;;
535;Chance;293;classic;nein;38;;;;;;;
535;Risiko;299;classic;nein;44;;;;;;;
535;Risiko;315;classic;nein;60;;;;;;;
535;Risiko;318;classic;nein;63;;;;;;;
535;Risiko;324;classic;nein;67;;;;;;;
535;Risiko;340;classic;nein;68;;;;;;;
535;Chance;332;classic;nein;79;;;;;;;
535;Risiko;339;classic;nein;86;;;;;;;
535;Risiko;344;graphic;ja;1;;;45,25;10,75;75,25;56,75;116
535;Risiko;345;graphic;ja;2;;;83,25;39,75;89,25;54,25;32
535;Chance;346;graphic;ja;3;;;83,5;4;92,75;17;24
535;Risiko;347;graphic;ja;4;;;82,25;10;92,75;20,25;19
535;Risiko;348;graphic;ja;5;;;76,5;42;95,5;58,75;28
535;Risiko;349;graphic;ja;6;;;80,75;42;94,5;56,5;17
535;Risiko;350;graphic;ja;7;;;80,75;9,5;91,75;23,75;12
535;Risiko;351;graphic;ja;8;;;77,5;42;95,25;59,25;25
535;Risiko;352;graphic;ja;9;;;68,25;41,5;97,5;57;19
535;Risiko;353;graphic;ja;10;;;61,75;45,75;86;61,5;15
535;Risiko;354;graphic;ja;11;;;67;39,25;91,25;62,75;44
535;Risiko;355;graphic;ja;12;;;68,75;45;94;63;19
535;Risiko;356;graphic;ja;13;;;50,5;41,75;75,75;58,5;12
535;Risiko;357;graphic;ja;14;;;71,25;27,75;95;56,75;12
535;Risiko;358;graphic;ja;15;;;40,75;42,75;66,25;58,25;20
535;Risiko;359;graphic;ja;16;;;70,75;2,75;98,25;32;28
535;Risiko;360;graphic;ja;17;;;77;9;97,25;26;12
535;Risiko;361;graphic;ja;18;;;56,75;46;86;61,75;28
535;Risiko;362;graphic;ja;19;;;76,5;4,75;95,5;24,5;7
535;Risiko;363;graphic;ja;20;;;70,25;42,75;99;64;24
535;Chance;364;graphic;nein;21;;;;;;;44
535;Risiko;365;graphic;ja;22;;;66,75;5,5;98,75;21;16
535;Chance;366;graphic;ja;23;;;75,25;41,75;94;58,5;14
535;Chance;297;graphic;ja;24;;;71,25;6,5;94,5;23,75;28
535;Risiko;298;graphic;nein;25;;;;;;;7
535;Risiko;281;graphic;ja;26;;;53,25;25,25;80,25;40;16
535;Risiko;282;graphic;nein;27;;;;;;;9
535;Risiko;283;graphic;ja;28;;;64,75;43,75;98,75;62,25;18
535;Risiko;284;graphic;ja;29;;;55,75;9;97,5;26,5;17
535;Risiko;285;graphic;ja;30;;;70,25;11,5;100;29,75;14
535;Risiko;286;graphic;nein;31;;;;;;;7
535;Chance;287;graphic;nein;32;;;;;;;113
535;Chance;288;graphic;ja;33;;;78,5;53;100;72,75;31
535;Risiko;289;graphic;nein;34;;;;;;;14
535;Chance;290;graphic;nein;35;;;;;;;5
535;Chance;291;graphic;ja;36;;;88,75;49,5;92,5;53;65
535;Chance;292;graphic;nein;37;;;;;;;10
535;Chance;293;graphic;nein;38;;;;;;;6
535;Chance;294;graphic;ja;39;;;68;27,5;84,5;38;12
535;Risiko;295;graphic;ja;40;;;83,25;38,5;100;48,75;22
535;Risiko;296;graphic;ja;41;;;79,75;39;92,5;53;15
535;Risiko;320;graphic;ja;42;;;77,25;22,5;99;45,5;15
535;Risiko;321;graphic;ja;43;;;79;2,75;99,5;24;15
535;Risiko;299;graphic;nein;44;;;;;;;14
535;Risiko;300;graphic;ja;45;;;76,75;20,25;98,5;37,75;14
535;Risiko;301;graphic;ja;46;;;71,25;42,75;92;56,25;12
535;Risiko;302;graphic;ja;47;;;47,25;43,5;61;57,25;18
535;Risiko;303;graphic;ja;48;;;85,75;16;98,75;43,5;18
535;Risiko;304;graphic;ja;49;;;78,25;12,25;95,25;40;9
535;Risiko;305;graphic;ja;50;;;81,75;84,25;97,5;100;8
535;Risiko;306;graphic;ja;51;;;80,75;44,75;98,5;72,5;12
535;Risiko;307;graphic;ja;52;;;85;24;96,75;46;8
535;Risiko;308;graphic;ja;53;;;82,75;82,5;96,75;95,5;13
535;Chance;309;graphic;ja;54;;;47,25;42,5;71,5;58;9
535;Risiko;310;graphic;ja;55;;;5;84,5;25,75;95;6
535;Risiko;311;graphic;ja;56;;;78,75;47,5;100;61,25;8
535;Risiko;312;graphic;ja;57;;;80;17;100;32,25;9
535;Risiko;313;graphic;ja;58;;;78,25;8;97,5;31;6
535;Risiko;314;graphic;ja;59;;;78,5;33,25;93,75;59,5;7
535;Risiko;315;graphic;nein;60;;;;;;;7
535;Risiko;316;graphic;ja;61;;;79,75;21,5;100;39,5;7
535;Chance;317;graphic;ja;62;;;80,5;1,75;98,5;21;8
535;Risiko;318;graphic;nein;63;;;;;;;14
535;Chance;319;graphic;ja;64;;;79,5;7,5;99,25;31,75;20
535;Chance;322;graphic;ja;65;;;77,75;3;98;20,5;18
535;Chance;323;graphic;ja;66;;;78,75;4,5;100;29;6
535;Risiko;324;graphic;nein;67;;;;;;;6
535;Risiko;340;graphic;nein;68;;;;;;;12
535;Risiko;341;graphic;ja;69;;;79;2,5;100;16,5;9
535;Risiko;342;graphic;ja;70;;;78,75;26,5;100;46;10
535;Risiko;343;graphic;ja;71;;;83;3,5;100;23,75;8
535;Chance;325;graphic;ja;72;;;81;27,25;100;54,75;24
535;Risiko;326;graphic;ja;73;;;76,25;28,25;99;46,5;12
535;Risiko;327;graphic;ja;74;;;49,75;44;74;62,5;7
535;Risiko;328;graphic;ja;75;;;42,5;37,25;68,25;61,75;5
535;Risiko;329;graphic;ja;76;;;43,25;39,5;69,5;62,5;4
535;Risiko;330;graphic;ja;77;;;83,75;74,25;100;90,75;6
535;Risiko;331;graphic;ja;78;;;79,5;51,75;100;71;11
535;Chance;332;graphic;nein;79;;;;;;;5
535;Risiko;333;graphic;ja;80;;;72,75;40;100;68;11
535;Risiko;334;graphic;ja;81;;;71;43;97,25;68,75;8
535;Risiko;335;graphic;ja;82;;;66,25;32;84;59,75;7
535;Risiko;336;graphic;ja;83;;;64,25;33;91;57,75;7
535;Risiko;337;graphic;ja;84;;;69,5;47;96,25;66,25;8
535;Risiko;338;graphic;ja;85;;;60;43;96,5;61,75;9
535;Risiko;339;graphic;nein;86;;;;;;;6
901;Chance;293;classic;nein;38;;;;;;;
901;Risiko;341;classic;nein;69;;;;;;;
901;Risiko;344;graphic;ja;1;;;39,25;16;54;25,5;114
901;Risiko;345;graphic;ja;2;;;75;34,5;84,5;41,75;33
901;Chance;346;graphic;ja;3;;;85,25;65,75;99,75;73,75;54
901;Risiko;347;graphic;ja;4;;;35;20,75;73,75;29,5;41
901;Risiko;348;graphic;ja;5;;;54,5;82;60,25;87,25;31
901;Risiko;349;graphic;ja;6;;;15,75;34;25,75;41,25;37
901;Risiko;350;graphic;ja;7;;;30,5;10,75;46,5;21;14
901;Risiko;351;graphic;ja;8;;;60,75;10,75;76,25;18,25;26
901;Risiko;352;graphic;ja;9;;;44,5;48,75;56;54,5;11
901;Risiko;353;graphic;ja;10;;;64;8,75;76,75;14,25;12
901;Risiko;354;graphic;ja;11;;;86;2,75;99,75;13,5;31
901;Risiko;355;graphic;ja;12;;;80,75;76,5;99,5;84,5;216
901;Risiko;356;graphic;ja;13;;;46,75;92,5;56,5;99;74
901;Risiko;357;graphic;ja;14;;;76;7,25;99,5;20,25;23
901;Risiko;358;graphic;ja;15;;;61,5;48,5;97,75;59,5;25
901;Risiko;359;graphic;ja;16;;;84,75;29;99,5;36,25;32
901;Risiko;360;graphic;ja;17;;;76,25;55,5;92,75;67,75;14
901;Risiko;361;graphic;ja;18;;;64,75;39;83,25;48;31
901;Risiko;362;graphic;ja;19;;;82,75;46,75;99,75;53,75;30
901;Risiko;363;graphic;ja;20;;;83,25;25;100;37,25;39
901;Chance;364;graphic;ja;21;;;44;41;65,25;56;65
901;Risiko;365;graphic;ja;22;;;75,75;6;89,5;17;21
901;Chance;366;graphic;ja;23;;;78,5;46,5;100;55;37
901;Chance;297;graphic;ja;24;;;81,5;3;99,25;16,25;20
901;Risiko;298;graphic;ja;25;;;61;61,5;75,5;70,5;17
901;Risiko;281;graphic;ja;26;;;82,25;20,25;100;31,25;21
901;Risiko;282;graphic;ja;27;;;82,25;22,5;99,75;31,75;26
901;Risiko;283;graphic;ja;28;;;84;49,25;100;62,75;10
901;Risiko;284;graphic;ja;29;;;66,25;51;87,25;62;9
901;Risiko;285;graphic;ja;30;;;79,25;22,75;95,5;33,75;9
901;Risiko;286;graphic;ja;31;;;43;9,5;59;23,5;17
901;Chance;287;graphic;ja;32;;;77,75;21;92,25;31;21
901;Chance;288;graphic;ja;33;;;71;47,5;95,5;60,25;21
901;Risiko;289;graphic;ja;34;;;77,5;76;99;87,5;17
901;Chance;290;graphic;ja;35;;;48;11,25;66,5;19,5;13
901;Chance;291;graphic;ja;36;;;46,75;72;67,75;82;12
901;Chance;292;graphic;ja;37;;;59,75;36,5;75,5;46,5;12
901;Chance;293;graphic;nein;38;;;;;;;22
901;Chance;294;graphic;ja;39;;;83;10,75;91,25;17,5;15
901;Risiko;295;graphic;ja;40;;;67,5;12,5;84;20,5;10
901;Risiko;296;graphic;ja;41;;;65,5;39;80;47,5;10
901;Risiko;320;graphic;ja;42;;;71,25;61;94;70,75;14
901;Risiko;321;graphic;ja;43;;;54;40,75;77;52;10
901;Risiko;299;graphic;ja;44;;;61,5;22,75;79,25;31,5;30
901;Risiko;300;graphic;ja;45;;;48,75;49,25;61,5;56,75;9
901;Risiko;301;graphic;ja;46;;;73,5;49,5;88,5;58,25;13
901;Risiko;302;graphic;ja;47;;;67,25;22;88,5;27,25;9
901;Risiko;303;graphic;ja;48;;;66,25;3,25;97,5;10,25;18
901;Risiko;304;graphic;ja;49;;;60,75;38,5;73,75;45,5;15
901;Risiko;305;graphic;ja;50;;;33,25;79,25;48,75;86,5;8
901;Risiko;306;graphic;ja;51;;;89,5;54,25;99,75;61;12
